 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	0.662660593	0.08132706727	0.0436922379483	0.0389211466173	0.0392517106434	0.0409850627086	0.0482146536404	0.0449474565743
A	0.605292997	0.138784034977	0.0627130964989	0.0343054483251	0.0356772377309	0.038060230292	0.0449518808373	0.0402150598973
n	0.519449305667	0.227602709259	0.0716152698063	0.0327468772892	0.0336178965045	0.0336555601755	0.0392954029136	0.0420170403364
n	0.503848516289	0.23848532522	0.0557557510681	0.0345581782245	0.0383943692031	0.0374283286685	0.0440280449095	0.0475015943789
a	0.414421387163	0.319504043873	0.0534635856087	0.0376548609566	0.0409498740961	0.0414877957881	0.0475861988494	0.0449323137554
à	0.260902450654	0.444539823024	0.0809584274629	0.0538926585619	0.0376990787644	0.0374511503492	0.0418158901664	0.0427404715202
r	0.183475185151	0.456694809075	0.148567681321	0.061379421286	0.0371767883796	0.0330562303929	0.0367312092907	0.0429186558361
t	0.209170656984	0.402321288758	0.168373540254	0.0632986368338	0.0406885814705	0.034312820273	0.0385280307108	0.0433064473956
e	0.206634213395	0.311520516119	0.244437971231	0.0711740672364	0.0423907607842	0.0385064764683	0.0393155198569	0.0460204771478
n	0.148093525998	0.25434500284	0.345896479344	0.0720229058121	0.0432745699554	0.0403730502038	0.0407084175064	0.0552860553509
a	0.106017561179	0.199342988547	0.383163208048	0.122361141804	0.0442216202785	0.0430822008056	0.0402913821107	0.0615198695584
s	0.072908296683	0.107425090216	0.434619219016	0.179970659801	0.0474511857155	0.0492555100665	0.0376777625999	0.0706922387531
t	0.0881331939643	0.0748330603453	0.428550958939	0.166834163934	0.0565948076052	0.0524892662402	0.0429466946166	0.0896178044528
è	0.0909968082148	0.0694611967551	0.386629064913	0.198402944578	0.0642632585084	0.0504196081847	0.042268156116	0.0975588840638
i	0.0514663635563	0.051573641925	0.316561877304	0.314285290459	0.0756122260095	0.0660907002149	0.0342216202371	0.0901882286102
i	0.0349970651672	0.037777969025	0.223484596701	0.38421968822	0.105988806137	0.093857500005	0.0286790918104	0.0909953170482
t	0.0297928901435	0.0287596483117	0.159290887367	0.380958875473	0.169191470179	0.103120923368	0.0362930320655	0.0925923383894
t	0.0323299230052	0.0270304913639	0.128515613589	0.315101194424	0.256187304126	0.097998722956	0.0495325844335	0.0933042413631
u	0.0324546695031	0.0273994204346	0.103268744596	0.277056188075	0.281589271842	0.110416303119	0.0525219920562	0.115293525108
m	0.0227233254424	0.0200738087049	0.075013359992	0.301490812825	0.236812169281	0.132041627593	0.0760770108921	0.135767953589
b	0.0175489810928	0.017973997567	0.0801502922573	0.325934032608	0.17879703376	0.119059639311	0.098290665992	0.162245378263
r	0.0182320957683	0.0184071447077	0.0841390324858	0.367942872869	0.146979595587	0.101675818224	0.0787795028167	0.183844003154
ò	0.0173096340928	0.0175818210359	0.0746286716953	0.339585058956	0.188966541529	0.140262099835	0.0569079267836	0.164758332318
s	0.0480474493543	0.0190229692653	0.0674035606851	0.234423048452	0.25168153051	0.173795453812	0.0520744148279	0.153551623773
e	0.0581148086348	0.0164808901778	0.0466626983284	0.148846404284	0.230814560837	0.231425927671	0.065697774116	0.201956946724
m	0.0268155776629	0.0096739552686	0.0307467666095	0.0953168789013	0.166328049212	0.269959734557	0.133429176265	0.267729816375
è	0.0152950934263	0.00949885640287	0.0286334073565	0.0763682355738	0.136888084471	0.247883952119	0.193006250422	0.292426029725
n	0.0118233613988	0.0120361491743	0.0263204012055	0.0670760078933	0.126796684224	0.304551038706	0.176742018874	0.274654377375
a	0.00992674180827	0.0109908549048	0.0185653460122	0.0427888852578	0.094736448028	0.300342283302	0.209894738358	0.312754710458
s	0.00796905566676	0.00714055828827	0.0126732606211	0.0268435938993	0.0665876098293	0.215376130901	0.314185458786	0.349224204819
t	0.0154688890289	0.00568031353609	0.0266634211537	0.0247513807084	0.0819572864764	0.193131689034	0.341808871929	0.310538101473
e	0.0176896248756	0.00558983655696	0.0300642949143	0.0197262634961	0.0697987985988	0.163915426078	0.370141415643	0.323074378358
p	0.0103532710779	0.00420231817259	0.0169351892632	0.0162865532074	0.0374116367729	0.102702040593	0.487608437881	0.324500591453
l	0.0359695833563	0.00309229601486	0.0199869535031	0.0238019284845	0.029052249691	0.084988479831	0.48623905976	0.316869470484
ò	0.0436444174831	0.00360768155095	0.018621852439	0.0237808836348	0.0230902209103	0.085419647897	0.475406404387	0.326428910828
n	0.0202894652214	0.00583182215418	0.013396098563	0.0192329601516	0.0240811068181	0.0921446938523	0.511060865462	0.313962980609
n	0.0200062925454	0.00771031536386	0.0172970166999	0.0288716034639	0.0257819087674	0.0946812819041	0.435437354621	0.37021424987
i	0.0184774384377	0.00789994887055	0.0165395464536	0.0291537236106	0.0208607762185	0.0681271083214	0.432065175007	0.406876312623
</S>	0.0135489280348	0.00804811110028	0.0131136526568	0.0216326777393	0.0191161499133	0.0562033368607	0.480586770503	0.387750358312
