 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.6928043865	0.08384268051	0.04638173284	0.0472365081829	0.033976118018	0.0402920706869	0.0554664823721
n	0.543736876833	0.227722223103	0.0467029921	0.0423217642896	0.0388811236377	0.0455010586202	0.0551339735421
a	0.320272173011	0.414785050368	0.0762911207667	0.0403334788719	0.0392014695455	0.0466631204388	0.0624536077303
a	0.16967450589	0.452373063056	0.141987758456	0.0470256494393	0.0510019858477	0.0451253544571	0.0928116487968
f	0.0958552523833	0.318358023352	0.275458994952	0.0864672697131	0.0767069101492	0.0414501382546	0.10570341605
o	0.0627114357944	0.209819757451	0.385051406051	0.102458944771	0.0881738830564	0.0415586843317	0.110225886739
r	0.0466007188381	0.184019687817	0.384077247084	0.098871224657	0.101671017692	0.0523271768647	0.132432916644
à	0.0418152762527	0.156576723006	0.352624262695	0.146549178286	0.108020267477	0.0575486034204	0.136865709937
s	0.0426387543442	0.148985370335	0.362049155232	0.180423462429	0.0976318157657	0.0475413804317	0.12072998163
o	0.0369296083587	0.111899315245	0.345933231077	0.245768293943	0.105823375482	0.0424382950062	0.111207756481
t	0.0315139220636	0.0622604035483	0.284798705692	0.336853992781	0.124820312294	0.0407953673684	0.11895721709
o	0.0308758816379	0.0464150558028	0.218913846897	0.34531419026	0.159209173631	0.0586410465561	0.140630784297
t	0.0263832392029	0.0350504103876	0.140763597832	0.403174747753	0.17527950321	0.0770232449654	0.142325276919
s	0.0165110706012	0.0217334066586	0.108900366411	0.479188765918	0.169666644137	0.0799087112018	0.12409097432
o	0.0118809796871	0.0188750717356	0.0844347720037	0.359901645039	0.202081896846	0.143265353014	0.179560209653
m	0.0097043911757	0.0128839503972	0.0443230235012	0.234552858813	0.217812236682	0.253533496138	0.227189996218
ì	0.0097444766319	0.0130790964311	0.0323915868004	0.174434024404	0.251355807894	0.305571213379	0.213423717073
p	0.0104047385373	0.0130767306637	0.0319201516601	0.126743494735	0.256541068831	0.33659563026	0.224718168758
à	0.00849799689243	0.0100397157946	0.0262971838134	0.104499880512	0.211206112477	0.388863612753	0.250595527986
s	0.00801938404414	0.0099925530942	0.0212244091178	0.069248921904	0.191651280492	0.439609608251	0.260253872995
s	0.0113862503814	0.0078826986954	0.0162025930193	0.056789040788	0.198157067831	0.42361496875	0.285967430958
i	0.0132327035125	0.00749288811113	0.0138835584098	0.0396705819027	0.167209758764	0.375538953583	0.382971626613
n	0.00936242714617	0.00713064556838	0.0118326981139	0.0280457362982	0.096693956928	0.451295317194	0.395639296871
i	0.00904678019206	0.00812182540813	0.010985074776	0.0225788055101	0.063110719356	0.475509821731	0.41064700429
m	0.0117887185107	0.00813409149471	0.0152770893493	0.0268493039367	0.055385267912	0.454228770577	0.428336728097
è	0.0117298402802	0.00834263458624	0.0166691582344	0.0293869346522	0.0635400889707	0.482719660859	0.387611665366
r	0.00979764262873	0.00957264232741	0.0138500853028	0.0232891894561	0.0570201471569	0.473554904953	0.412915366455
a	0.0108473707096	0.0100445339671	0.0138442411533	0.0209938649207	0.0431192651523	0.414622592318	0.486528126152
</S>	0.0128625949468	0.0115166757346	0.0154359440051	0.0194320459653	0.0342696600762	0.358819951159	0.547663149076
