 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.600855098	0.1809738037	0.03176996227	0.0232341391605	0.0221954392292	0.0210435408139	0.0223429116971	0.0232189595332	0.0221536813782	0.0242522058341	0.0279602180582
n	0.4456353516	0.3119005423	0.04414912935	0.0263792486851	0.0233384608379	0.0219660191245	0.0231450593506	0.0243256057247	0.0229414606367	0.0265536381785	0.0296654246884
a	0.2862899848	0.419613803433	0.0839761563833	0.0310304160884	0.024085220185	0.0229011125786	0.023948993088	0.0248857715696	0.0243249024597	0.0288241475069	0.0301194821498
s	0.165003962467	0.446807824478	0.136615350461	0.0490887254095	0.0286253033074	0.030035174134	0.0250088843961	0.0250232008616	0.0269311193888	0.029910124157	0.0369503337513
t	0.119744319356	0.424176350159	0.166666555987	0.0610345885165	0.0368062410131	0.0369398139797	0.02788798973	0.0262792966077	0.0272448052536	0.031421449935	0.0417985761678
a	0.103117499852	0.33318922072	0.242511809829	0.0821405476188	0.0448296725184	0.0350437798969	0.0301157463493	0.0273101496398	0.0262685135588	0.0324654889033	0.0430075453117
s	0.0711609587907	0.21487463124	0.340307767543	0.11862168854	0.0547922915801	0.0356509484276	0.0292665267111	0.0261440061819	0.0248703022883	0.0309148522162	0.0533959988761
ù	0.0533517315036	0.144520433013	0.340757954448	0.197459399513	0.0616134867774	0.0381656607205	0.0303243035482	0.0247417409876	0.0216523349121	0.0293487662489	0.0580642144969
n	0.0483647688812	0.115036952004	0.339293791416	0.247451640238	0.0614773865965	0.0395012477382	0.030459623065	0.0228718532668	0.0198323624518	0.0268747380613	0.0488356626439
a	0.0451509031404	0.095502734868	0.281072201339	0.301831743146	0.0818668432962	0.0522352294061	0.0289045121794	0.0225789462801	0.0224692277521	0.0258338106397	0.0425538232063
n	0.0410883653235	0.067597940676	0.179686320113	0.402230391715	0.0977345257521	0.0654766387087	0.0306065047065	0.0227856504939	0.024684980351	0.0253736908134	0.0427349244826
k	0.0614394479812	0.0785098072787	0.144998016438	0.364020319172	0.0904846672107	0.0790262411696	0.0438027450355	0.0285279898846	0.0262509410712	0.0307685806547	0.0521712130602
ò	0.0721100279904	0.0831797220262	0.133419182146	0.286079712324	0.100732246177	0.101013445923	0.0655333251452	0.0337775380529	0.0254198382997	0.0390586231218	0.0596763506868
r	0.0505633891901	0.0618834064087	0.157175523382	0.298659803108	0.114350372526	0.101434690241	0.0659226997017	0.0305953791156	0.0254333038692	0.0350414869087	0.0589399649506
a	0.04003215581	0.0491265032696	0.130264688661	0.258475792036	0.162358119042	0.13426001748	0.0767513819539	0.0315457142585	0.0270222139529	0.0278051777934	0.0623581585825
a	0.031698995268	0.0394304178205	0.0700903309203	0.156642036545	0.245574539681	0.18267444376	0.108265709251	0.0357540406795	0.0388143029348	0.0253923733751	0.0656627175367
t	0.0251690882473	0.0357104983235	0.0495108011401	0.130832982248	0.235302445894	0.21846070072	0.11020057195	0.0404735756265	0.0565132851989	0.0263154006091	0.0715107009781
s	0.0229647530118	0.0405936244805	0.0392357842934	0.111610548256	0.168461145051	0.253724675307	0.104544124803	0.0626121861422	0.0528423812463	0.0406734684991	0.102737427685
ù	0.0196355079599	0.0369986295868	0.0340949088111	0.067735772992	0.149122370104	0.245600213369	0.132176397088	0.0999704003807	0.0476528080621	0.0515247314171	0.1154884246
