 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	1.889076e-05	0.00014193902	0.043425743	0.00072774827	0.95425135	0.0014112694	2.2916513e-05	4.077352e-08	7.625812e-08
a46	9.211496e-06	0.043661796	0.6002562	0.00020532146	0.20197496	0.05384401	0.096698195	0.00019263045	0.0031576422
a31	0.00015293146	0.049879495	0.06596912	0.0027173867	0.8788215	0.0007001762	0.0014765549	0.00027833058	4.386466e-06
a27	0.00042320383	0.005230168	0.11376466	0.0025735134	0.7681748	0.036029972	0.071068645	0.0027333882	1.7157851e-06
a41	0.14112167	0.10230234	0.11786517	0.49018893	0.14654474	0.0016179674	0.00016955481	0.00018687779	2.7532014e-06
a1	0.05415493	0.11880047	0.027873812	0.6723294	0.1249521	0.0013154341	0.00034277662	4.2220086e-05	0.00018878542
a21	0.10854519	0.011227631	0.0022121847	0.8649729	0.012617475	0.00032601715	4.9772967e-05	5.970304e-06	4.280182e-05
a31	0.60176396	0.004791846	0.0019069801	0.37501082	0.015750034	0.0003219433	0.00031191707	2.8889639e-05	0.00011359905
a13	0.84240973	0.017206213	0.029782735	0.070494056	0.0051128557	0.0010734389	0.006168543	0.025136182	0.0026162944
a31	0.078129806	0.021304639	0.021278776	0.51140964	0.35235593	0.012950035	0.002111771	6.61002e-05	0.00039332834
a41	0.16255203	0.0058500967	0.032644987	0.0633957	0.08226531	0.016358295	0.18087174	0.3356354	0.12042642
a35	0.045847435	0.038087934	0.0315709	0.5694022	0.29382098	0.019203845	0.0013969006	1.823261e-05	0.00065155857
a31	0.019851824	0.06165529	0.09116581	0.30202267	0.39092615	0.069906615	0.043037023	0.005617677	0.015816983
a14	0.14148231	0.024025202	0.15173618	0.22387867	0.14792128	0.058067575	0.033816468	0.063897334	0.155175
a28	0.022237334	0.10845674	0.13001327	0.3100683	0.36474505	0.05401327	0.005766346	0.00017212976	0.004527587
a31	0.010655216	0.05546276	0.11691554	0.20275162	0.27473953	0.17669897	0.11508525	0.010190572	0.037500612
a0	0.052245494	0.015571696	0.090566054	0.16953968	0.08830192	0.076933786	0.060646784	0.17226863	0.27392596
a31	0.018833535	0.10968545	0.11262991	0.29681835	0.399936	0.05149386	0.005317831	0.00015814418	0.005126853
a46	0.002508077	0.0060062218	0.0417595	0.06277113	0.059023138	0.1400212	0.23245172	0.21634167	0.23911731
a17	0.035445403	0.060392655	0.054894097	0.43846753	0.37495756	0.029702006	0.0023695803	3.51933e-05	0.0037360105
</S>	0.0037593741	0.07425275	0.22075002	0.052870665	0.12069963	0.09732083	0.3538412	0.011374735	0.06513084
