 	hai	già	mangiato	</S>
a38	0.00014280813	0.67369074	0.32616642	1.1065945e-07
a31	0.0014704788	0.07808918	0.67856896	0.24187139
a20	0.0074473647	0.008647724	0.9405391	0.043365795
a31	0.295467	0.12969503	0.5744133	0.00042470402
a27	0.06644106	0.04226236	0.8912941	2.4606882e-06
a31	0.116857305	0.22170962	0.66132694	0.00010607484
a20	0.13986339	0.4032573	0.39204004	0.06483929
a31	0.15384975	0.24084811	0.3289975	0.2763046
a39	0.13298139	0.07135899	0.09245105	0.7032086
a20	0.40018523	0.28084105	0.29866424	0.020309519
a10	0.49765104	0.19265966	0.25288826	0.056801032
</S>	0.5253265	0.12015811	0.24284299	0.11167244
