 	volevo	Maria	domani	di	venire	da	me	</S>
a20	3.551606e-07	1.2439536e-08	1.4727941e-07	0.0036510231	0.9917514	0.004593031	4.1586422e-06	1.4341309e-10
a24	8.009896e-06	0.0006470224	0.00016580083	0.08447045	0.90296304	0.009279025	0.00033583748	0.0021309052
a31	8.23225e-06	0.00022035572	0.00045400872	0.08846137	0.9036709	0.0034726497	0.0031342453	0.00057829963
a17	2.2462746e-06	0.00014189658	0.0014440361	0.5678427	0.21980865	0.19567439	0.005713497	0.009372511
a31	0.0003300043	0.003559079	0.00027603502	0.11141455	0.88225263	0.0020336036	0.00013244532	1.655003e-06
a37	0.00040773768	0.002631567	0.0004153173	0.50084555	0.44852942	0.04516642	0.0019659104	3.8100206e-05
a10	0.014770633	0.07837662	0.0031700677	0.04797884	0.84734184	0.005643221	0.0027156433	3.1658e-06
a31	0.019022603	0.09172902	0.012363169	0.088086426	0.7442828	0.020983966	0.022325687	0.0012062843
a20	0.079006895	0.34848174	0.0014116762	0.06321368	0.4834528	0.014262959	0.0010711199	0.009099077
a33	0.56035566	0.090937376	0.00982047	0.018066665	0.288661	0.015064754	0.016468452	0.0006256667
a20	0.18462922	0.17098877	0.025684958	0.047441717	0.4062027	0.053723495	0.099278554	0.012050591
a31	0.25523254	0.3765542	0.0032515994	0.024606362	0.31548542	0.01654598	0.0042185625	0.0041053398
a5	0.3968841	0.39999712	0.0030524374	0.022410104	0.09085978	0.013003708	0.0022660263	0.07152667
a17	0.23062295	0.10595189	0.029066417	0.045795932	0.3944949	0.08280564	0.10433877	0.006923541
a11	0.13120057	0.04498629	0.06376669	0.07253998	0.21017817	0.15566266	0.26044157	0.061224114
a10	0.18727136	0.13376357	0.020199353	0.04178844	0.49439794	0.046906102	0.056405585	0.01926764
a31	0.105422236	0.047812324	0.059410844	0.0627214	0.22470492	0.13240193	0.2960942	0.07143216
a24	0.33913448	0.091663554	0.030687602	0.043729007	0.23398514	0.04669179	0.030528296	0.18358015
a46	0.04081743	0.043315116	0.13079192	0.0896392	0.14835149	0.21311696	0.31608057	0.017887332
a20	0.011882794	0.013801655	0.19043002	0.095529705	0.0320496	0.20896448	0.41270724	0.034634467
a31	0.024434606	0.046351977	0.109937824	0.0697809	0.13210914	0.14492182	0.4194659	0.0529978
a20	0.04396937	0.007358112	0.07365665	0.018686019	0.027307862	0.030517574	0.11759977	0.6809046
a31	0.007321826	0.026910601	0.13636456	0.06542004	0.055506088	0.19162305	0.4998779	0.016975975
</S>	0.008760703	0.0032698566	0.087948404	0.015446712	0.010059134	0.029367615	0.239555	0.6055926
