 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	1.3809646e-05	3.769339e-06	0.00011691466	0.00075079745	7.1555725e-05	0.00018521772	0.006770827	0.0053946073	0.9866925	7.232528e-11
a31	0.06741576	0.043147255	0.06692236	0.23764385	0.44305193	0.13621053	0.0036154308	0.0016490687	0.000119624805	0.00022425666
a28	0.012042483	0.031120563	0.07653122	0.30143604	0.22779901	0.3028176	0.020787168	0.0264496	0.00017203181	0.0008443024
a31	0.0020128102	0.011712828	0.06654597	0.106885634	0.56570166	0.069653034	0.09021009	0.04642024	0.040827043	3.0643914e-05
a29	0.02643637	0.056670617	0.06967661	0.07910622	0.14080028	0.09242921	0.088685304	0.30591482	0.1401746	0.00010589928
a39	0.032207474	0.017385948	0.0074494774	0.001464719	0.016900094	0.00060695136	0.00527701	0.004966015	0.91372156	2.0819121e-05
a31	0.09536214	0.35993245	0.2002008	0.00798025	0.175743	0.0036783512	0.004522872	0.0012861874	0.14995244	0.0013415002
a39	0.72173536	0.12336219	0.021542331	0.03259675	0.070542425	0.027250761	0.00083330524	0.0009827641	0.00070319755	0.00045093443
a41	0.052880462	0.12059915	0.1067932	0.04906638	0.32208455	0.037345804	0.2547519	0.04491967	0.011482492	7.6351156e-05
a10	0.062058825	0.12994236	0.13023685	0.086152315	0.29862994	0.060690995	0.1593833	0.06033162	0.012078015	0.0004957669
a31	0.0591345	0.097843684	0.11172498	0.08177376	0.39959282	0.069491275	0.10534471	0.05168469	0.021232994	0.00217656
a18	0.047439594	0.037766203	0.042167805	0.1336625	0.16155687	0.08005438	0.030657783	0.041229147	0.18011835	0.24534737
a31	0.058524515	0.1180884	0.122974016	0.09089259	0.20899819	0.06763409	0.16652092	0.13680895	0.028904606	0.0006537063
a3	0.0074546076	0.009630598	0.013657556	0.052749556	0.036924228	0.022497289	0.070329025	0.13201444	0.54236585	0.11237689
a18	0.077776134	0.15117666	0.15707503	0.14295304	0.12410484	0.10036491	0.080429144	0.07435288	0.090258	0.0015093137
a31	0.05857743	0.10683923	0.13661064	0.28749886	0.058466434	0.15559371	0.038210236	0.023195257	0.1314301	0.0035781346
a23	0.005429198	0.006171026	0.009573714	0.065436356	0.017747724	0.022521965	0.0410054	0.072696686	0.7151852	0.044232618
</S>	0.06875542	0.13309215	0.15593807	0.23502015	0.06148346	0.13631189	0.025764454	0.013411822	0.16679682	0.0034257376
