 	è	che	stanno	ancora	alzati	</S>
a20	0.0060552065	0.050417893	0.8639242	0.079602204	3.9324306e-07	2.970471e-08
a31	0.012539706	0.24877396	0.58587354	0.04750602	0.00053955184	0.10476722
a20	0.017670942	0.08182291	0.78377473	0.08146086	0.00017048861	0.035099957
a31	0.77104133	0.11619261	0.0977166	0.008473499	0.0064022783	0.00017370081
a20	0.3373033	0.14793836	0.49331626	0.020369576	0.0010706148	1.9184815e-06
a28	0.48029304	0.30868775	0.05552785	0.108590074	0.04690022	1.1175466e-06
a31	0.45814297	0.18269321	0.032843843	0.12497514	0.20069918	0.00064569304
a29	0.15388277	0.18643561	0.16796291	0.19193947	0.2961104	0.0036688612
a46	0.008219938	0.0067272703	0.062913805	0.78035176	0.090351395	0.051435847
a31	0.2795701	0.10705246	0.103821956	0.26767987	0.19947602	0.04239966
a20	0.15150914	0.041118253	0.11223313	0.23099454	0.39609778	0.068047225
a31	0.15772177	0.04482365	0.19509378	0.31918722	0.25499916	0.028174385
a39	0.055208363	0.00419364	0.023262689	0.23639318	0.2980296	0.3829125
a20	0.23412006	0.0822583	0.17555702	0.2009628	0.2919506	0.015151268
a8	0.13265225	0.02306636	0.12764178	0.34856415	0.31234044	0.055735018
a20	0.2036344	0.029828135	0.10222328	0.22893429	0.41137192	0.02400801
a24	0.1072546	0.009202784	0.048920922	0.24347486	0.4717965	0.11935037
a46	0.044789813	0.0045888247	0.038421575	0.22716665	0.39617833	0.28885478
a8	0.08491993	0.008314504	0.047977492	0.21972653	0.42558202	0.21347956
a23	0.061525684	0.0034998844	0.018402439	0.14736736	0.48992068	0.2792839
a8	0.040931042	0.0038927917	0.025261117	0.095878445	0.49626422	0.33777243
</S>	0.037819657	0.0021696023	0.010284329	0.13169974	0.427248	0.39077866
