 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.043945987	1.1719761e-05	0.00010412221	5.744628e-05	0.0002963706	0.0911923	0.69843584	0.16595614	3.5961254e-08
a23	0.0056776227	0.010541973	0.014306644	0.001469435	0.0791024	0.0740012	0.5371791	0.25194886	0.025772747
a31	0.02431713	0.005466874	0.0019488445	0.00030325228	0.011183341	0.0065303147	0.71097845	0.20836511	0.03090655
a28	0.0017380167	8.926392e-05	1.8663686e-05	0.00035973184	0.033806738	0.1374562	0.28575802	0.47685444	0.063918866
a20	0.6488885	0.012002056	0.03556894	0.0026831247	0.0064859767	0.018381644	0.16957183	0.105165556	0.001252339
a31	0.5036828	0.019183911	0.008460811	0.0010645686	0.026015058	0.04686837	0.23126183	0.16284771	0.00061489176
a8	0.043251656	0.0006469182	4.2963693e-05	0.00020830672	0.13818677	0.22156645	0.21552779	0.37399665	0.00657258
a31	0.41840756	0.04461006	0.40173063	0.004108716	0.011489615	0.033053946	0.04567505	0.04075743	0.00016701032
a20	0.6111188	0.0006296711	0.00036097932	0.00068822823	0.051313583	0.10193389	0.063900016	0.16504622	0.005008615
a31	0.14045483	0.05548979	0.35150713	0.060217675	0.047297947	0.010496026	0.1790957	0.15265198	0.0027889255
a36	0.07773678	0.0026515594	0.011695341	0.01800775	0.07161779	0.38788295	0.053451527	0.35307008	0.023886282
a24	0.08912121	0.048318513	0.1030106	0.12371924	0.09348873	0.012880393	0.32871976	0.19885224	0.0018893302
a37	0.018028688	0.022213463	0.13793363	0.04600588	0.048692778	0.05352172	0.15220071	0.5058709	0.015532354
a27	0.025901861	0.010760639	0.018590212	0.025849668	0.05695333	0.030527689	0.12139028	0.6920287	0.017997652
a8	0.07220456	0.023593463	0.032478414	0.04512627	0.084712364	0.041169778	0.1618225	0.53279227	0.006100372
a23	0.18266712	0.017462537	0.020481713	0.036140345	0.119260885	0.046970397	0.14732282	0.40535253	0.02434163
a31	0.1365135	0.01298534	0.0146208685	0.052771572	0.15431479	0.067409314	0.15982379	0.38426754	0.017293341
a37	0.052206166	0.02084184	0.219406	0.03736694	0.025450358	0.28504795	0.018040907	0.24170075	0.0999391
a29	0.026266	0.021814834	0.104598865	0.051543396	0.053726193	0.03514713	0.14929776	0.5513549	0.006250852
a31	0.026903067	0.027209146	0.15884715	0.051178318	0.032062978	0.04808605	0.10365972	0.5196582	0.032395422
a13	0.026363349	0.012638924	0.15463471	0.012878237	0.017076874	0.08062191	0.014295294	0.2563336	0.4251571
a31	0.049512144	0.032145318	0.031362243	0.08146681	0.062479787	0.02954418	0.21991634	0.4858881	0.007685044
a8	0.003737522	0.0144306095	0.11286283	0.007470821	0.009556862	0.04557487	0.012863723	0.31889606	0.47460675
a31	0.038929198	0.06037912	0.044594523	0.12008613	0.045166016	0.034288313	0.17421786	0.4742242	0.008114556
a21	0.00555774	0.043332916	0.31546494	0.018860506	0.016279785	0.073070414	0.01944827	0.30461833	0.20336713
a31	0.035582803	0.10683831	0.070655204	0.18376724	0.037084073	0.043282032	0.14676084	0.36673006	0.009299442
a29	0.0036604393	0.068569474	0.26222512	0.018505204	0.013096969	0.059430398	0.017025976	0.32060868	0.23687774
a31	0.0799623	0.18579566	0.06371127	0.24512067	0.020299979	0.02979268	0.17923196	0.19093823	0.0051472494
a46	0.0017855327	0.04897286	0.08074621	0.012154522	0.013517543	0.053236727	0.020434676	0.30411246	0.46503952
a31	0.090847835	0.20269099	0.06750769	0.2750617	0.016970351	0.018639369	0.18097475	0.14264952	0.004657821
a49	0.0013708684	0.05832202	0.07090281	0.009321558	0.013937226	0.055863533	0.019860504	0.25035694	0.52006453
a3	0.07373261	0.20214601	0.09113697	0.28746673	0.016452326	0.014850098	0.16670533	0.13991237	0.0075975703
a18	0.023279285	0.3048076	0.057875298	0.16352424	0.012022167	0.060278077	0.054623917	0.10573532	0.21785404
a31	0.035487264	0.20655218	0.14876388	0.10209241	0.0020704067	0.0071738423	0.17834109	0.20176014	0.117758825
a8	0.00052372116	0.020515312	0.022316547	0.0033530032	0.007716766	0.03839647	0.009212791	0.1677898	0.73017555
</S>	0.06771937	0.19850518	0.12025839	0.23047838	0.008875153	0.009781692	0.18898882	0.16581969	0.009573327
