 	un	forno	che	fa	buon	pane	</S>
a31	0.000106314445	0.02155156	0.40607506	0.5380925	0.022362191	0.0118124345	1.780734e-08
a20	0.0005358902	0.34852877	0.15651536	0.3890408	0.049094334	0.05621451	7.034313e-05
a28	0.052248586	0.20545596	0.42400193	0.058934193	0.005953172	0.25336054	4.5574132e-05
a31	0.00274386	0.33386979	0.069697425	0.08759861	0.18530226	0.32078677	1.3055308e-06
a18	0.0050215838	0.70755166	0.02549463	0.03612037	0.052400634	0.17324464	0.00016644479
a13	0.80646706	0.07005806	0.0570536	0.019792309	0.0071081296	0.03949172	2.926741e-05
a39	0.19588763	0.07533647	0.14342247	0.13814376	0.15374124	0.29213306	0.0013353459
a20	0.8070583	0.031696822	0.06928787	0.025132813	0.0152858095	0.05069547	0.00084284827
a31	0.85076964	0.023948321	0.06701404	0.02643971	0.009758467	0.020791013	0.0012787712
a20	0.8833306	0.027633714	0.023273364	0.018264329	0.0043374724	0.009703958	0.03345669
a39	0.30114442	0.063950844	0.11874565	0.10306301	0.07862503	0.32981947	0.004651608
a18	0.1278329	0.053359892	0.07746237	0.08686776	0.13248035	0.46737066	0.05462608
a39	0.40632224	0.06656516	0.11761863	0.07923194	0.041264277	0.27384868	0.015149036
a46	0.20052889	0.050190166	0.067348845	0.068869196	0.09319368	0.40720543	0.112663716
a38	0.29271445	0.07423535	0.101299584	0.08346465	0.06140296	0.35837814	0.028504893
a39	0.21174917	0.05667099	0.069204144	0.0695181	0.072742075	0.33577883	0.18433678
a31	0.37315884	0.07339291	0.0938575	0.07772219	0.052557316	0.27847645	0.050834827
a18	0.38003078	0.04471636	0.02729278	0.03535117	0.024673697	0.03498134	0.45295388
a31	0.09596873	0.06407737	0.076798454	0.10635368	0.16909745	0.4669999	0.020704446
a41	0.015229876	0.014996712	0.0065474906	0.015938781	0.03878016	0.08466721	0.8238397
a35	0.057018317	0.0736725	0.07775617	0.13033873	0.18451653	0.46659163	0.0101061
a31	0.0029190911	0.024877029	0.013975082	0.057646103	0.32032096	0.36083543	0.2194263
a28	0.022231357	0.09169931	0.0317786	0.09526233	0.19714294	0.1082917	0.45359376
a27	0.017986566	0.07206808	0.050702594	0.11625456	0.19908361	0.51666796	0.027236635
a13	0.008465397	0.03587316	0.021869322	0.079304226	0.2738996	0.37307638	0.20751192
a46	0.02740037	0.045734204	0.015702322	0.05897523	0.11756723	0.4314713	0.30314943
a24	0.018533045	0.040317256	0.013058556	0.04734164	0.08620243	0.3692191	0.425328
a39	0.029415635	0.04976459	0.007894198	0.043747675	0.036090165	0.20707631	0.62601143
a31	0.008624957	0.020971067	0.0048061186	0.02135259	0.04256013	0.15888953	0.74279565
a11	0.06714173	0.03694006	0.00823123	0.024834838	0.057727188	0.023488756	0.7816362
a31	0.01734544	0.073636115	0.02618894	0.08146222	0.13173454	0.57786506	0.09176769
a21	0.0042445133	0.008318398	0.0016178971	0.006249169	0.02590059	0.014760632	0.9389089
</S>	0.012018309	0.08540666	0.027920505	0.08684172	0.13459218	0.598622	0.054598574
