 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.00013386898	9.8987926e-05	0.1099823	0.8780097	0.0025619639	0.009213171	2.4296824e-08
a28	0.00014457168	0.00055435393	0.6425886	0.0425281	0.09361449	0.21984944	0.0007204101
a11	0.009859148	0.042499438	0.6808459	0.016361516	0.015939934	0.23446572	2.8345523e-05
a31	0.0015645733	0.16890214	0.7425637	0.04278523	0.006717633	0.037465394	1.210309e-06
a37	0.011608893	0.0013456602	0.07679511	0.059406985	0.058175225	0.7915611	0.0011069996
a31	0.45261168	0.24172266	0.22991042	0.01727228	0.028828358	0.029646037	8.629854e-06
a20	0.13029245	0.007929538	0.030070666	0.03602547	0.105538845	0.6811365	0.009006539
a46	0.29268828	0.17312272	0.12913878	0.046211716	0.28238502	0.07625298	0.0002004601
a31	0.15041661	0.03819965	0.04086158	0.039731864	0.47501984	0.25451666	0.0012538113
a20	0.8984746	0.0020653151	0.0035722903	0.0026035327	0.010552461	0.0138619365	0.06886978
a0	0.33768088	0.04805644	0.053497743	0.038472403	0.3162691	0.20274179	0.0032816194
a31	0.2933454	0.028956987	0.03519066	0.03743871	0.22026889	0.33930618	0.045493178
a20	0.8278364	0.008453539	0.008038765	0.008044267	0.01723136	0.02791702	0.10247869
a15	0.22796756	0.098294295	0.100078955	0.07711912	0.1656609	0.32183418	0.009045026
a31	0.025594804	0.09077259	0.096057646	0.11793194	0.08225654	0.5071442	0.08024222
a18	0.18510044	0.07451659	0.04335106	0.08094393	0.1140458	0.1637656	0.33827662
a31	0.0784575	0.16427787	0.1618801	0.12578131	0.07309708	0.38723314	0.009273004
a20	0.003974601	0.025955066	0.014983777	0.044176176	0.051153805	0.4048841	0.45487246
a18	0.11235185	0.16679618	0.1634188	0.117409915	0.07119077	0.36156592	0.007266556
a46	0.0074894745	0.10052726	0.10622615	0.16786598	0.046706166	0.45539582	0.11578911
a8	0.10557342	0.08276785	0.06072203	0.08499024	0.08626196	0.560196	0.019488504
a20	0.021150569	0.061735112	0.053048253	0.08231218	0.021421442	0.6250672	0.1352653
a31	0.35268164	0.10380834	0.07784941	0.10573799	0.045808475	0.25398833	0.060125872
a46	0.08756607	0.029652076	0.008917067	0.029134486	0.029323652	0.047529444	0.7678772
a31	0.082339145	0.104880705	0.08255134	0.09071635	0.028825078	0.5932044	0.017483074
a24	0.010881406	0.037697695	0.010002444	0.040946674	0.02082844	0.0994679	0.78017545
a31	0.06766521	0.11059518	0.06867254	0.09519891	0.024151614	0.61450547	0.019211082
</S>	0.008372161	0.040108953	0.011097358	0.04106418	0.017915625	0.15669668	0.72474504
