 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.0009879626	1.2647776e-06	9.75004e-07	0.003605847	0.0012850951	0.001789725	0.04735256	0.78573793	0.15923862	1.7023742e-10
a31	0.0026817238	0.00018873674	0.14694433	0.7015622	0.06345716	0.017398456	0.0013764205	0.050753526	0.01138921	0.004248161
a39	0.00046980515	0.00027321305	0.030624613	0.093826175	0.031706676	0.21028417	0.0037900798	0.43240955	0.17045806	0.026157612
a31	0.38255483	0.011753529	0.030836668	0.15469176	0.15375634	0.0035887284	0.019864406	0.020394888	0.22189404	0.00066475524
a27	0.007285664	0.0016542779	0.010680735	0.09001941	0.055818394	0.5665811	0.09720177	0.072892055	0.08829133	0.00957525
a11	0.6625421	0.04982516	0.036496002	0.108822964	0.06472061	0.0045282883	0.012733716	0.011231861	0.049095236	4.140272e-06
a37	0.10514884	0.080627754	0.05158545	0.07609054	0.008450107	0.015494419	0.6402173	0.009953008	0.01241003	2.2529939e-05
a31	0.01844205	0.59430736	0.12274803	0.010554943	0.014875005	0.005226571	0.2256754	0.0045982054	0.003550335	2.2018456e-05
a3	0.035429385	0.6115111	0.1468099	0.08243426	0.018668978	0.013528586	0.0696566	0.008881242	0.012124496	0.00095537724
a20	0.0030965812	0.6039092	0.022266084	0.00476908	0.009343511	0.005673326	0.05925028	0.015767338	0.27585766	6.698756e-05
a31	0.002492757	0.3653108	0.043440733	0.006905067	0.0229996	0.02315034	0.027759936	0.03579225	0.4699632	0.0021853503
a11	0.012233631	0.40126422	0.11734595	0.18254422	0.04992954	0.05905499	0.00778136	0.07083757	0.07832552	0.02068304
a31	0.006266631	0.3146736	0.021478524	0.006589422	0.030188698	0.022607116	0.05019991	0.060451217	0.48722056	0.00032434316
a29	0.005322587	0.1369605	0.053107902	0.06893007	0.033121865	0.059760448	0.011354327	0.08937576	0.51044554	0.031620994
a39	0.017321918	0.28115994	0.025954217	0.007927074	0.057034448	0.034689873	0.09419733	0.07867563	0.4027408	0.00029874046
a21	0.010294028	0.13466324	0.029730367	0.008227639	0.056859948	0.07759419	0.089421935	0.11069255	0.47595814	0.0065580164
a31	0.0056735617	0.24913834	0.051841084	0.011518395	0.033370983	0.022930045	0.032399118	0.036320206	0.5556423	0.0011659752
a37	0.007804535	0.2866077	0.12669195	0.10617872	0.071819626	0.094902955	0.02785218	0.08998106	0.15485056	0.03331067
a31	0.022321012	0.12752925	0.032549836	0.01708088	0.06578563	0.04880428	0.06636608	0.09646879	0.52165544	0.0014388046
a7	0.0058910525	0.055305153	0.040207803	0.042547297	0.041450944	0.091305315	0.066861585	0.07046843	0.5049121	0.081050314
a31	0.04435999	0.13756911	0.046391234	0.02167133	0.11831133	0.05875745	0.07187669	0.10854433	0.39113185	0.0013866186
a23	0.005975973	0.014916617	0.026899176	0.038358714	0.041355688	0.147515	0.12743105	0.073373385	0.39282542	0.13134904
a13	0.08028907	0.13869433	0.06796632	0.03424469	0.19153646	0.059397995	0.049035385	0.10222686	0.2745002	0.0021086396
a3	0.05223694	0.061684165	0.05742934	0.024705287	0.1626052	0.11055547	0.050642356	0.17511052	0.28758916	0.01744154
a20	0.022226552	0.05310115	0.045584824	0.024502223	0.08422461	0.08993572	0.05507026	0.13091378	0.4741409	0.020299995
a31	0.012857998	0.07540255	0.043822944	0.019406976	0.04541123	0.03594984	0.032328285	0.07193518	0.648721	0.014164062
a46	0.0036075509	0.10586833	0.046129454	0.034739766	0.039001085	0.091962546	0.11279304	0.035372067	0.12416142	0.4063648
a31	0.03716764	0.08656461	0.050170153	0.028946575	0.092457525	0.044929177	0.036102932	0.10580866	0.5152504	0.00260238
a17	0.0053407406	0.017102482	0.025706386	0.051873013	0.035935763	0.12768535	0.16766067	0.037382074	0.2025864	0.32872704
a31	0.07104392	0.056452237	0.07117312	0.051601607	0.1655628	0.073126346	0.022715194	0.13192022	0.35216433	0.00424023
a20	0.008120828	0.009619849	0.028359346	0.07976218	0.047293555	0.16345857	0.16550283	0.043059897	0.18911041	0.2657125
a8	0.07465714	0.065224014	0.078206204	0.052787177	0.18824604	0.0614767	0.01849064	0.12782297	0.32802734	0.005061725
a31	0.047071088	0.011679417	0.04672096	0.049415328	0.19840163	0.30784863	0.03693197	0.12521395	0.062055565	0.1146615
a10	0.01890064	0.025052039	0.07394115	0.15909651	0.103836685	0.17561725	0.18383007	0.059866466	0.109371774	0.09048746
a11	0.093204305	0.034678865	0.0801543	0.06416568	0.24626172	0.1090724	0.016613482	0.1473141	0.1929382	0.015596932
