 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	6.300951e-06	4.6717082e-07	1.0201366e-05	1.8341141e-05	9.138507e-10	0.00048712365	0.10137668	0.898101	1.6740857e-11
a31	0.018598657	0.0014832272	0.29759556	0.0017090882	0.0008851983	0.08261688	0.193211	0.09027348	0.31362692
a46	0.005742766	0.00049237756	0.03743174	0.0006338741	0.00012958268	0.05678636	0.030436084	0.087075524	0.7812717
a8	0.050056055	0.000634459	0.025812304	0.0036934714	0.0005125013	3.1338626e-05	0.0023652841	0.9168842	1.0442538e-05
a20	0.08821522	0.025566384	0.42429382	0.00300337	0.0005423073	0.0011362268	0.010260518	0.44692123	6.0996244e-05
a31	0.054530624	0.16296653	0.5532511	0.0006607768	0.00014600501	0.009422927	0.042151306	0.17686965	1.089882e-06
a20	0.1009144	0.089045554	0.5212093	0.00025060703	2.6286394e-05	0.20125218	0.062015314	0.0246806	0.0006058028
a13	0.026614806	0.6038022	0.22897168	0.0047105444	0.0010540765	0.017449139	0.057548348	0.059849087	1.353246e-07
a14	0.0033529243	0.9307917	0.03433765	0.0013601352	0.00084045716	0.004423594	0.010821792	0.014061089	1.0716017e-05
a0	0.0045854445	0.90752643	0.069856636	0.00053561525	0.0003049087	0.0140269715	0.0022394215	0.0008608859	6.3680774e-05
a31	0.005820355	0.8597675	0.08986663	0.0015328729	0.0008806142	0.029021075	0.009805761	0.003050983	0.00025419853
a37	0.009103533	0.53971535	0.2586702	0.016004605	0.0020772982	0.05335488	0.067457184	0.029916478	0.023700438
a35	0.012242449	0.34580123	0.033002168	0.0043310323	0.0045290436	0.053529173	0.42204443	0.124106035	0.00041450796
a17	0.014961232	0.30710694	0.061577722	0.008076055	0.009911983	0.07362522	0.39642432	0.12532544	0.0029910994
a31	0.008584585	0.52209336	0.1054423	0.0055175056	0.0045490046	0.038681205	0.20799965	0.10470278	0.0024296064
a15	0.0050393795	0.316056	0.2728761	0.036125947	0.008330802	0.05920989	0.16798873	0.10222676	0.03214641
a31	0.040249545	0.0880716	0.042630024	0.020481594	0.03248364	0.06585817	0.53219813	0.17692709	0.0011002069
a46	0.0031101778	0.045463756	0.09370148	0.039879654	0.019425673	0.04245006	0.4282944	0.3041527	0.02352208
a35	0.08759859	0.12251757	0.04955256	0.03370603	0.06431818	0.07490803	0.40247452	0.16422287	0.0007016398
a20	0.050722685	0.027915543	0.06921771	0.06363359	0.1296281	0.1989366	0.30756137	0.12974034	0.022644082
a31	0.021218453	0.3455426	0.11301756	0.021681873	0.020855183	0.036494277	0.24847183	0.1896793	0.0030389281
a17	0.0025155088	0.14971092	0.08908962	0.03285681	0.025037091	0.042009708	0.2439187	0.1982214	0.21664031
a20	0.052358598	0.063339934	0.06077677	0.03429855	0.04845387	0.058076933	0.4685054	0.21205415	0.0021358088
a8	0.024446532	0.033198614	0.08247436	0.058025885	0.083427705	0.10574625	0.3576665	0.21727172	0.03774246
a23	0.022567324	0.15812807	0.124018036	0.039377183	0.039801598	0.03809356	0.3447767	0.22519103	0.008046504
a46	0.013378951	0.08620347	0.12170117	0.044674583	0.046861913	0.0465922	0.31686994	0.28808793	0.035629805
a8	0.02771534	0.3340675	0.11532981	0.03065152	0.03161314	0.042473406	0.2501296	0.15684727	0.01117243
a31	0.019349985	0.09486896	0.100998096	0.054120224	0.06641489	0.07197205	0.32853684	0.16906305	0.094675876
a17	0.003753991	0.5358094	0.19722064	0.034713842	0.02436236	0.021152379	0.102125816	0.06401339	0.01684816
a31	0.071213864	0.02794216	0.091775656	0.090800814	0.13649172	0.098011404	0.2995924	0.17378084	0.010391126
a37	0.0038179907	0.07230799	0.0705721	0.07334708	0.06909196	0.023925113	0.26379335	0.23275478	0.1903896
a31	0.101762876	0.044153195	0.11725368	0.0956962	0.13891423	0.0716115	0.19008838	0.23122124	0.009298761
a30	0.002925396	0.017340474	0.03907287	0.057005025	0.067220114	0.041684195	0.3466944	0.22868513	0.19937238
a21	0.15008351	0.050753277	0.12793447	0.109720744	0.17948371	0.05303401	0.08785599	0.23334354	0.0077906656
a10	0.035738777	0.01071759	0.06418387	0.11965137	0.29986018	0.21554786	0.0916774	0.07657421	0.08604873
a39	0.06266755	0.069024354	0.16921209	0.10144384	0.12210186	0.024952041	0.07104664	0.36035383	0.019197794
a38	0.06042782	0.026359323	0.11821893	0.12408503	0.23841172	0.061491966	0.028403474	0.14852436	0.19407739
a41	0.04541958	0.06519357	0.15234591	0.09680438	0.13515161	0.0338278	0.04917753	0.27012476	0.15195486
a18	0.06530674	0.081369504	0.15908533	0.10366637	0.17086107	0.012544355	0.011789303	0.15411976	0.24125755
a31	0.048320033	0.0778574	0.14019474	0.085971795	0.14664783	0.0077869776	0.0071630077	0.11423194	0.37182626
a21	0.0025098943	0.41646856	0.07110789	0.029501176	0.029580517	0.013459177	0.0798044	0.08629334	0.271275
a20	0.12711631	0.032448117	0.15633255	0.15180318	0.23298725	0.03992241	0.041868776	0.1935036	0.024017768
a31	0.039352674	0.011867431	0.113207996	0.18546794	0.33774585	0.0126722595	0.0049957437	0.08554995	0.2091401
a28	0.00675895	0.15143706	0.10939443	0.1573366	0.1628655	0.023222573	0.14501955	0.109798014	0.13416736
a31	0.088524505	0.014504925	0.16977507	0.21275271	0.3265488	0.013742654	0.0072605424	0.11640711	0.05048367
a17	0.004178684	0.030285757	0.040573385	0.121988036	0.141678	0.018842813	0.09239165	0.10839473	0.4416669
a20	0.09118221	0.01304402	0.17998695	0.2298738	0.33761388	0.0140708145	0.006435763	0.099703774	0.028088706
a31	0.04193438	0.004948823	0.09065965	0.17356591	0.40175483	0.006132775	0.0013265093	0.040322658	0.23935449
a37	0.004660647	0.04626611	0.059469484	0.13541363	0.15591927	0.028439378	0.10803988	0.089881636	0.37190998
</S>	0.07929682	0.009976258	0.17262445	0.23113373	0.3649764	0.0056658937	0.002630663	0.08585383	0.047841907
