 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	3.8924352e-07	0.0005096706	4.11028e-08	2.1034932e-05	2.9704888e-05	4.4178023e-06	0.00043785764	0.009156943	0.00017920577	0.0014141129	0.008142579	0.98010397	1.04330995e-10
a31	3.4290282e-05	0.018207673	0.00028080473	0.20961072	0.10104802	0.14381145	0.2732124	0.08300023	0.00086583244	0.044110395	0.043837078	0.07694883	0.005032207
a7	5.589329e-06	0.0015487325	1.4996113e-05	0.0123554645	0.026471848	0.06151685	0.051623557	0.14985436	0.013032137	0.23498385	0.40580085	0.029861685	0.012930065
a20	0.00012334117	0.020039257	0.00038756762	0.01045198	0.01354612	0.32530662	0.04815133	0.20833795	0.0079955505	0.07306939	0.015383369	0.27720264	4.856815e-06
a17	3.028547e-05	0.0015718942	5.357802e-05	0.035193834	0.03665063	0.03619327	0.11887576	0.13160907	0.011462442	0.096933104	0.17486998	0.35655552	6.0109e-07
a39	0.000275749	0.0037135058	0.00022747829	0.10969369	0.07966	0.012669052	0.48159707	0.14603643	0.0036723274	0.012732612	0.02560177	0.124109186	1.1149732e-05
a31	0.012158706	0.04725182	0.017529279	0.41379163	0.0744517	0.034944896	0.28404582	0.079063304	0.001273002	0.004227875	0.0059873224	0.025261704	1.3001037e-05
a13	0.00064587354	0.46773097	0.00804227	0.28346276	0.04867962	0.027271802	0.12469899	0.008954829	0.00033016302	0.0028627615	0.00787629	0.019057123	0.0003865716
a17	0.22648507	0.0022625157	0.44459563	0.103476815	0.012188374	0.005097654	0.054959632	0.055169556	0.0143197775	0.01104659	0.014937895	0.055460222	3.375383e-07
a3	0.16894116	0.16013709	0.3646965	0.14682426	0.0044419277	0.0034874764	0.035927	0.013918047	0.0030725684	0.011174867	0.0549333	0.032013845	0.00043195963
a18	0.17860173	0.09500287	0.45868284	0.109700695	0.0034793462	0.012360407	0.037972905	0.01466846	0.0034534174	0.018937899	0.026838707	0.039917912	0.0003828219
a31	0.19255105	0.0565344	0.26453736	0.21697411	0.008263699	0.0078062415	0.07000992	0.033137884	0.008562753	0.021642422	0.057432067	0.061465554	0.00108259
a37	0.02717965	0.005054108	0.04819716	0.7538162	0.011399709	0.004551902	0.089158684	0.03622894	0.006322288	0.006848225	0.006255222	0.0026716373	0.0023163534
a41	0.34425825	0.054695584	0.26151726	0.055984184	0.0036328316	0.006125938	0.018859986	0.010486419	0.013123466	0.031394415	0.07576285	0.1238618	0.00029697848
a35	0.36909994	0.04823546	0.2029036	0.10419176	0.0067963977	0.008952545	0.025763089	0.014051883	0.02041116	0.03889769	0.07734615	0.0804829	0.0028674314
a31	0.23323381	0.056281626	0.30868655	0.14202113	0.006324704	0.011596332	0.027636554	0.012217454	0.00818586	0.02097854	0.041006494	0.12987128	0.0019596987
a24	0.046021927	0.0059905187	0.0593116	0.6680371	0.018577227	0.0046630367	0.11556145	0.04843167	0.010395462	0.006353588	0.007632894	0.005348809	0.0036747507
a37	0.20031525	0.05265055	0.18895604	0.07378168	0.021626538	0.024923472	0.03934564	0.037479326	0.080705434	0.077684	0.07736683	0.12388972	0.0012755186
a29	0.16443808	0.041458394	0.10317024	0.084099725	0.025873058	0.03466816	0.045987424	0.033808917	0.13106138	0.12361827	0.09140843	0.08758184	0.032826096
a24	0.1909094	0.054453727	0.36833274	0.08930132	0.010156735	0.016055549	0.018940927	0.012887498	0.008547673	0.018069739	0.03639455	0.17344996	0.0025001161
a46	0.29609784	0.010271682	0.14225408	0.03559338	0.03930508	0.05510816	0.009062823	0.01753033	0.024940792	0.04605462	0.12289109	0.09943144	0.10145869
a31	0.13920578	0.061524995	0.3179108	0.074293114	0.02087553	0.029441658	0.04209073	0.027854746	0.027056687	0.04100619	0.06584413	0.14244634	0.010449294
a20	0.29073802	0.018723518	0.32000327	0.24244273	0.012195251	0.006277562	0.026502896	0.011108711	0.0069807107	0.0047546984	0.0084422715	0.010711963	0.041118346
a31	0.1708054	0.02453707	0.104133524	0.09345318	0.047286045	0.064182125	0.029618202	0.036702696	0.09522529	0.10592516	0.08329494	0.13432978	0.010506626
a0	0.15319812	0.013217289	0.16021805	0.12167303	0.03966994	0.011457997	0.028156614	0.018160554	0.028964527	0.009355487	0.016792964	0.09259995	0.30653545
a31	0.11044818	0.01645905	0.059403703	0.08850375	0.07932983	0.12420851	0.030471642	0.045450963	0.13582486	0.1341814	0.05892657	0.10589257	0.01089895
a46	0.046901494	0.0144077735	0.058522727	0.09274999	0.0591535	0.019021677	0.03308819	0.022482678	0.049452636	0.018095467	0.02957911	0.13009752	0.42644715
a33	0.15446667	0.010675064	0.06224506	0.07371323	0.098350614	0.20249537	0.016329529	0.03341164	0.091142885	0.09828463	0.03799669	0.10877913	0.0121095525
</S>	0.038220573	0.008689249	0.014822661	0.05236041	0.07730401	0.079257146	0.030687846	0.03642139	0.21441026	0.120842434	0.046084218	0.04679665	0.2341031
