 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
a31	0.05128582	0.012916768	0.9090752	0.0007298681	0.0054537305	1.5820747e-06	0.016093332	0.0044336864	1.0087386e-05
a24	4.894644e-05	0.028725164	0.59168184	0.00081549364	0.0629582	0.0018717962	0.03569569	0.27820283	1.4816799e-08
a18	0.0008638554	0.197379	0.028650004	0.022504047	0.62132525	0.07097747	0.005874796	0.05242382	1.7654221e-06
a31	0.0010962697	0.089206085	0.5287232	0.0020726076	0.142538	0.061119687	0.035165746	0.1400785	1.3007868e-10
a37	4.430752e-05	0.01118175	0.96148217	7.591173e-07	0.0018756352	0.0003486931	0.008484974	0.016581597	7.0872486e-10
a21	0.029430961	0.011887833	0.017413694	0.005010469	0.04539531	0.8883056	6.678516e-05	0.0024889573	3.8818516e-07
a31	0.032972865	0.105997585	0.0993167	0.0021178317	0.00938092	0.64055926	0.06795369	0.041681904	1.9264391e-05
a37	0.020365292	0.051662773	0.3089353	0.00075219333	0.034838215	0.54794544	0.01339815	0.019101541	0.0030010403
a19	0.5653671	0.01635447	0.0041756844	0.0075341268	0.031072933	0.33961338	0.012033531	0.023776848	7.19668e-05
a37	0.1760806	0.11366201	0.005930517	0.059377566	0.021440394	0.07982035	0.19544517	0.3449137	0.0033297385
a31	0.56351167	0.09219474	0.024764553	0.027901882	0.011242025	0.14927816	0.0533567	0.059022702	0.018727629
a39	0.26480746	0.03251159	0.2422483	0.012535831	0.27340478	0.14608717	0.0049465867	0.0028777628	0.020580554
a35	0.44537628	0.0930768	0.032727387	0.027922127	0.055803195	0.18595244	0.048323046	0.10811157	0.0027071799
a20	0.33567837	0.09563533	0.06807044	0.052086215	0.07354338	0.11858208	0.03832723	0.1272424	0.0908345
a31	0.553638	0.07941905	0.04699415	0.021510975	0.056288783	0.17060062	0.021967899	0.039711658	0.009868868
a33	0.4483848	0.0139069045	0.15200661	0.038139757	0.10536815	0.119422294	0.0045537977	0.0027804307	0.11543725
a23	0.27055675	0.1365006	0.07517062	0.06617691	0.117232405	0.12623489	0.033746015	0.17038724	0.003994605
a31	0.0974498	0.0690356	0.12445425	0.10438432	0.0738429	0.034251165	0.023147361	0.110923596	0.36251098
a37	0.22475849	0.0345947	0.25836852	0.12895945	0.1404874	0.053013723	0.014945833	0.008867569	0.13600434
a31	0.17560913	0.17090306	0.12759861	0.11925149	0.11148284	0.06946567	0.042642366	0.15890379	0.024143033
a3	0.042376075	0.010097412	0.061923042	0.04448426	0.02814127	0.015452128	0.017976044	0.03811178	0.741438
a11	0.23961413	0.20170803	0.1006652	0.08576299	0.044715755	0.09283389	0.03985559	0.18662085	0.00822351
a31	0.041219532	0.0897205	0.057955716	0.056211416	0.050845705	0.017372431	0.03744645	0.08040245	0.5688258
a37	0.087068856	0.024226194	0.15594508	0.10106711	0.055753484	0.020779004	0.016251085	0.019525647	0.5193836
a11	0.1877726	0.22937438	0.1261911	0.10916304	0.053051416	0.06564224	0.039230272	0.16382582	0.025749054
a39	0.061572853	0.12446573	0.06771465	0.06562021	0.05258726	0.020666681	0.05143855	0.089806564	0.4661275
a20	0.21798788	0.11540425	0.103169054	0.09578959	0.005838564	0.03984736	0.060592927	0.2615669	0.099803425
a44	0.02211169	0.0144741265	0.027079098	0.02562301	0.0006748007	0.002732908	0.014100853	0.0616647	0.8315388
a31	0.14208524	0.09804966	0.051828142	0.087994345	0.0031763779	0.027440196	0.0863494	0.35078317	0.15229347
</S>	0.03559277	0.0028809563	0.024744524	0.017553072	0.00461739	0.005677277	0.006986881	0.004485245	0.89746195
