 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.0032499346	0.001261503	0.08904301	0.78725904	0.0030935102	0.11609295	2.0495787e-09
a0	0.0024489858	5.876885e-05	0.79194134	0.05727631	0.04061752	0.10756796	8.908171e-05
a31	0.96140766	0.0058676396	0.005791862	0.003511939	0.000569585	0.022840574	1.0708244e-05
a13	4.230486e-05	0.00021721347	0.12990284	0.05656189	0.004287663	0.808986	2.115747e-06
a31	0.17942595	0.43390456	0.29182747	0.037532914	0.0035148915	0.053750627	4.369883e-05
a8	0.00019724989	0.0011147064	0.084204346	0.069600984	0.032844804	0.8063037	0.0057341303
a31	0.09480818	0.42015046	0.2918949	0.040298413	0.061249595	0.0890186	0.0025798092
a13	0.017282011	0.039902028	0.4472388	0.12903339	0.107060514	0.2513106	0.0081727095
a31	0.08435959	0.22004911	0.13163652	0.04796975	0.34808075	0.16592714	0.0019771121
a17	0.007000739	0.039738454	0.51421696	0.08066248	0.113997445	0.1542308	0.09015317
a31	0.06707164	0.09463462	0.08486254	0.0517699	0.40019006	0.29557714	0.0058940756
a13	0.014995258	0.076894686	0.5920173	0.09004035	0.06293347	0.12358985	0.03952904
a31	0.08490126	0.17310327	0.095647044	0.051228166	0.41140932	0.18143043	0.002280395
a28	0.009453049	0.036177583	0.23525201	0.0736809	0.12597373	0.24691653	0.27254617
a10	0.061844293	0.10124594	0.07736912	0.04615543	0.44356015	0.26530764	0.0045173825
a31	0.051200297	0.08351803	0.10914102	0.07529552	0.15006366	0.42050177	0.11027962
a30	0.026560936	0.0733671	0.35647815	0.110833764	0.11413527	0.15453605	0.16408879
a31	0.09648099	0.20385677	0.12463948	0.06449416	0.23476395	0.26896575	0.006798954
a20	0.013320165	0.037675295	0.1194597	0.07264056	0.09327442	0.32414392	0.3394859
a28	0.08899331	0.133753	0.09470886	0.057022892	0.32646772	0.29218623	0.006868024
a31	0.055852775	0.093632564	0.09704045	0.08265307	0.09130896	0.45806447	0.12144767
a35	0.038092587	0.07729122	0.2276433	0.12810133	0.10793519	0.16172768	0.25920868
a31	0.11342253	0.17689264	0.10295724	0.06719728	0.20453492	0.3275538	0.0074416217
a46	0.014647094	0.035077576	0.09460993	0.08837035	0.049962617	0.30347136	0.41386116
a31	0.09736622	0.13375534	0.094477214	0.061590906	0.29681954	0.30734816	0.00864263
a10	0.017149176	0.040533107	0.09934647	0.09401935	0.0350826	0.3167207	0.3971486
a8	0.09154519	0.11813506	0.11688469	0.07401071	0.30566266	0.28024003	0.013521704
a31	0.10773993	0.16201597	0.12441513	0.08614688	0.06692625	0.40358418	0.049171645
</S>	0.07454577	0.12950407	0.24442582	0.1632585	0.043115504	0.150095	0.19505532
