 	il	muro	vuole	uno	specchio	</S>
a23	0.15026672	0.0008921228	0.83997387	0.008865442	1.8950107e-06	1.1435751e-08
a20	0.7749906	0.017245186	0.16562872	0.021573441	0.00013320075	0.02042881
a31	0.31713498	0.13451347	0.49097192	0.05417601	0.0019573646	0.0012462888
a24	0.17484334	0.06749779	0.6702933	0.08714802	0.00021551452	2.0450127e-06
a31	0.8980408	0.055260483	0.034791924	0.008519077	0.0033874302	2.3096408e-07
a13	0.8971418	0.046548363	0.045256402	0.010281647	0.0007715517	3.389814e-07
a39	0.7761839	0.024730079	0.091906525	0.061026875	0.046127025	2.5655552e-05
a20	0.8819952	0.008590241	0.02530713	0.030766672	0.05123602	0.0021047327
a31	0.22222045	0.034468878	0.107144356	0.35416874	0.20084126	0.08115636
a24	0.25407907	0.05870264	0.081783354	0.31533968	0.2083043	0.081790954
a8	0.021375952	0.040709507	0.08078845	0.4189891	0.2833623	0.1547747
a31	0.022667551	0.13386519	0.06916632	0.34753248	0.40469402	0.02207443
a20	0.0017057174	0.0036750957	0.005345558	0.04248874	0.26701364	0.67977124
a31	0.022372197	0.18995646	0.060228772	0.2299164	0.48689455	0.01063157
a29	0.0010476346	0.0049250717	0.005448226	0.041891377	0.49839684	0.44829085
a31	0.03072313	0.19733752	0.07121382	0.22710167	0.46273178	0.01089209
a8	0.001225558	0.010065475	0.007356557	0.070453644	0.5371284	0.37377045
a20	0.02465123	0.09943984	0.0377218	0.118804	0.63280666	0.08657646
</S>	0.01049617	0.14511356	0.030276474	0.16008933	0.6306694	0.023355128
