 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	1.3798587e-11	2.0538475e-11	3.4571496e-10	8.755448e-06	3.868001e-06	0.045303132	0.9546814	2.8342165e-06	6.4899247e-10	2.0145375e-11
a31	1.3561223e-06	0.0020204904	0.0029158923	0.20507483	0.124147214	0.45868745	0.20678784	3.179247e-05	1.8215618e-06	0.00033128817
a37	1.5145793e-06	0.0097516235	0.00017711533	0.026344705	0.0859894	0.6853156	0.19099264	6.533825e-06	7.5601383e-06	0.0014133353
a21	1.3367295e-06	0.0024860145	0.0008920374	0.01817116	0.031137971	0.030534618	0.91665554	6.979428e-05	5.150756e-05	7.02354e-08
a31	1.5632486e-06	0.0027337472	0.00030191848	0.009087046	0.024482317	0.29367056	0.66951746	0.00019474232	1.05283025e-05	1.15631316e-07
a7	1.5468034e-06	0.013119323	0.00043296965	0.049749173	0.027537243	0.39571407	0.5134278	1.6369435e-05	1.3691665e-06	1.7796376e-07
a29	0.0005647444	0.044948213	0.0405942	0.014253479	0.11144599	0.12211947	0.664513	0.0014325677	0.00012829163	1.6824645e-08
a31	0.054298893	0.080759786	0.039237898	0.0072280997	0.28152674	0.16924168	0.3607474	0.004269364	0.0026891716	9.274186e-07
a29	9.515452e-05	0.16587706	0.0056552067	0.037949577	0.109353065	0.31123564	0.36933318	0.00048858207	1.1301964e-05	1.2053749e-06
a31	0.09444488	0.078228936	0.096226506	0.009475279	0.023128634	0.13251027	0.5091465	0.018701341	0.037868507	0.00026913022
a41	0.0007949949	0.020660665	0.0029335632	0.015922595	0.0631377	0.70302594	0.16412024	0.0021123597	0.0022250693	0.02506685
a18	0.08170676	0.06810792	0.03785926	0.017209677	0.07532079	0.11070038	0.42860445	0.047398582	0.13103779	0.0020543595
a31	0.034305576	0.061912403	0.041799244	0.013368469	0.18767114	0.26352084	0.24988383	0.023530902	0.09197567	0.032031953
a37	0.010367346	0.03285492	0.06134888	0.027185276	0.06964682	0.73007	0.06064574	0.0022075668	0.0011528279	0.0045205466
a3	0.061880518	0.060470544	0.0259224	0.014636565	0.15360837	0.26921237	0.3124611	0.047895536	0.05121572	0.0026968576
a21	0.0463941	0.11956466	0.028923696	0.013164794	0.3183119	0.18899062	0.1265205	0.06378882	0.07808486	0.016256075
a31	0.052189104	0.071445614	0.050468273	0.015676126	0.22010198	0.17860459	0.2546797	0.024849882	0.12612852	0.0058561596
a37	0.00819153	0.015076536	0.033472523	0.020070914	0.07139802	0.7533311	0.061732303	0.0069819964	0.013364202	0.01638083
a31	0.03325757	0.11453805	0.034644254	0.027606862	0.15999843	0.1355595	0.16344416	0.13908443	0.18500051	0.0068662316
a28	0.008461032	0.019546589	0.018914705	0.028516479	0.060885224	0.32639498	0.051514223	0.040893346	0.17628804	0.26858538
a31	0.023471704	0.16794148	0.040126316	0.033407576	0.12830955	0.05645125	0.075972356	0.19866776	0.27143982	0.0042121485
a8	0.0009224165	0.010407826	0.004540843	0.027035806	0.020301456	0.079592176	0.016321	0.053130683	0.41204795	0.3756999
a31	0.021150123	0.15754454	0.04350911	0.04013644	0.10569814	0.050903216	0.07068086	0.19757654	0.30846918	0.004331816
</S>	0.00025907153	0.008523935	0.002239862	0.030742843	0.01163399	0.04468411	0.0080299955	0.06333994	0.5276586	0.3028877
