 	il	morto	vuole	pianto	</S>
a31	0.63205826	0.0056925234	0.18652977	0.17571898	3.5656194e-07
a28	0.005941149	0.0009344551	0.4551815	0.5376474	0.00029548025
a17	0.059511855	0.00012016491	0.033649635	0.9067134	4.907474e-06
a31	0.1686419	0.0025362282	0.31015077	0.5186706	5.2319035e-07
a20	0.039252207	0.0032728766	0.2324931	0.72496915	1.2590746e-05
a0	0.62684256	0.28816804	0.023930581	0.061051063	7.798871e-06
a31	0.0485797	0.7952841	0.08670491	0.06940722	2.409378e-05
a13	0.008961241	0.47923324	0.09730278	0.33935863	0.075144045
a6	0.069026366	0.5088842	0.15178254	0.2700659	0.00024104121
a31	0.006470333	0.17294924	0.1030104	0.709482	0.00808797
a46	0.004384391	0.42032593	0.060604375	0.2584536	0.25623164
a37	0.037421394	0.23576662	0.16616951	0.55526453	0.005377985
a31	0.008240305	0.13683897	0.118284814	0.639461	0.09717487
a46	0.001802781	0.17785957	0.034956675	0.17065078	0.6147302
a31	0.044039015	0.13009238	0.13846764	0.6761659	0.011235065
a46	0.00074739155	0.03590942	0.028367197	0.11041219	0.82456374
a8	0.01608551	0.12837136	0.08526979	0.7568279	0.0134454435
a31	0.028135601	0.087998755	0.07682638	0.437888	0.3691513
a8	0.0020086549	0.059483036	0.021461762	0.10309184	0.8139547
</S>	0.023920989	0.06691202	0.10989762	0.7763968	0.022872513
