 	avete	cucinato	le	verdure	</S>
a20	0.9999696	1.16429e-05	1.8766323e-05	3.633413e-08	1.5932809e-08
a31	0.27701983	0.00021635529	0.4254499	0.07143083	0.225883
a37	0.015181217	0.001569018	0.5919374	0.0019672755	0.3893451
a10	0.65272194	0.029418083	0.02189225	0.2911621	0.0048056752
a20	0.69716954	0.01994527	0.16509604	0.11615681	0.0016323199
a28	0.60403275	0.08143178	0.2563643	0.057567026	0.00060413784
a20	0.69008124	0.084440805	0.14155887	0.075727485	0.008191612
a33	0.31211773	0.1706393	0.39176282	0.11237286	0.0131072365
a8	0.21626477	0.24692936	0.45514667	0.06069246	0.020966692
</S>	0.054347094	0.2685335	0.54407746	0.10647756	0.026564421
