 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.0035522825	0.9910953	0.005352318	1.3309909e-08	4.1759222e-08	9.276412e-08	1.4399652e-08
a20	0.0022403894	0.997554	2.0962716e-05	4.3321515e-06	4.001932e-05	7.2552925e-06	0.00013305925
a35	0.030194625	0.9695602	0.00010582831	9.66045e-06	2.3162194e-05	8.895181e-05	1.7446098e-05
a20	0.0194788	0.9803224	0.00018722139	3.8732214e-06	1.4749896e-09	7.684309e-06	3.5982872e-10
a38	0.028086018	0.9568189	0.015033578	4.7472055e-05	4.9637744e-10	1.4137297e-05	7.7384724e-11
a31	0.043730713	0.9256468	0.028757576	0.0011290533	7.888021e-09	0.00073597766	2.6559093e-09
a18	0.01703492	0.97381747	0.009031764	7.2330906e-05	3.2775768e-07	4.269148e-05	4.3740735e-07
a23	0.038600307	0.34660375	0.5895712	0.009588865	0.009817498	0.0038736863	0.0019447185
a24	0.005869644	0.024302157	0.92472637	0.019152625	0.0037581846	0.0022905746	0.019900486
a37	0.0008110489	0.005440233	0.9639306	0.0017081327	0.00018654035	0.00048819254	0.027435364
a20	0.011277404	0.08828543	0.800708	0.009733864	0.010031756	0.040652886	0.03931061
a31	0.033405107	0.1269344	0.6204892	0.019633794	0.044443864	0.09080419	0.06428952
a20	0.002743262	0.04307409	0.7810569	0.010969318	0.004003752	0.0376117	0.120541
a33	0.028125381	0.035577346	0.8092994	0.015997648	0.039317075	0.06237031	0.009312825
a31	0.105074435	0.08602748	0.2642866	0.08531657	0.17802106	0.21401568	0.06725813
a20	0.0097701205	0.05743396	0.37366158	0.06515528	0.035634853	0.27306753	0.18527669
a31	0.103514045	0.061592355	0.3070379	0.08780502	0.17964645	0.24034628	0.020057881
a20	0.0047077523	0.0046913037	0.028695785	0.023689866	0.052049723	0.2009388	0.6852268
a31	0.13698813	0.070041016	0.18248454	0.086547054	0.21478528	0.30175138	0.007402588
</S>	0.005765519	0.0044128182	0.0042511118	0.02580063	0.06895143	0.31208703	0.57873154
