 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
a31	7.703609e-05	2.761698e-08	1.05585705e-05	2.4532267e-06	0.39801678	0.20246856	0.115435086	0.0063565723	0.17155173	0.10443679	0.0016443499	2.0183376e-11
a11	0.0010900887	4.728721e-05	0.09095902	0.06656449	0.4931406	0.083595105	0.05846335	0.01876851	0.15698595	0.005257157	0.024588123	0.0005402625
a15	0.10781635	0.00053473766	0.030814067	0.0018199919	0.14036305	0.4969265	0.18879792	0.0012762467	0.02466602	0.0012019159	0.0057701706	1.3060037e-05
a11	0.00013810904	0.0012923846	0.00032088018	0.023222815	0.17742494	0.4174362	0.12853006	0.010682947	0.14544973	0.0883844	0.007117066	4.0088852e-07
a13	0.16911075	0.008541695	0.03442406	0.021158606	0.05873208	0.070115775	0.0812049	0.10547717	0.4260328	0.0106058465	0.014575767	2.0536061e-05
a7	0.22391795	0.017578034	0.03851158	0.030369371	0.038959164	0.014309122	0.19439232	0.09003375	0.31905916	0.015969576	0.01678081	0.000119192824
a18	0.12611112	0.0013517856	0.0066884235	0.009544046	0.10015366	0.15113533	0.20513846	0.22926615	0.14947079	0.009394402	0.011672028	7.384072e-05
a31	0.59643424	0.003310652	0.01015389	0.00394961	0.025422508	0.06584724	0.052563652	0.12259823	0.09843131	0.005601997	0.015601738	8.499024e-05
a11	0.3026931	5.322226e-05	0.0012178584	0.0009901242	0.22416794	0.2434571	0.07760399	0.09872593	0.027216582	0.011394587	0.008354405	0.004125134
a39	0.16394758	0.0026273078	0.0035906383	0.004149541	0.027246008	0.013651193	0.06496019	0.14320745	0.21299341	0.008181617	0.35529107	0.0001540542
a31	0.018822439	0.0014436116	0.0017808459	0.006628563	0.03955153	0.06853872	0.09763625	0.08901857	0.11023489	0.013736425	0.5516344	0.0009738122
a11	0.012750358	0.00031204152	0.00062759937	0.00081104506	0.20694256	0.07300241	0.16391829	0.45955956	0.054066967	0.01807505	0.0071238684	0.0028102922
a18	0.010595305	0.0041348618	0.0039475486	0.01034721	0.10619199	0.077546075	0.1600803	0.1065976	0.18465175	0.015029857	0.3205062	0.00037139124
a15	0.004259135	0.002411369	0.0028116554	0.011880691	0.095788635	0.11453896	0.13162863	0.08974489	0.1315789	0.016692253	0.3970678	0.0015970981
a31	0.017438177	0.0029567366	0.0045886445	0.003926233	0.033133958	0.08185989	0.119985305	0.045509666	0.14040402	0.0038350017	0.5450944	0.0012680066
a11	0.0047602747	0.00043178018	0.00041300812	0.0011868646	0.17739737	0.06727375	0.16883957	0.49517113	0.056804713	0.013086681	0.010916655	0.0037182132
a35	0.0119671505	0.007511033	0.007656208	0.017202118	0.09017637	0.06135102	0.12758279	0.07484608	0.18130748	0.017869193	0.40181538	0.00071520987
a8	0.006739379	0.004593642	0.0059148213	0.015027301	0.05632732	0.07228501	0.08953938	0.045733634	0.10950895	0.016007243	0.5750128	0.0033105086
