 	il	vestito	della	sposa	vuole	bianco	</S>
a17	0.012907773	0.8481278	0.028972363	1.7241475e-05	0.08343891	0.026535368	6.4988893e-07
a31	0.049728326	0.0065387567	0.00010036917	0.0001887062	0.04161008	0.84341705	0.058416747
a17	0.0014248554	0.0006501152	2.9824637e-06	8.7582555e-07	0.13692304	0.5669114	0.29408672
a31	0.16574019	0.07137281	0.0032274663	0.004233519	0.034061123	0.6723924	0.048972365
a14	0.08782577	0.022653997	1.3304744e-05	1.1264281e-05	0.0744119	0.5575233	0.2575605
a17	0.3761922	0.019326003	0.053048182	0.080237746	0.054233417	0.4064326	0.010529896
a31	0.23842436	0.041182894	0.013950105	0.0166987	0.1345981	0.5537603	0.0013855675
a11	0.6250438	0.15009566	0.00027348477	0.0003052564	0.061089754	0.15561183	0.007580223
a35	0.24156898	0.25521427	0.08669098	0.092829235	0.0321955	0.28528103	0.006219984
a38	0.12021478	0.16945499	0.048701305	0.06130628	0.0747571	0.5149383	0.01062731
a31	0.06787977	0.14742695	0.04146286	0.044294596	0.09614571	0.5842325	0.018557642
a21	0.019262033	0.04209161	0.00846173	0.0055176434	0.15888369	0.5859917	0.17979161
a31	0.079240024	0.058247	0.0349217	0.10429733	0.07779979	0.6401159	0.005378211
a24	0.0067925695	0.018596467	0.016657773	0.012031577	0.08677772	0.7373279	0.12181607
a8	0.121526554	0.083047606	0.04303538	0.18740912	0.10934402	0.45244417	0.0031931584
a23	0.03633397	0.027925434	0.02732094	0.1277314	0.17203946	0.5890092	0.019639615
a31	0.040513217	0.07264188	0.036640666	0.048371192	0.06632311	0.7211793	0.014330553
a8	0.009512459	0.02610044	0.03592563	0.028088327	0.0950894	0.6131557	0.19212799
a23	0.082416594	0.04723873	0.057246905	0.22107561	0.10616994	0.4793835	0.0064686746
a31	0.0362867	0.026861163	0.052000638	0.17871901	0.115094654	0.57263786	0.018399976
a10	0.010074267	0.022632228	0.101919286	0.09944716	0.11370062	0.5214827	0.13074374
a37	0.090236664	0.05885772	0.08571747	0.37917832	0.11447305	0.2658015	0.0057352935
a46	0.033895165	0.025419652	0.09229713	0.40934932	0.20614459	0.20908107	0.023813114
a8	0.078104734	0.039515372	0.07417579	0.23573305	0.11431868	0.44887787	0.009274495
a31	0.015487056	0.008158529	0.08799372	0.2642649	0.20055598	0.31703156	0.1065082
a20	0.0107952645	0.016368192	0.30123118	0.3205883	0.12206592	0.1502091	0.07874206
a8	0.05271617	0.02615445	0.12082691	0.3476818	0.10704502	0.32772517	0.017850533
a13	0.0142148165	0.006778077	0.08092861	0.35258928	0.21848956	0.2298454	0.09715423
a18	0.050938245	0.03900208	0.18280187	0.23029698	0.12120057	0.33891147	0.036848824
</S>	0.007588856	0.003138748	0.061249066	0.14752804	0.20998955	0.26909494	0.30141076
