 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.0007838983	0.04827747	0.7814788	0.09600852	0.0033266244	0.027089246	0.036001243	0.007034185	2.1824648e-10
a8	0.019067105	0.008091654	0.00023661261	0.008061325	0.27881548	0.51531017	0.05535329	0.114923574	0.00014079876
a31	0.23629804	0.02752743	0.04767564	0.0121939285	0.01626134	0.2455664	0.05613175	0.35831696	2.8445314e-05
a10	0.010686091	0.0011673685	0.00050003664	0.0016040521	0.0059315194	0.18917839	0.084515564	0.70641536	1.5736367e-06
a39	0.14216225	0.0075599677	0.05895828	0.019785265	0.015396957	0.104355365	0.107252344	0.5445277	1.9098784e-06
a31	0.21672708	0.055423707	0.11574871	0.09413416	0.06459073	0.12100514	0.18678932	0.14546008	0.00012111888
a20	0.0398985	0.00015878754	0.0005148327	0.0025476757	0.028631985	0.043259528	0.13853654	0.7361772	0.010275019
a31	0.1076938	0.111588985	0.11183069	0.08983372	0.07426876	0.068659134	0.18127558	0.25421354	0.0006358194
a8	0.0036339688	0.00037960327	0.0035075082	0.014519267	0.074956365	0.052670415	0.12725925	0.67912626	0.04394732
a31	0.09105898	0.07944776	0.04596856	0.040909026	0.048894163	0.05327602	0.15545762	0.48170045	0.0032874655
a17	0.007691032	0.001666698	0.009705491	0.038926143	0.1443817	0.11291353	0.1630363	0.4854304	0.036248673
a37	0.096090846	0.08102281	0.044143688	0.0354819	0.04607651	0.042516988	0.19073355	0.4607506	0.0031830182
a23	0.08131647	0.061821394	0.02948625	0.02576771	0.04654887	0.048390474	0.20742671	0.49187884	0.0073633087
a31	0.09012994	0.06942658	0.030019714	0.023593117	0.04397262	0.043350335	0.21386158	0.48084593	0.0048002503
a42	0.009245903	0.0034152113	0.014672334	0.039592925	0.09385352	0.05887777	0.095375694	0.6053893	0.079577334
a31	0.02583418	0.0090425955	0.14704996	0.25977677	0.18129021	0.07159847	0.051386543	0.2212162	0.03280507
a20	0.025638392	0.011500239	0.16217361	0.28105792	0.17352034	0.06513883	0.045278613	0.20730223	0.028389845
a31	0.15990832	0.14707789	0.07778396	0.05019845	0.06130506	0.043515056	0.16360997	0.29302183	0.0035794706
a17	0.02115289	0.01841617	0.04460232	0.07256579	0.080641165	0.025802275	0.04588545	0.4079267	0.2830073
a31	0.13474771	0.12268746	0.06281367	0.050182477	0.055344097	0.05325183	0.13504827	0.3813072	0.004617167
a20	0.030103311	0.030690279	0.067322426	0.10365326	0.10193553	0.030972322	0.039665647	0.32102346	0.2746337
a31	0.0895053	0.07497003	0.05288715	0.05068791	0.054402985	0.055061437	0.1271258	0.48972985	0.005629476
a46	0.045792412	0.046669323	0.10344404	0.1466945	0.11339899	0.036120687	0.039281253	0.29765975	0.17093907
a8	0.062498227	0.048928663	0.05036309	0.05593266	0.057629067	0.05904954	0.10940454	0.5466802	0.00951403
a31	0.21901062	0.21935815	0.10648285	0.07245463	0.07064352	0.048312344	0.079360306	0.164785	0.01959256
a18	0.06038061	0.06167701	0.13367738	0.18632838	0.1517777	0.06965535	0.044311583	0.15872401	0.13346799
a31	0.11775456	0.10235167	0.066065766	0.058369637	0.058387805	0.05349998	0.13890126	0.39709234	0.007577055
a20	0.042619336	0.044032257	0.061064184	0.080602475	0.08805119	0.032197103	0.04677955	0.34442624	0.26022768
a31	0.08125398	0.06976667	0.06051072	0.06275221	0.06314587	0.07072101	0.10648712	0.47628778	0.009074624
</S>	0.056925848	0.056899387	0.08606173	0.11407749	0.110938214	0.054257132	0.047882922	0.285994	0.18696328
