 	io	non	ho	niente	da	mangiare	</S>
a8	0.00024750122	1.8321502e-05	0.0003141574	0.0044422797	0.99492717	5.050134e-05	2.6643507e-08
a31	0.022482198	0.0013424349	0.004739963	7.791197e-08	0.047239967	0.13964328	0.78455204
a8	0.0014590626	0.00020810218	0.00083702017	2.0022333e-07	0.9207429	0.06583448	0.010918119
a20	0.7903271	0.12481907	0.01899954	0.031573564	0.024398882	0.009849681	3.2212727e-05
a31	0.19825074	0.5155508	0.16172801	0.0012633976	0.040499248	0.081931554	0.00077622477
a14	0.12043477	0.53329325	0.17195481	1.4279636e-05	0.15217523	0.022049638	7.800668e-05
a31	0.30948368	0.56447935	0.032095946	0.026312923	0.039292548	0.028324692	1.0815431e-05
a13	0.6897388	0.280696	0.008665696	0.0022809522	0.011654232	0.0069175023	4.681502e-05
a37	0.042590458	0.018403394	0.0054795765	0.8730502	0.019589031	0.040420823	0.00046646743
a10	0.059045076	0.059811454	0.08513467	0.52639854	0.17348588	0.09505201	0.0010723609
a20	0.008587836	0.00838656	0.026718352	0.6422351	0.10596647	0.18799394	0.020111712
a7	0.0068569337	0.010642817	0.018844178	0.8505546	0.04843464	0.06362994	0.0010370025
a18	0.008702672	0.015741313	0.03966818	0.6808457	0.10558549	0.1466007	0.00285596
a44	0.0070171724	0.012460829	0.022995256	0.7914349	0.07966346	0.085580975	0.00084746844
</S>	0.032570604	0.06964526	0.17026472	0.16365612	0.34922013	0.21277043	0.0018728127
