 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	2.4042035e-06	3.814643e-05	6.323127e-06	3.7457644e-06	3.1454825e-11	1.2034792e-07	2.2621703e-06	4.2252904e-10	1.8444094e-08	1.43339585e-05	0.00043857898	0.0049542813	0.0017997546	0.0011178416	0.9909372	0.000501848	0.00018326429	4.559489e-13
a31	0.0070634694	0.16835023	0.00033253568	2.0881716e-05	2.0606763e-06	0.007898318	0.2501116	2.8563854e-06	0.08298212	0.31659085	0.093068264	0.0127989305	0.03208784	0.00617687	0.0037265879	0.0062393453	0.011164942	0.0013823055
a5	0.0003785202	0.017540865	0.0010232042	0.00019562939	6.2978766e-06	0.03097582	0.15374623	6.675053e-06	0.12831238	0.26454487	0.2735397	0.013607191	0.05595202	0.013754458	0.0012651114	0.023023741	0.021339372	0.00078786595
a7	0.0002612849	0.003519012	0.0003308223	0.00024829758	0.00012140898	0.01343174	0.187454	0.000114612645	0.050909843	0.16273881	0.05163916	0.27356428	0.080648415	0.07791504	0.013804352	0.00096728315	0.082322635	8.934043e-06
a37	0.0002194306	0.005795883	0.0029408305	0.00042770148	7.380736e-05	0.005824447	0.020647952	0.00011499441	0.009883173	0.017654939	0.015476759	0.08931049	0.05189838	0.2506838	0.34221146	0.014250905	0.17256008	2.4921566e-05
a7	0.00023186688	0.008639694	0.0002622816	0.00023453585	3.921424e-05	0.00182736	0.06677022	0.00024404716	0.0075523844	0.039973665	0.021432815	0.30558178	0.10459186	0.19304681	0.23274778	0.0020471385	0.014715534	6.1075945e-05
a20	0.0011928681	0.033336036	0.00019245746	0.0002554611	7.3873365e-05	0.0012433622	0.11311775	0.00041988638	0.006872487	0.055714227	0.027682258	0.3900955	0.09009726	0.12212093	0.15012674	0.001062878	0.006267857	0.00012820755
a31	0.005949762	0.1215496	0.0004591814	0.0006054496	0.0003214844	0.0015977027	0.10925087	0.0010176203	0.0068519725	0.059652623	0.042656858	0.34555814	0.07301515	0.09756694	0.12583594	0.0015163671	0.006079361	0.00051491684
a17	0.019703543	0.24102812	0.00017880028	0.00037720325	8.9748246e-05	0.004299754	0.29579243	0.00023772311	0.028609054	0.13372636	0.0824673	0.07684365	0.068150245	0.026350517	0.012889536	0.00541925	0.0032699811	0.0005668954
a29	0.002518257	0.0123186195	0.0018650508	0.0013614068	0.0010328462	0.0019910187	0.068449	0.0022620445	0.0062779915	0.14904457	0.3106458	0.16087037	0.12918547	0.01562925	0.0049934774	0.028193781	0.10333512	2.5930263e-05
a39	0.005901878	0.009319822	0.0068137497	0.0041815136	0.0032983124	0.0049557798	0.085733384	0.008198573	0.013121696	0.2134392	0.38560778	0.094136335	0.08010204	0.009697044	0.0021262013	0.03226075	0.04105295	5.3042764e-05
a31	0.026557324	0.08583813	0.018977555	0.012135009	0.012694424	0.015545237	0.10115439	0.012732389	0.028657522	0.16245927	0.18880248	0.0641761	0.034593813	0.01299082	0.0044702585	0.061448783	0.15578566	0.0009808665
a3	0.00043174933	0.0052281353	0.00015650823	0.00067166536	0.00015117833	0.0028343874	0.21053107	0.0010452187	0.02575949	0.28923795	0.3120563	0.019403938	0.10645732	0.0150054805	0.004654059	0.002321283	0.0012377407	0.0028165116
a29	0.005190356	0.0047111427	0.0057701445	0.0020441604	0.0025462755	0.002324144	0.030335953	0.0032161123	0.004626916	0.070266604	0.16690955	0.14463179	0.20068763	0.053927794	0.013129555	0.09831517	0.1912583	0.00010844528
a20	0.009073487	0.0057955366	0.011141181	0.0046320613	0.005041314	0.0049720816	0.05399993	0.008502297	0.010074579	0.12804599	0.26863378	0.12064476	0.16131705	0.02146586	0.00551257	0.091539666	0.0894589	0.00014899325
a31	0.023853874	0.037650827	0.01608249	0.0074171475	0.008703494	0.009242298	0.06448967	0.007845161	0.015802497	0.10113434	0.1321692	0.06406333	0.0711468	0.022493396	0.006839816	0.11431034	0.29493988	0.0018154435
a13	0.00046588728	0.003923277	0.00022702111	0.0007358199	0.0002227105	0.001797306	0.1665017	0.001482299	0.013499731	0.29400676	0.36002302	0.022629915	0.10080248	0.01439153	0.005542223	0.0024853304	0.0018122605	0.009450675
a29	0.021335695	0.011515335	0.025054937	0.0055463105	0.01118684	0.0056853048	0.017188853	0.005847729	0.0066060238	0.027231302	0.053502563	0.09658385	0.06906329	0.04741165	0.025754318	0.22578208	0.34445745	0.00024647953
a41	0.02881429	0.01206779	0.03522251	0.01115999	0.016564902	0.011223336	0.049313553	0.016334843	0.01699894	0.101880044	0.21655947	0.090497516	0.046336446	0.004680435	0.010567681	0.15944211	0.17111303	0.0012230349
a10	0.037167747	0.039386097	0.02859535	0.0146431085	0.017298684	0.01637272	0.05162531	0.014891105	0.021612676	0.06782735	0.0678225	0.06157624	0.036521845	0.01732991	0.011686721	0.14117718	0.35183838	0.0026271455
a24	0.02864689	0.02943229	0.022821829	0.013581375	0.0149109205	0.015599959	0.059304927	0.014452977	0.022657502	0.08584956	0.09589704	0.04970558	0.043620545	0.023361145	0.025088247	0.108861424	0.32367283	0.022534862
a31	0.022186743	0.030495234	0.016277667	0.011672239	0.011999	0.01318528	0.054129776	0.012881838	0.018897885	0.07857972	0.10187756	0.07895889	0.04742017	0.01973497	0.017793426	0.12416813	0.3329408	0.0068007023
a13	0.009143251	0.009834844	0.005715579	0.0074565248	0.005129843	0.009427436	0.09488439	0.011654449	0.020669745	0.18958768	0.3022013	0.061989218	0.04271772	0.02648857	0.046182923	0.02246742	0.03516684	0.09928228
a8	0.036389038	0.018615961	0.05280103	0.013403144	0.024045717	0.013353257	0.020420393	0.012902222	0.0137079945	0.023193505	0.021793237	0.043836646	0.019595424	0.014865035	0.03556651	0.24670374	0.38522482	0.0035823716
a31	0.11520208	0.01747926	0.21616253	0.05641795	0.11230865	0.05107915	0.038830165	0.05950127	0.05150828	0.043130703	0.027066158	0.010001073	0.001704184	0.0005148505	0.022344286	0.060563833	0.07358039	0.042605173
a13	0.008831452	0.010517993	0.009486277	0.012298231	0.009375506	0.014898469	0.10376462	0.016717743	0.02839452	0.2010451	0.32071507	0.059293628	0.047604874	0.03670764	0.051204465	0.030273344	0.02214708	0.016723942
a46	0.108655676	0.021895643	0.20939876	0.054177664	0.10916436	0.047125157	0.044605833	0.061392978	0.046121106	0.053318594	0.059191294	0.013283758	0.005156116	0.0007473448	0.020740246	0.057283953	0.07392472	0.013816759
