 	la	macchina	vuole	riparata	dal	meccanico	</S>
a31	0.000365079	0.31459197	0.6848497	0.00010642369	6.759197e-06	8.0030615e-05	1.9745732e-08
a33	0.008892571	0.13679422	0.21017063	2.1589738e-05	0.5734955	0.063595265	0.0070301597
a31	0.033532213	0.7809643	0.056598067	0.018312084	0.045785647	0.06473178	7.603695e-05
a41	0.0010677355	0.029008826	0.007245985	0.0001017558	0.012503771	0.95007086	1.034594e-06
a18	0.53369117	0.36633605	0.050455287	0.044871528	0.0027005556	0.0019358592	9.56319e-06
a11	0.31240293	0.5941092	0.04466911	0.024930423	0.02240728	0.0013863278	9.468628e-05
a17	0.3526265	0.5993155	0.028527288	0.0058137416	0.011707134	0.0019188989	9.086848e-05
a11	0.47001	0.42004567	0.037567187	0.009306559	0.051768597	0.010814122	0.00048780593
a31	0.28136244	0.37871483	0.11672402	0.026497304	0.13276109	0.059775244	0.004165116
a21	0.021702033	0.03636809	0.017366147	0.0018670775	0.71557385	0.08700207	0.1201208
a31	0.08925393	0.14340532	0.16947979	0.4012304	0.16098697	0.023508104	0.012135504
a15	0.0054049836	0.019571135	0.018458989	0.0095155295	0.6565788	0.18010557	0.11036503
a31	0.07239145	0.11941788	0.17607652	0.48044983	0.12432794	0.014697793	0.012638526
a11	0.0030968545	0.011957499	0.015530762	0.030214926	0.6310454	0.20257026	0.10558436
a31	0.067828655	0.11327714	0.18914607	0.53090966	0.07933964	0.008130225	0.011368588
a11	0.0021844625	0.005262223	0.011627557	0.19967835	0.5328723	0.1031878	0.14518727
a46	0.045795117	0.07438828	0.15061818	0.6670365	0.0453756	0.003412288	0.01337399
a31	0.034475997	0.08073769	0.169022	0.68055725	0.022873731	0.0031085466	0.009224779
</S>	0.0038683785	0.008449668	0.020420281	0.39269462	0.23099993	0.052291926	0.29127526
