 	avete	cucinato	le	verdure	</S>
a31	0.9999696	1.16429e-05	1.8766323e-05	3.633413e-08	1.5932809e-08
a46	0.029527398	0.00046005845	0.96995485	1.2536038e-05	4.5185014e-05
a20	0.8939297	0.025074692	0.078463964	0.0025219675	9.667864e-06
a31	0.79291373	0.012463712	0.19455478	6.749256e-05	3.2625505e-07
a17	0.2192309	0.0058565615	0.7749086	3.7125506e-06	3.1392636e-07
a31	0.58573645	0.16099441	0.22372247	0.029435698	0.000110942274
a35	0.19952227	0.16225483	0.6370848	0.0004114725	0.0007266558
a31	0.13478364	0.40322852	0.33871123	0.12248561	0.0007909967
a46	0.027707815	0.39607894	0.5144485	0.014257066	0.047507662
a38	0.18142444	0.3369055	0.28766808	0.19145544	0.002546525
a17	0.012712885	0.5209605	0.39592966	0.038587984	0.031809032
</S>	0.010727321	0.6142507	0.2920976	0.014548742	0.068375625
