 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.0016738329	0.0053437087	0.0029580584	0.39223748	0.008763468	0.05089676	0.53812665	7.676234e-09	7.3498825e-11
a28	5.8890128e-05	0.39983162	0.08460025	0.511068	0.0015696217	0.0020219819	0.0005758209	0.00022328363	5.0505118e-05
a37	0.008505714	0.0045854393	0.064416334	0.86804587	0.024004135	0.006916205	0.023474338	4.8608003e-05	3.3567678e-06
a31	0.08150714	0.031407777	0.017771251	0.52221954	0.0074115265	0.044938505	0.29448774	0.00024959823	6.919125e-06
a11	0.0001444883	0.63933975	0.008844767	0.23302612	0.0007129194	0.049497206	0.027830444	0.039938446	0.0006658267
a31	0.054391734	0.027780004	0.033004906	0.5364813	0.053038336	0.038836762	0.2560735	0.00037867733	1.4704017e-05
a20	0.0013622973	0.16370635	0.010484941	0.34470412	0.012593447	0.25892633	0.14611046	0.034151968	0.027960004
a31	0.061239015	0.03960448	0.024138633	0.11540113	0.045053165	0.035745554	0.6736707	0.004733473	0.00041389826
a39	0.0013478333	0.039892912	0.015397923	0.51031005	0.0423472	0.103887625	0.0754276	0.018235546	0.19315329
a31	0.10811206	0.06972036	0.032187287	0.056690052	0.03844053	0.031659655	0.649033	0.012475207	0.0016818387
a13	0.0024105494	0.10518034	0.021338323	0.37654027	0.05001709	0.077569395	0.04179965	0.043648932	0.28149545
a31	0.16635206	0.10908546	0.04817344	0.049171556	0.03207479	0.021415688	0.5621867	0.010249136	0.0012911771
a13	0.009635896	0.15663487	0.025642656	0.35555515	0.042800643	0.05850064	0.052363507	0.07574582	0.22312091
a31	0.17408246	0.12566839	0.052671373	0.08040158	0.03735531	0.030165233	0.46901068	0.027512886	0.0031321305
a39	0.02525384	0.19102436	0.034240574	0.37859988	0.04467291	0.049355604	0.07676457	0.08351522	0.11657305
a11	0.10849146	0.11785852	0.045687497	0.12370659	0.0457983	0.052183215	0.33438784	0.13920747	0.03267902
a46	0.19102612	0.28684413	0.08475333	0.051688854	0.035399	0.01773029	0.31320283	0.013580411	0.0057750656
a18	0.23932551	0.28149003	0.16765864	0.05296148	0.09075442	0.022475401	0.13833772	0.0056166737	0.0013800861
a31	0.29843804	0.3343032	0.14384301	0.044538554	0.049581416	0.013110326	0.089173466	0.017992277	0.009019741
a39	0.107541874	0.12950651	0.053610865	0.08568319	0.013041956	0.011126623	0.033935204	0.4280324	0.13752136
a18	0.36590827	0.28705564	0.14569543	0.037879966	0.047030915	0.011220461	0.0901779	0.012618721	0.0024126614
a46	0.3184996	0.31915292	0.16151421	0.04107724	0.030797362	0.0076075033	0.029905012	0.048163936	0.04328216
a31	0.39164984	0.31502786	0.07252317	0.042260777	0.02305591	0.005944193	0.11973746	0.021881815	0.007918987
</S>	0.053708434	0.05243632	0.030496394	0.031782687	0.0038448046	0.0056365225	0.009586969	0.6309892	0.18151867
