 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.17078769	0.043542676	1.9377596e-08	5.1003364e-05	0.004116458	0.6243613	0.15714088	7.45788e-11
a46	0.18348883	0.008721958	0.0009211534	0.017347075	0.08250197	0.14888228	0.5357749	0.02236185
a39	0.45955557	0.012870676	0.00024172447	0.008563046	0.036911592	0.2516198	0.22977997	0.00045758716
a31	0.4742464	0.009661294	0.0006977671	0.006036693	0.037398204	0.3456434	0.12597716	0.0003391072
a20	0.06156302	0.18753174	0.00025404675	0.047533937	0.28282726	0.21306199	0.20027034	0.006957705
a31	0.174743	0.7822134	7.066226e-06	0.0024959599	0.01738314	0.017749125	0.0054078624	4.324037e-07
a15	0.8126989	0.023472395	7.197181e-05	0.0011960604	0.0072096777	0.09976724	0.055315167	0.0002686118
a11	0.6514422	0.12653361	0.00042960898	0.006748953	0.02190835	0.14659823	0.04610575	0.00023327884
a31	0.21532023	0.17558463	0.036626708	0.04362744	0.12312196	0.22022028	0.13119416	0.054304626
a46	0.3593321	0.07375998	0.0007680151	0.0056438493	0.031776257	0.22654808	0.17004748	0.13212423
a31	0.08649663	0.1380498	0.14809762	0.09527853	0.18315472	0.13038331	0.2151038	0.0034355365
a46	0.020626076	0.013425756	0.0027031535	0.010189246	0.047395665	0.09614825	0.19635212	0.61315966
a31	0.0590504	0.07404898	0.17389534	0.14310706	0.2402844	0.14347859	0.16507085	0.0010644054
a15	0.0075587877	0.004222433	0.005790954	0.0110241175	0.061389085	0.13010724	0.30510992	0.47479755
a31	0.050734088	0.058094647	0.14602472	0.13237001	0.24179022	0.16431881	0.20541655	0.001250982
a20	0.012334546	0.006489399	0.011256577	0.0184491	0.08516748	0.17931323	0.39589253	0.29109707
a18	0.06318693	0.067627974	0.14631927	0.16125713	0.23365898	0.14843433	0.17840353	0.0011119242
a46	0.036054783	0.02114254	0.14873943	0.13831855	0.23673481	0.17760429	0.21972701	0.021678552
a31	0.035347875	0.022677068	0.1995544	0.11273471	0.23837915	0.175865	0.21207114	0.003370712
a15	0.0034802328	0.0021322118	0.009670563	0.013276729	0.03900072	0.07833877	0.14374329	0.71035755
a31	0.03559851	0.019697428	0.15589781	0.12500544	0.23516738	0.18538629	0.24132095	0.0019261338
a37	0.0043655117	0.0018152798	0.04813364	0.032423	0.08651544	0.2588478	0.35128057	0.21661879
a35	0.041568104	0.019218395	0.17702587	0.15389568	0.2297682	0.16698472	0.20983878	0.0017003114
a31	0.013620211	0.0032057466	0.1917482	0.14842784	0.2098356	0.20792575	0.20265175	0.022584863
a46	0.009805324	0.0039818296	0.105127595	0.100985795	0.13295633	0.23915708	0.26936153	0.13862453
a31	0.054833177	0.023403622	0.21955429	0.18684147	0.21897584	0.12726337	0.16732244	0.0018058337
a11	0.00080579537	0.000280921	0.07901328	0.029358415	0.09228178	0.3941936	0.30684212	0.09722422
a31	0.04168547	0.016364967	0.24696846	0.14413676	0.2202782	0.1314115	0.19604401	0.0031106358
a46	0.00092834263	0.0002746223	0.08400203	0.03165224	0.097538844	0.37629947	0.31144428	0.09786018
a20	0.04220701	0.024860209	0.15983446	0.08410655	0.18182126	0.18291193	0.31903353	0.005225036
</S>	0.03928151	0.008496109	0.21891531	0.20572542	0.20833679	0.13318697	0.14785488	0.038203035
