 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.07755207	0.8046617	0.010397868	0.0017499236	0.103105806	0.00253256	1.326142e-07
a20	0.33637866	0.36020067	0.003373918	0.0012563086	0.11848843	0.18028548	1.6551277e-05
a17	0.03182729	0.113829315	0.00585664	0.016748931	0.04694078	0.7847507	4.641479e-05
a31	0.02275622	0.3430521	0.47340778	0.017096186	0.090041064	0.05364661	2.9724841e-08
a39	0.70149606	0.2271807	0.0011706044	0.00045431004	0.03369656	0.03594605	5.5703928e-05
a31	0.21327342	0.14118776	0.27488	0.062286522	0.084926665	0.2233231	0.0001225307
a20	0.93656963	0.012778439	0.00070405216	0.0004952256	0.017077098	0.032270044	0.00010547502
a31	0.096265845	0.072207406	0.23411566	0.1367201	0.14816594	0.31133988	0.0011851664
a13	0.7826742	0.022434054	0.012367375	0.0015763688	0.02541973	0.123766735	0.031761546
a24	0.0380649	0.053232804	0.08894472	0.21304877	0.21256678	0.3908649	0.0032771374
a46	0.010394408	0.028516168	0.036567755	0.13747916	0.23753788	0.51420385	0.035300855
a31	0.03773094	0.072605684	0.06955445	0.118791	0.15323283	0.49994195	0.048143145
a20	0.90464467	0.012454776	0.0047688927	0.0012038369	0.009181864	0.01652199	0.051224034
a31	0.07644111	0.042008996	0.04403819	0.16009669	0.19734402	0.46637884	0.013692121
a18	0.5474699	0.033243783	0.037927806	0.006340688	0.015585248	0.06806745	0.2913651
a20	0.06935847	0.040170465	0.04440978	0.19304906	0.21662775	0.41993883	0.016445635
a31	0.054264	0.036390826	0.044868734	0.18716827	0.2291912	0.3577073	0.090409644
a11	0.46563768	0.06845811	0.07531506	0.018159823	0.030112859	0.069802254	0.2725142
a31	0.06065178	0.053414136	0.07415083	0.25133556	0.21261433	0.32917374	0.018659582
a28	0.07790467	0.036179613	0.052844625	0.036613792	0.030207828	0.10284111	0.6634084
a41	0.049975377	0.053950407	0.067865245	0.29814112	0.20896083	0.3123276	0.008779437
a8	0.039546177	0.057149712	0.08255264	0.29158273	0.21510072	0.24809444	0.06597353
a33	0.071657814	0.06859562	0.07625436	0.27302095	0.161522	0.317351	0.031598274
</S>	0.11609591	0.10116088	0.1029869	0.19137868	0.10940211	0.3312211	0.047754355
