 	ora	che	loro	non	vengono	più	</S>
a39	2.1775386e-07	2.6443095e-07	0.85855186	0.14144248	4.9182023e-07	4.611646e-06	2.579994e-09
a20	8.696452e-06	0.029738888	0.88043576	0.03934311	0.0007327049	0.037271302	0.0124695385
a13	8.249895e-06	0.01335446	0.70080924	0.1782966	0.0022395854	0.09934921	0.0059426753
a17	4.659211e-05	0.26447746	0.292617	0.20431602	0.022312786	0.21375728	0.0024729162
a39	3.7309695e-07	0.67795175	0.16226755	0.14676662	0.00041238722	0.012600878	4.2321474e-07
a8	5.69186e-05	0.94859236	0.012237503	0.037747476	0.00012825569	0.0012375733	1.0878478e-09
a31	6.3474254e-05	0.94890773	0.021404887	0.028559549	8.870048e-05	0.0009757677	2.4296432e-10
a15	0.00030065412	0.98333895	0.011566735	0.004420974	1.1471343e-05	0.0003368975	2.4226032e-05
a38	0.6470622	0.33087084	0.009245157	0.005412621	0.00041523494	0.006019468	0.00097444636
a31	0.2608681	0.2415312	0.076784134	0.045161225	0.04512727	0.13355255	0.19697547
a13	0.5396744	0.17112659	0.06659874	0.031775035	0.0023443492	0.019293757	0.16918704
a20	0.3695451	0.083337165	0.1958847	0.04313526	0.07293186	0.22503288	0.010133027
a7	0.5949359	0.029226555	0.016007638	0.018563997	0.10890461	0.15650032	0.075860955
a11	0.5289616	0.1826299	0.03262708	0.055365276	0.06954838	0.10607878	0.024788963
a24	0.8002494	0.030493358	0.009680073	0.014419842	0.0505084	0.071701124	0.022947773
a15	0.58131903	0.101755165	0.026869224	0.04118435	0.09372658	0.12083693	0.03430861
a24	0.7210301	0.012107384	0.009751011	0.0063903974	0.060883135	0.08132714	0.1085109
a31	0.51802164	0.17337139	0.04524055	0.052316904	0.057850003	0.07609753	0.077101976
a0	0.862259	0.00355087	0.0025063173	0.00024158283	0.0027255653	0.0041369526	0.12457977
a18	0.5762421	0.01493603	0.025643233	0.037228055	0.13961084	0.18655472	0.019785006
a31	0.26250562	0.0032360014	0.023131408	0.0074122995	0.26475358	0.2814105	0.15755062
a38	0.79402614	0.0052223844	0.015237811	0.0011379996	0.021239595	0.017853117	0.14528295
a31	0.09780851	0.0047799493	0.04720455	0.026792185	0.38804305	0.3973154	0.038056366
a20	0.070107065	0.0015495907	0.010167492	0.00080574886	0.0743988	0.054338228	0.78863305
a31	0.0705202	0.0060008527	0.06660947	0.05019321	0.3979431	0.39342904	0.015304181
a35	0.009209672	0.0014677038	0.010685846	0.0009602909	0.14629705	0.11203986	0.71933967
a31	0.07735348	0.0067743193	0.074870355	0.0720319	0.3855	0.372288	0.011181974
a18	0.0029859534	0.0015202597	0.012372008	0.0012551716	0.2632018	0.20038453	0.51828027
a31	0.14913297	0.0057179057	0.08947921	0.09164781	0.3263497	0.32275313	0.014919296
a46	0.0015579123	0.0011984224	0.009552973	0.0012357454	0.33464512	0.26578793	0.3860219
a39	0.19127266	0.006692747	0.078291364	0.07451346	0.30714563	0.32784048	0.014243677
a31	0.007399572	0.0047262046	0.06606679	0.029534278	0.36032957	0.3967625	0.13518114
</S>	0.008461403	0.0027290583	0.0334941	0.0026035144	0.19004467	0.16972543	0.5929418
