 	guardando	le	nuvole	capisco	che	piove	</S>
a31	1.6933299e-07	3.3970662e-06	0.04670744	8.980721e-06	0.002828286	0.95045173	3.4426617e-09
a13	2.7925837e-06	0.010561827	0.5391758	6.023433e-06	0.29240936	0.15719533	0.0006487771
a24	9.199299e-05	0.019532895	0.19785234	0.011077293	0.026829237	0.74461055	5.6976683e-06
a41	7.559762e-05	0.001242053	0.08163251	0.0014357412	0.04774715	0.8678626	4.381875e-06
a31	0.000349455	0.09493109	0.310695	0.0002773216	0.26206815	0.33114386	0.000535199
a41	0.00028098645	0.21538773	0.4798501	4.647144e-06	0.17146932	0.12961459	0.0033927036
a46	0.5567323	0.034266856	0.05631887	0.017213412	0.03805782	0.2974004	1.0405973e-05
a31	0.31064886	0.25360727	0.047870904	0.02036255	0.16934761	0.19803439	0.0001283171
a20	0.8954606	0.02022779	0.028281953	0.00024507075	0.028281009	0.024769854	0.0027337691
a15	0.265033	0.025123458	0.009925167	0.033893753	0.10426213	0.56163526	0.00012721446
a31	0.091658555	0.02680475	0.015920207	0.065405056	0.18631937	0.61157477	0.00231732
a20	0.71772224	0.01442195	0.038107123	0.0059743654	0.09301373	0.091447785	0.039312914
a31	0.050031364	0.058268078	0.022601288	0.11011953	0.08661035	0.67153174	0.0008376629
a23	0.034948163	0.006066325	0.021341385	0.05282632	0.18521754	0.568371	0.13122927
a31	0.024736168	0.06984412	0.026531158	0.18262805	0.05277497	0.6424864	0.0009991766
a27	0.0039372444	0.0063915765	0.029919958	0.098662	0.17680323	0.5384953	0.14579073
a35	0.062862955	0.051276524	0.01734722	0.11251666	0.036759477	0.71873903	0.0004981293
a31	0.008926394	0.06803431	0.056853797	0.3255132	0.16365722	0.35993	0.017085027
a39	0.10720566	0.01981214	0.07376336	0.09042832	0.17900173	0.39244148	0.13734725
a41	0.01851265	0.08651812	0.031661566	0.20885159	0.056844182	0.5960011	0.0016108035
a24	0.009328567	0.06562603	0.051655125	0.33645532	0.18484804	0.33626968	0.015817212
a41	0.050246656	0.037861336	0.029789513	0.1352218	0.09700602	0.64559716	0.0042775343
a3	0.039901737	0.03604064	0.046212863	0.16049396	0.18975876	0.48022544	0.047366567
a31	0.22536604	0.030672316	0.043052297	0.071574375	0.09253034	0.48914564	0.04765899
a0	0.7926242	0.00288382	0.007401278	0.015252379	0.024632378	0.05064741	0.10655853
a20	0.012763726	0.06457046	0.03737604	0.34856245	0.07137423	0.45502624	0.010326961
a31	0.010741753	0.026827427	0.03993816	0.559734	0.10029784	0.14221895	0.1202419
a20	0.35619658	0.013898322	0.04149441	0.18063782	0.06835945	0.16324069	0.17617272
a31	0.006863796	0.057189904	0.052176837	0.56958956	0.052250158	0.23708536	0.024844399
a37	0.024028666	0.005090113	0.018203044	0.15334107	0.044279974	0.09024766	0.6648094
a46	0.006189308	0.067111604	0.054181878	0.58685905	0.031768527	0.24055621	0.013333339
a31	0.0030004424	0.03265778	0.03827414	0.62043536	0.12082411	0.07770119	0.10710701
</S>	0.0513442	0.009909072	0.039390784	0.19731502	0.08327648	0.098706104	0.5200583
