 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	4.9355676e-06	1.08103116e-07	1.470058e-05	1.35508835e-05	0.00055457855	0.003096842	0.0053627305	0.98043376	0.009305064	0.0012135888	1.8846937e-09	7.540094e-12
a3	0.0017747527	0.00090249965	0.0074620326	0.023173956	0.5625209	0.30832392	0.015350332	0.069555126	0.00011570281	0.0004158054	6.721984e-05	0.010337786
a31	0.0057840436	0.0014421102	0.007628239	0.0067064385	0.6840597	0.17820425	0.0048115654	0.10994527	0.00021667588	0.00084924034	0.00031746522	3.4935612e-05
a7	0.020901436	0.024106532	0.07157729	0.06122724	0.08714291	0.09807252	0.054134175	0.5569136	0.0024747478	0.023304166	5.565865e-05	8.968569e-05
a20	0.01254257	0.0038161366	0.0006513074	0.0011458453	0.4951006	0.39223617	0.0024611987	0.09149509	0.00024008375	0.0001980727	0.000112969006	1.2461505e-08
a24	0.012656673	0.026033249	0.0034364383	0.004164599	0.27531308	0.39508885	0.0057688286	0.25565955	0.0077692433	0.01406698	4.2469586e-05	8.466561e-09
a31	0.00485511	0.0038510326	0.00063607487	0.000312037	0.34413835	0.60537916	0.00065403146	0.03824706	0.0011184535	0.0008058769	2.6545285e-06	1.5061562e-07
a20	0.10136139	0.06948103	0.0032159016	0.0062642996	0.32258433	0.21933568	0.019714136	0.13696942	0.027353432	0.09371691	3.4650332e-06	8.693625e-09
a31	0.014897207	0.010020912	0.003156427	0.0049120737	0.13378659	0.22989397	0.038635753	0.46622577	0.04030074	0.0521842	0.0059851124	1.273836e-06
a28	0.004953434	0.002241716	0.0007083902	0.004238696	0.16967916	0.24934885	0.08144873	0.21609607	0.07178162	0.19703355	0.00022498288	0.0022448823
a31	0.01763622	0.018784702	0.018633265	0.012516668	0.119198374	0.1530083	0.0384131	0.48191237	0.0153377615	0.029461632	0.094499156	0.00059852994
a3	0.0019175375	0.002234898	0.00204444	0.0060739913	0.08907208	0.31677082	0.135619	0.17672321	0.087633796	0.17550887	0.001151563	0.005249803
a31	0.034652762	0.046181753	0.048304424	0.016159484	0.10551122	0.12009445	0.05899408	0.37095982	0.028755438	0.070321254	0.09927172	0.0007935919
a35	0.0010644629	0.0020247179	0.0022824786	0.0055808104	0.0888663	0.32631436	0.13802303	0.14720757	0.07552129	0.20559458	0.002297676	0.00522278
a31	0.038990233	0.052759692	0.055349354	0.01800716	0.10949102	0.11076814	0.060154695	0.32589385	0.032262385	0.080533236	0.1146796	0.001110652
a20	0.0008840653	0.002024585	0.0025061837	0.005545421	0.09560553	0.3466789	0.130024	0.15397552	0.062813826	0.19070023	0.004013262	0.005228441
a0	0.03163299	0.042269774	0.044855047	0.015110434	0.120696425	0.12891643	0.062044524	0.3413241	0.033039335	0.09043411	0.0883731	0.0013037659
a31	0.030223256	0.057695765	0.076998964	0.026637886	0.17418356	0.115243755	0.099652395	0.21187557	0.038036905	0.09806734	0.0675669	0.0038176572
a38	0.00073134335	0.0018971585	0.0023634827	0.005974763	0.112730026	0.4120203	0.11661078	0.18061082	0.044962455	0.11066302	0.00818868	0.0032471153
a8	0.044405777	0.07057823	0.0790479	0.025802776	0.11397511	0.111165754	0.10390973	0.22762084	0.045964856	0.07312209	0.102951705	0.001455254
a31	0.03941588	0.11785939	0.15778254	0.061438255	0.0970144	0.045906708	0.1071684	0.05586434	0.049652785	0.06936984	0.19208457	0.006442964
a46	0.0018344352	0.00790892	0.014203945	0.030736694	0.13407683	0.25380087	0.106239155	0.16877648	0.04096471	0.075714	0.1369565	0.028787456
a31	0.07464062	0.113019116	0.13436638	0.035630338	0.10571631	0.06916967	0.07461757	0.13373579	0.02798013	0.037805248	0.1916596	0.0016592062
</S>	0.0023774332	0.014788434	0.034407355	0.04883723	0.0333376	0.046712022	0.068444096	0.051310387	0.04478371	0.1058804	0.3570622	0.19205917
