 	se	vieni	alle	sette	ancora	non	è	pronto	</S>
a10	4.2774835e-05	6.190293e-05	2.409583e-06	2.4231664e-05	0.006386185	0.9283749	0.065107316	3.6557816e-07	7.805209e-10
a15	0.024513233	0.03966269	0.000491651	0.8814276	0.022484623	0.029311763	0.001866475	2.5278234e-05	0.00021661876
a31	0.006698981	0.033821817	0.001026886	0.6608064	0.026569767	0.24426976	0.02359347	0.0029965513	0.00021631659
a21	0.0017103147	0.009723158	0.0023272294	0.40045652	0.11893281	0.35862404	0.10798574	9.867773e-05	0.00014152439
a31	0.045336485	0.19618645	0.00040258683	0.08811996	0.025211845	0.6213551	0.02068512	0.002702161	2.709006e-07
a8	0.05644522	0.057364237	0.00016832018	0.27943864	0.14021622	0.18550146	0.27174947	0.009114807	1.5828058e-06
a31	0.40115866	0.17342182	0.001751311	0.053659823	0.119770765	0.13896328	0.04905895	0.06221248	2.8669717e-06
a20	0.90815157	0.041858315	1.3421039e-05	0.0056234174	0.007827274	0.01388009	0.021711886	0.0007446831	0.00018925968
a39	0.56340384	0.050746392	0.036369883	0.016857404	0.02537271	0.1884132	0.039752916	0.07612269	0.0029609387
a20	0.2008568	0.04699271	0.08827712	0.040036753	0.024260035	0.1899855	0.14947614	0.22948654	0.030628392
a46	0.40741277	0.050907843	0.024775218	0.022828784	0.021246457	0.1918811	0.098614514	0.15241002	0.029923314
a31	0.1580471	0.06569993	0.096080795	0.0359779	0.028018922	0.06957823	0.17192255	0.29591602	0.07875852
a39	0.62704873	0.06961783	0.00901382	0.029305726	0.057701267	0.023163568	0.06392968	0.035653472	0.08456598
a31	0.07681001	0.05875886	0.18989626	0.045289468	0.025271442	0.117637835	0.23685494	0.21798697	0.03149427
a20	0.06670757	0.03091424	0.032704294	0.041077852	0.06450456	0.02308626	0.060261007	0.33751017	0.34323403
a31	0.04385315	0.06491081	0.24182329	0.050112315	0.027733354	0.06315653	0.19387591	0.27488786	0.039646827
a46	0.010839113	0.016516952	0.05056637	0.03785004	0.04366507	0.012083137	0.03537877	0.47992182	0.31317875
a31	0.01789566	0.06534876	0.29108474	0.043301508	0.030064965	0.022963112	0.1442562	0.33799347	0.047091573
a46	0.0024439837	0.010210991	0.061408702	0.034163896	0.041507296	0.0041438644	0.014523063	0.6440397	0.18755852
</S>	0.0062670745	0.044661302	0.2787332	0.033970695	0.03248034	0.0059136217	0.09050409	0.4357534	0.071716264
