 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a31	1.8284733e-06	1.4480418e-07	5.7845846e-06	3.2999876e-07	0.0006055326	0.053220544	0.9332376	0.008449785	0.0009818505	0.0031764908	0.00031988925	2.3735213e-07	8.778921e-12
a41	0.0009602433	0.0025970743	0.02772792	0.00035254736	0.08971642	0.099802285	0.02337864	0.054298237	0.0025221158	0.6953493	1.9735671e-05	0.0032741453	1.3857673e-06
a37	0.009920589	0.030015994	0.049159538	0.013029056	0.13839477	0.121290796	0.5748632	0.037671283	0.022390308	0.0016379895	0.0005982102	0.0010280896	1.3939257e-07
a24	0.001087932	0.002903282	0.0054709385	6.625412e-05	0.013168223	0.038130436	0.08990059	0.02305308	0.7075257	0.090747334	0.02025318	0.007693111	4.1023793e-09
a28	0.012501456	0.013371709	0.044164807	0.0020764498	0.02103598	0.038168345	0.26589546	0.011209579	0.4544996	0.13614224	0.0008435953	8.9948444e-05	9.08879e-07
a17	0.019906735	0.04763329	0.13508254	0.0048368652	0.024433501	0.06031197	0.20458572	0.0077985832	0.24101447	0.25350598	0.0006516473	0.00018947132	4.9268092e-05
a31	0.124806456	0.24214965	0.40023494	0.00515454	0.0091672065	0.01325741	0.045361143	0.0021928502	0.10545037	0.05148004	0.00037470975	0.00034999746	2.0707534e-05
a39	0.4472073	0.107384264	0.2135472	0.0048617558	0.030911246	0.023115635	0.05078558	0.010711481	0.01759887	0.093487084	4.0896964e-05	0.00030226793	4.637562e-05
a31	0.051664382	0.033845246	0.07766186	0.0072045377	0.028164603	0.12019751	0.35779357	0.038274016	0.009144356	0.2426277	0.018419728	0.014944537	5.801766e-05
a17	0.0031975287	0.0015326117	0.011592483	0.0015640996	0.054598223	0.18919301	0.13911563	0.103027	0.0067343432	0.4728797	0.0040535145	0.0063388976	0.0061729597
a18	0.0340597	0.0426656	0.0708556	0.011763599	0.02555346	0.05988874	0.3622745	0.07750828	0.054665428	0.18126059	0.03761496	0.04127355	0.0006160037
a24	0.012744819	0.018598575	0.06596856	0.0070749386	0.028350368	0.08788165	0.3134338	0.10128488	0.03822918	0.27713165	0.018730069	0.028221527	0.0023500696
a18	0.026085196	0.03491905	0.06824437	0.011851748	0.027902868	0.07818418	0.33385682	0.059250455	0.011150832	0.24528752	0.04451367	0.0573451	0.0014081824
a31	0.02387796	0.030724881	0.0752285	0.010070449	0.027125075	0.08029475	0.2573832	0.052578315	0.006373578	0.30988792	0.03770318	0.07181765	0.016934581
a17	0.006333104	0.0031653713	0.025846407	0.0026025272	0.059716012	0.28647342	0.088525124	0.083161734	0.005836179	0.41963884	0.0025123917	0.0017960219	0.014392827
a20	0.03020302	0.048427906	0.08135202	0.013209068	0.025760235	0.052722517	0.28463712	0.096029766	0.08386376	0.1684595	0.05070632	0.06308865	0.0015401848
a17	0.015540633	0.032213163	0.07439085	0.014328668	0.031120306	0.06437758	0.23819417	0.10128669	0.064555794	0.20699993	0.056206103	0.09191847	0.00886758
a31	0.018727547	0.030457724	0.09226086	0.016826682	0.036907837	0.06066905	0.30172795	0.102388985	0.05786229	0.16566516	0.031912852	0.079011954	0.0055811997
a17	0.0011403091	0.0011687465	0.01619514	0.0029790562	0.040203493	0.21963952	0.1079077	0.08115861	0.013196434	0.4916554	0.007309276	0.0034557772	0.013990513
a31	0.028940728	0.07239846	0.0731596	0.031854086	0.03651993	0.051326595	0.15603161	0.09247468	0.142538	0.059389584	0.13232535	0.12054469	0.0024966851
a0	0.0012296927	0.002324683	0.018850673	0.010153711	0.048193205	0.16083494	0.108742334	0.07312291	0.039184693	0.39714906	0.03862501	0.04109221	0.06049688
a31	0.05419151	0.12264104	0.094828166	0.04851691	0.04037736	0.045246158	0.11804838	0.100310594	0.10023445	0.018491438	0.15511248	0.100269705	0.001731784
a8	0.0011365688	0.0031636488	0.015098629	0.013744676	0.04094548	0.063478515	0.03478884	0.03915781	0.048475906	0.10248453	0.086864926	0.24824893	0.3024116
a46	0.056354865	0.13483594	0.098687716	0.05303776	0.045961935	0.04891329	0.12632056	0.09943014	0.10812526	0.010612199	0.13992669	0.07564976	0.0021438876
a39	0.027766882	0.08522671	0.106120765	0.078314	0.05636156	0.049617715	0.051384643	0.113588996	0.028460419	0.0062312726	0.19571537	0.1534459	0.04776572
a8	0.030300904	0.06659543	0.08462764	0.044568162	0.055563208	0.0617439	0.1713796	0.081775	0.026231738	0.008642385	0.15710853	0.20232761	0.009135916
a20	0.008522836	0.028605517	0.04639094	0.043114047	0.04945313	0.04869509	0.047027316	0.054984104	0.013942033	0.015906477	0.1658932	0.37867975	0.09878561
</S>	0.025057988	0.034200802	0.090874575	0.04301671	0.06929678	0.085655496	0.30079633	0.09697071	0.04345325	0.025655927	0.06265562	0.1070789	0.0152869
