 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.001645449	0.0017216429	0.0020203844	0.0067462344	0.03605318	0.15522589	0.12135964	0.008418274	0.15401554	0.512793	8.0783894e-07	6.901708e-10
a31	0.21581854	0.0064712223	0.015234525	0.41912192	0.2926611	0.02982713	0.0074574575	0.000106466614	0.006469494	0.004695776	0.000985239	0.001151065
a28	0.037107803	0.0033563417	0.018564034	0.26722103	0.5388202	0.049439024	0.013662672	0.00048328878	0.039296422	0.016134381	6.955012e-05	0.015845152
a31	0.42679545	0.012099256	0.049300645	0.16176604	0.046311617	0.039700545	0.21912317	0.01401117	0.004908849	0.010961494	0.014663574	0.0003582239
a20	0.021560118	0.005741592	0.11465643	0.16777527	0.26499465	0.14091447	0.06939361	0.0027049603	0.108832225	0.09573291	1.5116602e-05	0.00767855
a31	0.17254332	0.008185861	0.03463182	0.092214964	0.06653067	0.11940095	0.3070289	0.03087147	0.03256869	0.106835075	0.029186327	1.92246e-06
a21	0.050963767	0.0074784923	0.009341718	0.010133127	0.017763274	0.021817487	0.013122517	0.0006403853	0.25505576	0.60780704	0.0005044268	0.0053719818
a31	0.049686085	0.009327111	0.013832676	0.027229821	0.108991385	0.33961254	0.269123	0.009664072	0.05079208	0.096285	0.02535067	0.00010548912
a17	0.33769664	0.001138182	0.013327964	0.018862186	0.046669137	0.03942366	0.036586665	0.015915228	0.19000383	0.29563683	0.0010275496	0.0037121433
a29	0.05168259	0.035536975	0.051989947	0.06304425	0.12052746	0.20198643	0.15116209	0.03848675	0.11067656	0.098305605	0.07321134	0.0033899879
a24	0.025653377	0.028244663	0.043062042	0.052972816	0.106480196	0.15499948	0.11991116	0.047957107	0.1492938	0.14646171	0.12188282	0.0030808684
a37	0.008643894	0.008747772	0.0133587085	0.018516637	0.060521994	0.14023642	0.0697721	0.024465796	0.19593413	0.3339483	0.11384713	0.012007094
a8	0.0084377555	0.005601706	0.014079605	0.017504798	0.05106033	0.06537029	0.048713427	0.034319025	0.28447542	0.39129528	0.0499738	0.029168557
a31	0.021590356	0.007956482	0.022356754	0.02695562	0.06017271	0.041986927	0.052030377	0.04813905	0.32068396	0.34474635	0.037291095	0.01609025
a24	0.031286143	0.0007848749	0.0141369	0.030484945	0.19535555	0.413355	0.18423213	0.019573374	0.04027668	0.06101526	0.0016777565	0.007821368
a31	0.011963306	0.011350232	0.021287873	0.017774407	0.053147573	0.13457485	0.07010552	0.051106527	0.18436459	0.32645085	0.11689526	0.0009790107
a17	0.0065943585	0.001691266	0.008612306	0.01888639	0.17969736	0.30821976	0.1425426	0.0191954	0.09117256	0.16743974	0.033816356	0.022131892
a31	0.027437901	0.018921971	0.03543034	0.029094804	0.05102298	0.05174294	0.048818428	0.077337824	0.2297974	0.2864919	0.14170091	0.0022026047
a39	0.0040454557	0.0018095088	0.009234152	0.021366032	0.19368279	0.3307946	0.16956586	0.019790476	0.08694066	0.13929696	0.020004926	0.0034685542
a35	0.030159568	0.03597283	0.05661346	0.032229595	0.042554356	0.05439779	0.049423184	0.098831296	0.18989728	0.2557908	0.15269317	0.0014366226
a8	0.021429187	0.02411072	0.041772872	0.025771938	0.041716937	0.043256674	0.0372442	0.084278464	0.21575692	0.30566335	0.14412163	0.014877117
a31	0.041068748	0.024636801	0.039619543	0.046126034	0.08081388	0.06015048	0.06497688	0.057461616	0.22447065	0.20551334	0.1494098	0.00575225
a37	0.0056629824	0.0021801386	0.008830467	0.020762125	0.18647626	0.42747292	0.16045973	0.014894178	0.06325661	0.094858594	0.0073773186	0.0077687106
a38	0.018782847	0.022802118	0.031208104	0.026700327	0.06332373	0.16073571	0.079446256	0.055188958	0.11915195	0.19771315	0.22273521	0.0022116853
a31	0.025396144	0.03556357	0.054765202	0.030648815	0.04526125	0.051940367	0.038719352	0.09044408	0.16031645	0.22647968	0.20849934	0.03196572
a0	0.006857701	0.0056472514	0.012512595	0.024452092	0.15424646	0.41420922	0.12202554	0.017429017	0.0872855	0.11537982	0.019210879	0.02074395
a23	0.04160309	0.0604578	0.07574394	0.04637237	0.05509598	0.08217412	0.063303694	0.0992081	0.094142586	0.11437749	0.26439503	0.0031258294
a31	0.03526515	0.069349825	0.09115102	0.04505664	0.04899537	0.042801104	0.038542986	0.09783328	0.097307436	0.1155707	0.24209681	0.07602961
a17	0.013344709	0.017795188	0.023446165	0.039096203	0.14573304	0.33276266	0.09486546	0.021758031	0.09315989	0.10805005	0.058282055	0.05170654
a31	0.06207955	0.099200234	0.12045601	0.06576648	0.058990896	0.064773284	0.066328965	0.109767385	0.059167672	0.057033964	0.23157874	0.004856813
a28	0.009360638	0.020459386	0.019684209	0.023257386	0.060628135	0.13278712	0.031665437	0.019049874	0.039264556	0.06257055	0.39090618	0.19036652
a18	0.097692885	0.14884149	0.16072397	0.09231709	0.05844803	0.039305445	0.0651775	0.09435922	0.03827615	0.031934246	0.16909443	0.0038295244
a33	0.05566683	0.103251845	0.09606655	0.067189656	0.054940198	0.035972867	0.043607052	0.06952638	0.06129581	0.06425633	0.22031897	0.12790743
a8	0.052737433	0.06640201	0.06515176	0.05441024	0.04948538	0.03117867	0.03954191	0.08001677	0.078647785	0.08872511	0.38006583	0.013637013
a31	0.04580585	0.05518069	0.053765215	0.053290598	0.05822984	0.047923923	0.043556657	0.05265922	0.039509494	0.037553713	0.47210738	0.04041738
</S>	0.021286875	0.03956112	0.03143114	0.05489832	0.13922715	0.27605906	0.064419724	0.018300025	0.060287528	0.07402391	0.08363808	0.13686702
