 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.0024401885	0.00011805321	0.00019309012	1.6850422e-06	0.03565719	0.95840037	0.001372072	0.0016122956	0.00020506211	1.1916146e-10
a31	0.011806111	0.00061251834	0.003209102	0.003676097	0.60947007	0.035607196	0.0007993599	0.33030176	0.0016264899	0.0028912604
a1	0.009755252	0.006708876	0.0011598427	0.0007891569	0.45589715	0.0030840146	0.008351513	0.44560012	0.05392767	0.014726451
a28	0.2831688	0.00598237	0.10162423	0.045628354	0.22316802	0.21367253	0.0019291271	0.11370183	0.011099873	2.4878009e-05
a24	0.016944095	0.00092946715	0.011485605	0.011554738	0.799302	0.09804242	0.0005718962	0.05780011	0.0033282626	4.149738e-05
a31	0.035414346	0.0015905921	0.16583514	0.15092249	0.19733003	0.4316069	0.0012006041	0.015663596	0.00041134696	2.4915964e-05
a18	0.10493518	0.0005710667	0.013862742	0.044489276	0.51452506	0.1977351	0.0003982193	0.115309864	0.0071500973	0.0010233558
a24	0.008090945	0.00028744095	0.23296335	0.5582859	0.022726452	0.17401603	0.0006526503	0.0021627645	0.0008138038	6.145708e-07
a13	0.030019818	0.0033261143	0.16436483	0.44861266	0.10282011	0.20514172	0.0058021913	0.010909693	0.02875002	0.00025276717
a18	0.0052713705	0.0029163847	0.19663438	0.6716922	0.012020076	0.104573704	0.003472859	0.0018775772	0.0011508631	0.0003905046
a31	0.008010685	0.007148963	0.18720159	0.6367789	0.0576214	0.07198645	0.00961755	0.016330238	0.004520501	0.00078379863
a24	0.009790741	0.0051888297	0.03408427	0.2407037	0.42453557	0.05847895	0.016953424	0.064644024	0.024322536	0.121297866
a11	0.013250901	0.018392863	0.16070592	0.27739373	0.084051564	0.32298663	0.016195763	0.08088674	0.025766179	0.00036971894
a31	0.01936638	0.034663387	0.06849594	0.11390819	0.17429273	0.22531861	0.032272507	0.19155934	0.12557279	0.014550177
a39	0.0058729593	0.00561749	0.023657618	0.06096202	0.7058589	0.06685795	0.01587948	0.05337212	0.040711544	0.021209873
a20	0.036450937	0.056875966	0.09158557	0.09943703	0.08206385	0.429624	0.048763383	0.11245542	0.041906547	0.0008373287
a31	0.030682722	0.06701571	0.037878163	0.04370147	0.1340995	0.1770425	0.06076308	0.22389236	0.20451868	0.020405777
a17	0.005832036	0.009518136	0.034338444	0.051204577	0.5688148	0.10264222	0.01923501	0.05269881	0.10363183	0.05208413
a20	0.050787892	0.09471284	0.056893557	0.055729397	0.07124921	0.366581	0.073675185	0.1746486	0.05389151	0.001830771
a31	0.029354315	0.06919311	0.02610139	0.027233586	0.10884569	0.14302908	0.06080771	0.24307722	0.26163405	0.030723859
a24	0.0050780894	0.010137476	0.030310119	0.039241616	0.3875754	0.100693986	0.018879406	0.050681256	0.22714652	0.13025616
a20	0.041966964	0.07522115	0.07378198	0.07167431	0.06247916	0.41868752	0.057759468	0.1517344	0.045269426	0.0014256024
a8	0.03090332	0.072700806	0.020990051	0.021544019	0.10148146	0.11047734	0.067662925	0.22959141	0.30100787	0.0436408
a20	0.026783587	0.03985921	0.050323375	0.063208014	0.13260902	0.3395037	0.039036762	0.13417308	0.16777106	0.00673225
a31	0.020570548	0.02829029	0.04694065	0.056973554	0.16232608	0.29859725	0.03201007	0.0951714	0.22198138	0.037138775
a24	0.0039835083	0.007088358	0.04181359	0.091784075	0.28955585	0.10337155	0.013971829	0.029511632	0.13096583	0.28795382
a37	0.036866274	0.065629296	0.04919435	0.04934295	0.07082165	0.35990185	0.050821558	0.18854141	0.12545428	0.003426382
a46	0.018612172	0.053900965	0.011100537	0.011679651	0.07249443	0.059387762	0.049786933	0.20147881	0.46129316	0.06026554
a31	0.023856312	0.027962398	0.070846245	0.091206804	0.10438392	0.44934288	0.028680848	0.07569322	0.12024907	0.007778259
a28	0.002716396	0.005532017	0.025495289	0.048559804	0.14270619	0.07577194	0.010642968	0.021347307	0.2135595	0.45366862
a24	0.04422742	0.07990483	0.03317168	0.030518692	0.06607729	0.28432855	0.06245098	0.2169785	0.1774711	0.004870965
a31	0.037123237	0.08723872	0.013887486	0.0065187817	0.030834906	0.07072611	0.07223326	0.22874583	0.38157472	0.07111697
a17	0.004390995	0.009068545	0.040638417	0.07383309	0.18466254	0.123225935	0.017391153	0.02474948	0.16766363	0.3543763
a31	0.049497686	0.106382616	0.012842691	0.011188715	0.06603782	0.10300335	0.08685031	0.26417616	0.2914264	0.008594258
a46	0.0036629143	0.009832526	0.010788467	0.011620589	0.070696086	0.05655609	0.018101545	0.023229849	0.5395084	0.25600356
a8	0.07135146	0.14726679	0.015760425	0.011484782	0.04591175	0.10595036	0.11044762	0.2913283	0.19559175	0.0049067345
a31	0.006578204	0.028406957	0.0017081661	0.0015833247	0.02620261	0.0055745607	0.03220939	0.1218923	0.7005114	0.07533311
a8	0.011937267	0.032236155	0.03642787	0.031438164	0.23366603	0.19335014	0.060470093	0.04939608	0.29470554	0.056372616
</S>	0.05213157	0.13380677	0.0067157997	0.005460976	0.052818984	0.035180423	0.109939374	0.2885587	0.30469692	0.010690472
