 	vado	cercando	un	forno	che	fa	rustici	</S>
a29	0.0007649031	0.00011624435	0.0035843637	0.96311164	0.028135108	0.0041503496	0.00013740578	1.397218e-10
a31	0.03526916	0.44650438	0.32566953	0.1137721	0.032114897	0.021200016	0.02321213	0.002257732
a8	4.6142824e-05	0.00038800295	0.0018772047	0.005613686	0.046433695	0.6381614	0.30724198	0.00023792758
a31	0.3455224	0.12622856	0.3359059	0.17509206	0.0031782114	0.0027573335	0.011305142	1.0365908e-05
a23	0.00080257107	0.0051543433	0.023261178	0.025135744	0.5558214	0.1403558	0.2489431	0.00052585884
a31	0.41712597	0.02392305	0.42270935	0.10097366	0.013404737	0.0037856076	0.018077075	4.345018e-07
a10	0.0013790767	0.030316683	0.024365101	0.028702203	0.22598372	0.4076147	0.27083725	0.010801312
a31	0.13259843	0.10851703	0.27472526	0.0975658	0.092730165	0.037783008	0.2559123	0.0001680056
a24	0.004055316	0.012695321	0.11155434	0.029744247	0.22359538	0.2919293	0.28974715	0.036678873
a31	0.08241906	0.06534832	0.12786978	0.080581434	0.12933613	0.0470069	0.4656533	0.0017851335
a18	0.002334436	0.008068792	0.10325941	0.016666377	0.12409511	0.15073654	0.51926446	0.07557484
a31	0.05236659	0.026661102	0.046341486	0.047422867	0.19056249	0.09983132	0.53541297	0.001401204
a8	0.0029722757	0.008468667	0.095046975	0.018553734	0.079121955	0.15636198	0.5510694	0.088405035
a31	0.049099267	0.025865331	0.041838728	0.04456015	0.1553651	0.113150015	0.56774557	0.0023758179
a29	0.008956579	0.024807354	0.22596425	0.043201733	0.08266993	0.16358948	0.40745425	0.043356508
a31	0.111008435	0.028149644	0.05518016	0.090181515	0.2202801	0.13274702	0.36080518	0.001647966
a21	0.006837608	0.01249029	0.06442897	0.01860597	0.06937658	0.14965035	0.59288305	0.08572716
a31	0.043510363	0.025049858	0.040288217	0.04040278	0.13414805	0.12126098	0.59200394	0.0033359022
a38	0.035366155	0.06284647	0.1577666	0.055844713	0.076791205	0.104379684	0.45456997	0.05243517
a10	0.062990904	0.036536347	0.056996875	0.05510103	0.13172586	0.13166997	0.52111787	0.003861148
a39	0.22940132	0.07606642	0.11294032	0.18520132	0.061610315	0.09276296	0.19234625	0.049671084
a8	0.057990193	0.041606866	0.05877832	0.057918407	0.094721116	0.09139838	0.59151685	0.0060699196
a31	0.07958591	0.062161762	0.072978586	0.07509595	0.050360307	0.117503196	0.42029056	0.122023724
a20	0.084105566	0.12978774	0.1740568	0.09906778	0.111382514	0.095155984	0.11244379	0.19399986
a31	0.11410388	0.07875626	0.098413244	0.10131686	0.057652287	0.111584954	0.4235363	0.0146362195
a20	0.026903756	0.034187898	0.028178478	0.025102492	0.02906726	0.035498764	0.1564549	0.66460633
a3	0.12847635	0.07581175	0.09640198	0.11402212	0.067064986	0.09310838	0.41774905	0.007365324
a41	0.13894437	0.047515467	0.058393322	0.11236713	0.047821645	0.12361489	0.16775912	0.30358407
a37	0.06450216	0.05783752	0.07512587	0.067805454	0.065407634	0.08763954	0.5702124	0.011469401
a31	0.045089386	0.03189852	0.035327863	0.04204569	0.036543682	0.11691934	0.29500276	0.39717275
a8	0.061817747	0.08905961	0.10611904	0.06905034	0.0905947	0.07305942	0.09257014	0.417729
a31	0.1493024	0.08562751	0.098326914	0.124629356	0.046334997	0.12291752	0.36106122	0.011800072
a23	0.03605501	0.048992693	0.031286914	0.030835552	0.02346035	0.023464771	0.08936607	0.7165386
a31	0.19778241	0.10689618	0.12023303	0.16168232	0.03600798	0.09353507	0.2698587	0.01400437
a8	0.029079784	0.036258053	0.02149213	0.025158405	0.020377109	0.026013633	0.11140285	0.73021805
a31	0.15302007	0.09422678	0.10905868	0.13370393	0.04616569	0.09143671	0.36252248	0.009865666
a24	0.059610814	0.07392045	0.038293116	0.048028357	0.016223606	0.023172969	0.09826716	0.6424835
a31	0.099405095	0.075382546	0.095692374	0.094033115	0.053685877	0.09592662	0.4738848	0.011989556
a24	0.13574484	0.14337014	0.08230224	0.09888092	0.019090993	0.037883256	0.13057318	0.35215443
a46	0.078476176	0.07652778	0.09931406	0.07638432	0.05509522	0.09811915	0.4940747	0.02200864
a24	0.3260133	0.07982207	0.10700544	0.23644643	0.029999802	0.09284542	0.108039945	0.019827543
a18	0.2580892	0.07257206	0.08638426	0.19784881	0.03225873	0.14256127	0.17875616	0.031529486
a21	0.20804697	0.04784137	0.060588427	0.16147994	0.03772766	0.21769904	0.17812307	0.08849354
a28	0.13773298	0.056877214	0.05599436	0.10246029	0.032533236	0.16105554	0.18533054	0.2680158
a20	0.11267922	0.09943486	0.084465116	0.105853945	0.018331992	0.11477799	0.3514684	0.11298845
a31	0.058869828	0.04707023	0.033187684	0.052605346	0.0074449615	0.095068395	0.17257367	0.5331798
a46	0.010291055	0.014612776	0.008177801	0.007727766	0.007865466	0.0058286916	0.01025107	0.93524534
</S>	0.16008206	0.11901619	0.098839335	0.13913473	0.016078843	0.12079979	0.325071	0.020978004
