 	se	avessi	visto	il	tempo	avessi	visto	le	nuvole	e	non	avevo	uscito	per	bagnarmi	</S>
a20	3.3778636e-07	1.0849341e-09	1.1265727e-07	1.8148416e-05	1.1139511e-07	3.754974e-05	0.0007889318	0.015319089	0.044053555	0.002631363	1.2265366e-05	6.812991e-05	0.9335704	0.0034984658	1.5727361e-06	1.650955e-12
a11	0.0035027976	0.039090566	0.20116863	0.093481064	0.000556288	0.19994642	0.26260728	0.14193517	0.022573076	0.01297669	0.006808604	0.0040362985	0.0043780566	0.006404842	4.7248166e-05	0.0004869599
a38	0.010127855	0.009663418	0.040569127	0.07098838	0.002026113	0.059084978	0.08589368	0.19174588	0.08754499	0.063158095	0.014290189	0.0035353163	0.010150701	0.35031024	0.00079953484	0.00011156579
a37	0.003176653	0.0009309091	0.005227807	0.06275352	0.00026289106	0.021396082	0.07120392	0.15153366	0.15015304	0.11229214	0.052909896	0.05078272	0.014210775	0.30240187	0.00074529066	1.8796605e-05
a11	0.0008691495	0.00032255566	0.0008519182	0.01330064	0.00011574672	0.009984464	0.087127745	0.1998516	0.3655223	0.12524207	0.050225418	0.11475905	0.010997925	0.020428281	0.0003957109	5.344382e-06
a13	0.0010852466	0.0010986566	0.0015745717	0.00488544	0.0006973376	0.018578619	0.11497248	0.19158801	0.4338406	0.10104301	0.038465906	0.08117784	0.005409296	0.005508126	7.2801515e-05	2.0932841e-06
a37	0.0023540382	0.009294193	0.008346554	0.0025262297	0.01501103	0.12762424	0.3786213	0.2553063	0.1686154	0.021410493	0.007111089	0.00038107028	0.0011233037	0.0022002775	5.7154677e-05	1.7401924e-05
a31	0.008185412	0.017983966	0.01930552	0.00478366	0.017922329	0.08305026	0.16087204	0.13646127	0.35650066	0.046640787	0.04484716	0.095046796	0.0022446376	0.0059646363	8.7221175e-05	0.00010365884
a24	0.23446408	0.11074343	0.25022182	0.038269512	0.047964666	0.10375773	0.028722715	0.026748728	0.036957573	0.018214285	0.037049413	0.041651506	0.004248437	0.020853575	1.767397e-05	0.00011487485
a31	0.011349159	0.095105566	0.012138792	0.0049129277	0.37507132	0.08303397	0.06544969	0.02316991	0.07385194	0.03001253	0.010929535	0.15268229	0.0069951843	0.019905929	0.035391	2.6000453e-07
a39	0.001979741	0.024238141	0.0029794662	0.0050153	0.004584434	0.05480631	0.067015626	0.07248069	0.1598248	0.110841475	0.11804517	0.33111277	0.011704363	0.019249203	0.008185153	0.007937412
a31	0.00720315	0.029243413	0.0114956265	0.006382891	0.27803758	0.032977976	0.011140514	0.022421045	0.16393943	0.07235221	0.06587659	0.09871683	0.024326043	0.12832943	0.04750109	5.6163302e-05
a13	0.0005280846	0.009426582	0.0032820147	0.0045728465	0.0013569981	0.02907747	0.057360668	0.0798687	0.26285794	0.16411467	0.071083955	0.2774966	0.017588431	0.0053382516	0.0076215053	0.008425254
