 	voglio	che	Maria	venga	domani	</S>
a31	0.010519517	0.021865979	0.4006688	0.566766	0.00017914943	4.5087128e-07
a35	0.48964176	0.20142257	0.10591386	0.20286553	0.00014744065	8.895599e-06
a31	0.614873	0.20391236	0.032195676	0.13394955	0.0150647415	4.604015e-06
a37	0.2117286	0.05649686	0.098032504	0.63082665	0.00291534	2.3206734e-08
a31	0.60452604	0.30135494	0.017598609	0.05177116	0.02474675	2.5026216e-06
a11	0.89364165	0.074131146	0.0025664794	0.0060859257	0.023574663	3.3607137e-08
a31	0.5162183	0.31441972	0.06039913	0.045877643	0.06288524	0.00019992278
a20	0.2574542	0.051472813	0.07249349	0.12302473	0.48714128	0.008413411
a13	0.23101969	0.19483335	0.20567706	0.16141789	0.20339221	0.0036597792
a20	0.16761258	0.08355013	0.18675359	0.15984948	0.39139363	0.010840694
a31	0.06760483	0.034653272	0.12537405	0.21196193	0.43370134	0.12670465
a18	0.006449473	0.0051221414	0.030480705	0.12545067	0.07665207	0.755845
a31	0.19195642	0.072719894	0.15940353	0.14187771	0.36734787	0.066694595
a36	0.0039734305	0.0011628034	0.0039255735	0.009455315	0.23465768	0.7468252
a31	0.19236882	0.058705218	0.11512071	0.08760689	0.47765198	0.068546355
a20	0.004757646	0.001334913	0.00337219	0.0054272185	0.4961445	0.48896354
a31	0.06557989	0.010774181	0.024082672	0.023866124	0.6870493	0.1886478
a20	0.00499197	0.0016968852	0.0033146164	0.004605022	0.7805501	0.20484138
a31	0.02354896	0.005544188	0.011569489	0.015792875	0.6002105	0.34333405
</S>	0.006227213	0.0020656604	0.003968991	0.005714213	0.75144875	0.23057519
