 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.0030694944	0.0035182342	0.00017089579	0.002181121	0.15864995	0.7539705	0.07843979	2.428277e-08
a31	0.00044173867	0.0029623478	0.003014681	0.0023223856	0.35252804	0.20572647	0.38346437	0.049540017
a8	0.0003435192	0.0014805864	0.0007150085	0.05316026	0.009803293	0.16612053	0.62417465	0.14420226
a31	0.039592423	0.07983639	5.9626902e-05	0.00086389185	0.584725	0.039558835	0.25381666	0.0015471168
a46	0.18880999	0.100671194	0.0026970867	0.027701085	0.0061930227	0.118722424	0.5018914	0.053313803
a31	0.56744486	0.16721742	0.00030109572	0.002421243	0.13833663	0.0445503	0.079709694	1.8736055e-05
a20	0.65643287	0.09791847	1.3777843e-05	0.0043036635	0.008760012	0.0514879	0.17380887	0.007274456
a31	0.41792554	0.053611115	0.025969885	0.014235266	0.13088736	0.079472646	0.27773485	0.00016335619
a13	0.528735	0.006566609	6.4318345e-05	0.0029445374	0.019211438	0.08437931	0.34588522	0.012213612
a17	0.15438129	0.05868156	0.16407008	0.027839635	0.045009844	0.12249892	0.42716178	0.00035683552
a8	0.021963567	0.018126084	0.07317423	0.042111017	0.015024963	0.119470716	0.7034787	0.006650739
a31	0.13298148	0.060384046	0.05250028	0.03950456	0.042283025	0.14276761	0.52347213	0.0061068614
a8	0.2625917	0.04015867	0.007077173	0.021498691	0.09843178	0.1163064	0.29759917	0.15633641
a20	0.029496025	0.031976786	0.123174235	0.028085664	0.01883344	0.12465122	0.64083743	0.002945212
a31	0.020946292	0.022815023	0.067093715	0.02580365	0.022168754	0.0873394	0.7387735	0.015059632
a28	0.10029496	0.02766139	0.009815577	0.02427611	0.120111674	0.10898591	0.43244368	0.17641068
a31	0.02204841	0.03470423	0.13861668	0.036497388	0.020780275	0.13947245	0.6024725	0.00540813
a38	0.020256491	0.018669805	0.031937268	0.04423886	0.07729161	0.060270675	0.5412524	0.20608291
a31	0.021252338	0.060027268	0.24212742	0.06759498	0.02865381	0.16620535	0.41006935	0.0040695146
a17	0.007719355	0.024973396	0.123092234	0.1634018	0.11578699	0.049457986	0.37742975	0.13813853
a3	0.013692557	0.08463327	0.38093072	0.10538723	0.044111684	0.14495575	0.22322035	0.0030684543
a10	0.0050478242	0.06347549	0.42113954	0.29791456	0.06115172	0.06767541	0.072799735	0.010795685
a20	0.009408654	0.06190165	0.37570456	0.09031529	0.064207666	0.10205901	0.2886231	0.007780105
a35	0.004960564	0.04989081	0.34426358	0.20367911	0.04590204	0.11896914	0.21098311	0.021351617
a37	0.0074390396	0.05725093	0.37544018	0.121408656	0.053594097	0.12023037	0.25500888	0.009627868
a23	0.0061390293	0.04897047	0.28969866	0.117190495	0.08368878	0.083306454	0.31185478	0.0591513
a20	0.0058724754	0.043869063	0.27085447	0.13848555	0.0829919	0.06966238	0.28732127	0.1009429
a31	0.007036193	0.047972716	0.26492426	0.06658723	0.07405607	0.08785027	0.36155513	0.09001823
a0	0.013104999	0.017317513	0.04149087	0.19210207	0.123362534	0.0153683815	0.04565112	0.5516025
a31	0.0073321727	0.061793804	0.38816702	0.063922666	0.069480285	0.106861286	0.28957197	0.012870785
a13	0.0059406566	0.015766142	0.0682555	0.33786613	0.2001729	0.013943935	0.036650397	0.3214043
a31	0.005618288	0.058026895	0.43752062	0.039311435	0.06823084	0.11863953	0.26433828	0.008314078
a39	0.0044178297	0.013417889	0.07876942	0.37457004	0.18776028	0.01385788	0.042114213	0.28509244
a17	0.004831655	0.06306456	0.48342043	0.060657784	0.07501502	0.10435358	0.20102061	0.0076363585
</S>	0.0020992302	0.020832447	0.32263273	0.46930373	0.0844904	0.034056224	0.045656558	0.020928651
