 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.0009952212	4.517681e-06	0.00018546806	0.17639007	0.82241803	5.001748e-06	1.639199e-06	8.020824e-08	7.333745e-10
a31	0.0017886051	7.993368e-05	0.91045606	0.073126264	0.0029470474	1.13078195e-05	0.00035725752	0.00768009	0.0035533584
a46	0.00014556169	6.2184104e-06	0.54601467	0.28930998	0.0054740333	1.3829782e-06	0.0070941104	0.14466844	0.007285609
a31	0.52061164	0.09237043	0.3520452	0.0063129445	0.011568114	0.011903846	0.0025591603	0.0024688838	0.00015974027
a24	0.0086704185	8.969079e-05	0.2647926	0.29413095	0.17194843	1.18986945e-05	0.18491885	0.06830045	0.007136719
a31	0.27350116	0.089881904	0.09598006	0.03993169	0.4019166	0.07639714	0.011799151	0.010484415	0.00010780244
a37	0.0003581043	2.4758765e-05	0.80893695	0.10927947	0.0029840034	1.9057628e-05	0.04022251	0.037728067	0.00044714593
a31	0.034239035	0.10060727	0.04864451	0.5257617	0.22252308	0.03549181	0.010289045	0.022399737	4.387318e-05
a18	0.0005479415	0.0006086665	0.3834829	0.23525286	0.030152567	0.00017241242	0.3042915	0.043675374	0.0018158172
a31	0.027563747	0.035763945	0.046275046	0.12842873	0.16796365	0.09352509	0.0012225283	0.49867192	0.0005852741
a41	0.0006279002	0.0013800405	0.07040302	0.27764335	0.05323363	0.0010644197	0.2401273	0.32327268	0.032247722
a31	0.030492866	0.040782772	0.027884016	0.07134104	0.08699279	0.11263586	0.0017861202	0.6272678	0.0008168316
a21	0.0014790961	0.0027216303	0.07683417	0.30646667	0.049729463	0.004503799	0.15664764	0.3684356	0.033181947
a31	0.01823864	0.023346398	0.018735752	0.047558475	0.052488357	0.073021114	0.0021826564	0.7629475	0.0014811301
a14	0.0042671915	0.007950289	0.083018504	0.41059023	0.057462424	0.010322656	0.05724766	0.35177928	0.017361779
a31	0.02979206	0.040886298	0.026257465	0.061632894	0.06350279	0.09207749	0.0027298667	0.6815285	0.0015925668
a24	0.014183147	0.024566153	0.060185414	0.23154658	0.026037313	0.059450448	0.03253968	0.5243721	0.027119162
a31	0.02394288	0.034369748	0.02160976	0.057507906	0.050785024	0.090991296	0.0030964287	0.7151362	0.0025607995
a10	0.024956735	0.042344127	0.06574515	0.20518932	0.023242926	0.10363593	0.023169892	0.48393714	0.027778743
a7	0.022067461	0.033314135	0.023801353	0.06372811	0.034874868	0.082265005	0.006089053	0.722687	0.011172984
a20	0.12253887	0.18863782	0.08843397	0.09301064	0.06460519	0.32396907	0.0051524425	0.10682668	0.0068252394
a31	0.07051546	0.09725274	0.05856926	0.07179046	0.06549881	0.24785796	0.003445598	0.3799247	0.005144903
a8	0.029048229	0.03731578	0.056627106	0.094995424	0.011104242	0.12796406	0.06335821	0.3991634	0.18042353
a31	0.040979583	0.047578793	0.03959012	0.047146868	0.05262879	0.17345862	0.0012237391	0.59342563	0.0039677555
a33	0.06699465	0.083027184	0.11575224	0.13610043	0.017895874	0.1996808	0.035684302	0.19183072	0.15303369
a7	0.017040582	0.018443173	0.023066243	0.03543091	0.034800783	0.050402455	0.0012810953	0.81521475	0.0043199956
a31	0.13712357	0.1876175	0.096056394	0.05877411	0.057430595	0.39115134	0.0077168774	0.04723363	0.016895948
a23	0.08075966	0.09327027	0.13649046	0.18264426	0.042248864	0.13066567	0.025098382	0.20893264	0.09988975
</S>	0.046623763	0.05726443	0.047562156	0.05025091	0.056854405	0.1945577	0.0016732365	0.5387122	0.0065011648
