 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	3.0883326e-05	0.0017403694	8.018887e-05	0.00020414336	0.00378814	0.0012399788	0.009511812	3.8415405e-06	0.02898038	0.014116439	0.014513234	0.02058379	0.034854922	0.416019	0.00015133977	1.0198921e-06	0.44775334	0.0014657308	0.004829134	0.00013230294	9.0457815e-12
a17	0.00092736183	0.02880464	1.0990372e-05	0.022063136	0.067501254	0.17487234	0.20705664	0.2601651	0.07711705	0.071447045	0.0041631535	0.005281712	0.0028237621	4.6006397e-05	0.0019833571	0.0037510335	0.048754398	0.00087969657	0.021192783	0.0011155247	4.305889e-05
a31	0.030344903	0.016148165	0.0004922949	0.02154318	0.0022084252	0.041464508	0.0140838735	0.024589326	0.15860006	0.28124586	0.0651465	0.022794932	0.08915411	0.0005558719	0.107869536	0.061010573	0.051477775	0.0005539443	0.010470251	0.00023477353	1.1149546e-05
a17	0.0035636476	0.0058020423	1.1861006e-05	0.0013958839	0.010876013	0.04621735	0.09377431	0.07590266	0.1356124	0.08306981	0.001297647	0.006583786	0.0018361808	0.00022365068	0.008833101	0.017549288	0.08963612	0.0060320473	0.31372052	0.098044395	1.7226996e-05
a31	0.003216588	0.0007427133	0.0007332474	0.00456555	0.0006408212	0.0129841	0.003625339	0.01142882	0.095691286	0.18048623	0.02854807	0.011404948	0.042571537	0.0012063172	0.24468741	0.33049974	0.021194315	0.0015113835	0.0039402684	0.00032121906	5.653913e-08
a34	0.0006212511	0.0032534038	0.0009078883	0.0006391966	0.00075629796	0.013248915	0.004896616	0.005442132	0.0066920663	0.006452967	0.0005886399	0.00073863636	0.0008087333	4.6632016e-05	0.08704049	0.84888124	0.008509895	0.0009137601	0.0074793785	0.0013724637	0.00070926844
a1	0.00021674161	0.0008250859	0.24131477	0.00036807722	0.00016585573	0.0034908177	0.00096170907	0.0008663978	0.0026903488	0.002929786	0.00054975494	0.00025815723	0.0007424116	1.9364968e-05	0.03657587	0.70108366	0.003817162	0.0002889759	0.0025285324	0.00012753253	0.00017904912
a35	0.0034942664	0.0014604734	0.014063475	0.00036571774	0.0010407659	0.0013586126	0.0030952976	0.0048810313	0.18781354	0.16777283	0.07697718	0.09141188	0.14734688	0.069786154	0.06483034	0.04529361	0.10295519	0.0032578618	0.011985341	0.0008055073	4.0374944e-06
a31	0.009896275	0.005003902	0.1185867	0.0013596413	0.0029416627	0.0037738744	0.0061012306	0.0027400635	0.06627877	0.08407907	0.06729625	0.113256834	0.10904444	0.11961604	0.08181904	0.031870935	0.10159086	0.006223696	0.06328984	0.005127449	0.00010339113
a20	2.204261e-05	0.00038227206	0.00073069206	0.0006193301	0.00570626	0.010492406	0.037359986	0.038653113	0.18197623	0.20021012	0.10899867	0.06199825	0.13160287	0.0049940143	0.0046001906	0.056896433	0.09642285	0.03421411	0.009857888	0.012241476	0.0020208107
