 	voglio	che	Maria	venga	domani	</S>
a20	0.010519517	0.021865979	0.4006688	0.566766	0.00017914943	4.5087128e-07
a21	0.008409494	0.03471981	0.16733864	0.77187407	4.1717067e-05	0.01761624
a31	0.44520363	0.1270219	0.07474168	0.34221423	0.008758674	0.0020599696
a37	0.16123886	0.30899388	0.28855225	0.2398677	0.00012577976	0.0012215112
a31	0.22091405	0.44698486	0.03200049	0.29033273	0.009755912	1.1885603e-05
a35	0.6607319	0.28368607	0.023542546	0.026401905	0.0056373067	2.0139173e-07
a31	0.48617288	0.15748435	0.030630091	0.13611948	0.18959308	1.2206104e-07
a20	0.4898733	0.27532992	0.032523412	0.12115072	0.07942118	0.001701477
a31	0.13895926	0.047263674	0.101043254	0.47132054	0.20054507	0.04086814
a18	0.060454153	0.04161903	0.19462913	0.35336995	0.09647243	0.25345528
a31	0.14709839	0.10214384	0.23441112	0.3061344	0.17178796	0.038424324
a3	0.045777768	0.0132292835	0.089217074	0.16041085	0.16956377	0.5218013
a13	0.20273836	0.1616031	0.2053446	0.19082431	0.22974262	0.009746932
a37	0.15444742	0.1063617	0.22613731	0.21506667	0.2837644	0.014222483
a46	0.11695809	0.04628925	0.16823427	0.17788786	0.39251435	0.09811619
a31	0.13982959	0.054827157	0.15754838	0.13867818	0.441089	0.06802763
a18	0.0009852635	0.0005311984	0.002653497	0.010140822	0.06970913	0.9159801
a46	0.17463174	0.052178584	0.11757079	0.08580197	0.53108394	0.038732994
</S>	0.056326784	0.016460365	0.060650483	0.07242483	0.44628465	0.34785292
