 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.0056141797	0.0022160234	0.003829493	5.8848013e-07	0.9883096	3.005806e-05	5.351641e-09
a31	0.011198374	0.00029991247	0.023425033	4.7684083e-05	0.07343408	0.019836336	0.87175864
a17	0.017468777	0.0005784646	0.0446925	5.5080705e-05	0.44531766	0.13072515	0.36116236
a11	0.79924184	0.07200427	0.07171182	6.61099e-06	0.04955842	0.0053292033	0.002147832
a31	0.059607707	0.0054899654	0.00647154	5.3388926e-06	0.9281173	0.00026960403	3.852378e-05
a20	0.53773415	0.11297994	0.10958075	1.6262695e-06	0.23806868	0.0012547431	0.00038006876
a31	0.73103935	0.039174635	0.015284274	0.00031200066	0.18977846	0.024395624	1.5703024e-05
a37	0.9327719	0.022659862	0.005693943	2.5947431e-05	0.03217661	0.0065862	8.546095e-05
a24	0.18224624	0.026569752	0.03339846	0.009791137	0.61547685	0.12823144	0.0042861635
a28	0.12397986	0.009626183	0.051721398	0.029251952	0.601163	0.17778282	0.0064747618
a31	0.035860583	0.011020912	0.14755097	0.048594266	0.50980234	0.24163242	0.0055385376
a24	0.013067318	0.0022585206	0.028730046	0.022195851	0.190356	0.3506459	0.39274636
a35	0.051768094	0.020523254	0.20942378	0.12530553	0.42065644	0.16547284	0.00685011
a31	0.015130674	0.0106142685	0.10598699	0.3290093	0.15202807	0.35989332	0.027337376
a20	0.006562884	0.0031287845	0.018899014	0.071549125	0.23313351	0.3476711	0.3190556
</S>	0.03804803	0.026248533	0.28062484	0.3683234	0.07093046	0.2070778	0.008746922
