 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
a31	5.9232552e-05	0.00086348754	5.560352e-05	2.3199425e-09	0.9246954	0.07432636	3.5467593e-09	9.104832e-11
a23	0.010652124	0.0042865695	0.00023149926	1.7581033e-05	0.8842716	0.057254802	0.043277152	8.715436e-06
a20	0.00478438	0.03792975	0.0049914587	0.002752538	0.83702856	0.108172126	0.0043334034	7.756688e-06
a28	0.0011554598	0.009703746	0.0022685805	0.0011256611	0.60307175	0.3823603	0.00031449788	1.21189725e-08
a31	0.031000728	0.11529751	0.011896582	0.0056394343	0.2547248	0.5797678	0.0016547729	1.8328652e-05
a17	0.51280785	0.011185098	0.00010808156	1.880495e-05	0.39767683	0.0616778	0.016514864	1.0741318e-05
a31	0.1739948	0.17688568	0.02639973	0.01903012	0.11438687	0.48059204	0.008675243	3.553301e-05
a19	0.9712167	0.0028668013	0.0006939995	0.00040218027	0.015456757	0.0031745206	0.0049964203	0.0011927651
a31	0.108978465	0.09112591	0.17908676	0.2221257	0.10934257	0.27712032	0.010606322	0.0016140046
a20	0.2591968	0.061890867	0.18593137	0.1699081	0.10720881	0.082752734	0.1030146	0.030096725
a31	0.054820947	0.04896636	0.0768829	0.118233174	0.09164952	0.5463056	0.060429912	0.002711562
a20	0.06169089	0.06904217	0.30745175	0.29429218	0.06595489	0.045972005	0.12208316	0.03351301
a31	0.04184423	0.045272242	0.08957375	0.17538972	0.13390814	0.43733248	0.07308545	0.0035939931
a20	0.03092632	0.06508143	0.26091728	0.29734024	0.078301646	0.0452713	0.178616	0.043545756
a24	0.032667376	0.049547937	0.12142485	0.2349237	0.18149275	0.32953197	0.047737513	0.0026738788
a31	0.055783227	0.06894453	0.07823905	0.08463673	0.0791258	0.1492549	0.42587024	0.05814557
a38	0.00621687	0.03436202	0.053745043	0.049751982	0.027033623	0.005444974	0.2451015	0.578344
a31	0.062261317	0.08939069	0.11417288	0.168932	0.14052893	0.25193456	0.15684867	0.01593096
a28	0.0037937092	0.03526495	0.051879194	0.054210074	0.027427439	0.010762502	0.24707258	0.5695896
a20	0.06485296	0.07754699	0.10230147	0.16574135	0.14033769	0.34347418	0.09668027	0.0090650525
a31	0.023529332	0.08435531	0.101711124	0.13820024	0.10960934	0.067480735	0.23156227	0.24355169
a24	0.008022162	0.06270661	0.07992387	0.077489	0.049744174	0.0067432467	0.2795056	0.4358653
a8	0.06492625	0.090998076	0.10855104	0.13982677	0.12898946	0.2897535	0.15602125	0.02093364
a38	0.011482769	0.060903754	0.07990764	0.1232421	0.08210459	0.042164385	0.29907155	0.3011232
</S>	0.048482843	0.121166155	0.124707796	0.1306413	0.12359955	0.052589886	0.34452552	0.05428693
