 	la	sorella	mia	si	non	è	venuta	ancora	ancora	qui	</S>
a31	2.087892e-06	5.6287377e-07	0.00026336333	0.00016761334	8.6670116e-05	8.34249e-05	0.19887586	0.2547869	0.5457335	2.0890791e-08	1.2123274e-11
a14	0.011067308	0.0016454445	0.04253941	0.2378055	0.21888372	0.12041246	0.34180906	0.006159443	0.006757932	0.01204978	0.0008699409
a11	0.0069448026	0.05484771	0.012586277	0.0033811065	0.70346683	0.02728917	0.15922454	0.010302047	0.02194778	8.711888e-06	1.0182766e-06
a31	0.0069797505	0.0011511658	0.006130102	0.010280529	0.05801703	0.029778153	0.23749706	0.17223132	0.47722352	0.0007050535	6.414603e-06
a46	0.020935686	0.0005114575	0.002461888	0.0055499715	0.016377257	0.01167691	0.104716085	0.033765893	0.03186781	0.7423624	0.02977463
a33	0.030996602	0.0020672113	0.004410046	0.012993505	0.079154864	0.030027699	0.35447177	0.2876263	0.19822162	2.6547314e-05	3.815425e-06
a23	0.18979612	0.026879754	0.018239733	0.022681354	0.07825928	0.03259775	0.30999908	0.22898519	0.09159849	0.0006812676	0.00028195078
a31	0.17391606	0.016107043	0.010582369	0.017328266	0.12633166	0.053609077	0.3217182	0.18326235	0.09655661	0.00050283637	8.558834e-05
a21	0.057562813	0.0014793169	0.0025093665	0.04175951	0.27040866	0.1963948	0.4003839	0.02215853	0.00366838	0.0017740201	0.0019006375
a24	0.021661509	0.014500812	0.01819973	0.017765949	0.080676906	0.058823522	0.44688025	0.13396926	0.20167728	0.004612847	0.0012319904
a46	0.006661115	0.0032777074	0.004183916	0.009549577	0.07092503	0.057962004	0.69561803	0.10377278	0.043214567	0.004253112	0.00058220443
a20	0.071543075	0.0438078	0.045552578	0.045682434	0.13590638	0.09248766	0.31386963	0.08712753	0.101909645	0.057875715	0.004237587
a31	0.05931484	0.016169304	0.017341128	0.031109005	0.17836167	0.10223706	0.39029634	0.11444042	0.06927543	0.016182011	0.0052727577
a7	0.0131735215	0.0014836757	0.0023613472	0.02866085	0.29442582	0.18844257	0.42963448	0.01873623	0.0031344974	0.0038676397	0.016079433
a10	0.016188864	0.012391387	0.016341733	0.016899081	0.081677854	0.073716186	0.55901945	0.09277874	0.120424725	0.008691138	0.0018709203
a31	0.0352	0.04746899	0.06731585	0.05375252	0.12424974	0.14358047	0.27120203	0.041544147	0.1457115	0.04175411	0.028220672
a0	0.0028584036	0.0014681191	0.0026293125	0.021352626	0.22287166	0.15024337	0.5577451	0.023856713	0.0048981803	0.0037160704	0.008360544
a31	0.053173713	0.07389402	0.094001606	0.050731007	0.08918832	0.11035548	0.25158155	0.056590114	0.20705071	0.010721471	0.0027120209
a37	0.0034303968	0.0045021027	0.0075604087	0.029836388	0.16053787	0.11661271	0.51662076	0.043710653	0.021148905	0.04463131	0.051408436
a20	0.08791365	0.13860139	0.16945527	0.065162756	0.07128637	0.08891279	0.08174202	0.03749147	0.24858679	0.008393699	0.0024538625
a37	0.063273236	0.14407058	0.20169055	0.12818089	0.08993927	0.13450827	0.055447057	0.013353091	0.09573656	0.027250873	0.046549615
a13	0.0701735	0.089737825	0.10729913	0.07021015	0.11377673	0.107709594	0.1671917	0.061616376	0.16812886	0.032487098	0.011669078
a39	0.06647228	0.11051347	0.13576104	0.06425704	0.060644466	0.11249839	0.07582452	0.024581382	0.10041279	0.20206085	0.046973757
a17	0.058398258	0.06888099	0.079173036	0.06237806	0.08265744	0.09515029	0.0961481	0.031745806	0.070161805	0.27945438	0.07585178
a28	0.047955655	0.054679908	0.061632738	0.073502906	0.12692383	0.09967053	0.12808356	0.038484782	0.05563773	0.23557982	0.07784851
a31	0.05856035	0.054643776	0.05865592	0.06363672	0.12475003	0.10805674	0.16583815	0.05045627	0.06494989	0.18975602	0.060696144
a0	0.017854381	0.01762399	0.021156317	0.06485347	0.16879457	0.08735931	0.17345499	0.054786406	0.03745037	0.07584507	0.28082114
a13	0.08976364	0.14472649	0.16970581	0.08800479	0.08863809	0.113692716	0.08328136	0.024065355	0.080326214	0.102745116	0.015050418
a31	0.050882764	0.1362579	0.15940306	0.043466076	0.019436192	0.06514684	0.009055944	0.0035118414	0.022870585	0.3962351	0.093733676
a37	0.015162059	0.026537977	0.033547945	0.10171382	0.11377725	0.06252805	0.06870424	0.05083218	0.045881562	0.12730329	0.35401157
a8	0.08643972	0.16940758	0.19242293	0.098690644	0.07325519	0.112142526	0.042170174	0.010988442	0.034058653	0.15707003	0.023354126
</S>	0.0212083	0.09674888	0.13812034	0.14167285	0.059844922	0.06666224	0.0103348205	0.004463907	0.0147463055	0.34210446	0.10409299
