 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	9.191741e-08	3.5763708e-07	1.3232407e-09	4.5285574e-06	0.9688821	0.030383904	7.06524e-11	7.938215e-06	0.0006469971	7.409529e-05	5.84096e-10	1.6348269e-08	5.42929e-12
a28	0.07085974	0.002175818	0.0053397906	0.16657965	0.06032396	0.16863762	0.00042829177	0.034847714	0.48212248	2.1578695e-05	0.0001859174	0.001234251	0.00724326
a15	0.022053963	0.001391493	0.0010055554	0.009177376	0.03647195	0.1394552	0.00033807283	0.060552575	0.72216743	0.00032870585	0.004341134	0.0025748787	0.00014166952
a31	0.1827795	0.044508133	0.019929316	0.1316187	0.05490918	0.40913677	0.0032797384	0.07843302	0.06834594	0.0016031784	0.0013006822	0.003915421	0.00024046001
a20	0.03860037	0.014710206	0.005838139	0.07071324	0.08559975	0.29898912	0.017490074	0.40499258	0.03246857	2.8306651e-05	1.5009875e-06	0.028713781	0.001854321
a31	0.014807552	0.22142139	0.13685896	0.06105559	0.016399128	0.49344742	0.0077829943	0.0011732525	0.04461494	0.0013250808	0.00039988855	0.0007138322	5.2212272e-08
a35	0.0022213466	0.00014979517	4.027152e-05	0.0009058911	0.021394685	0.08631149	0.0019495406	0.032133646	0.85418886	3.3232136e-05	3.0528386e-06	0.0006672351	8.829146e-07
a8	0.027531873	0.1459073	0.10137258	0.011801457	0.06007231	0.23174487	0.38554335	0.0010151201	0.027779862	0.0034464397	0.001386342	0.0023869216	1.1558922e-05
a31	0.015924025	0.1797432	0.12914035	0.001071514	0.0022694424	0.011323846	0.62115604	0.0013325737	0.035840355	0.0006393313	0.0005155851	0.001012053	3.167581e-05
a29	0.11031884	0.2009133	0.4975465	0.024296964	0.009583035	0.0194558	0.09285296	0.0021796715	0.042647827	6.7901354e-05	7.4660475e-06	0.00012342198	6.3506777e-06
a41	0.0058166534	0.090633325	0.032453053	0.012178055	0.15689857	0.1336029	0.39448443	0.024100732	0.062365524	0.02378784	0.022710277	0.04025592	0.0007127528
a37	0.029201286	0.09757595	0.24879524	0.025139626	0.066993214	0.1319073	0.18696141	0.08882953	0.05231607	0.0067905756	0.008814172	0.03489022	0.02178546
a24	0.0486638	0.14662054	0.2853248	0.035775203	0.035804175	0.14488876	0.13147452	0.06421529	0.08822065	0.0019082465	0.0016370619	0.0110527715	0.004414222
a28	0.0123169515	0.073133916	0.12385131	0.03974809	0.16552113	0.29176357	0.11665346	0.05226283	0.08323032	0.010467334	0.0071183145	0.020219984	0.003712785
a31	0.016953072	0.07979944	0.12255271	0.01559732	0.03104262	0.1110644	0.28335062	0.18490031	0.048170242	0.016639346	0.020636516	0.05427864	0.0150147695
a20	0.027906008	0.01331071	0.23395927	0.18710014	0.34938243	0.13164955	0.020312762	0.008989326	0.02433367	0.0005059208	0.00013066783	0.0010018521	0.0014176909
a24	0.009830085	0.14416984	0.1347549	0.031870767	0.12416509	0.10792741	0.19806762	0.16374278	0.011772691	0.021147108	0.019419435	0.030755334	0.0023769597
a31	0.012803045	0.09824946	0.101234384	0.04835823	0.20354374	0.13771851	0.078412145	0.15916708	0.003736323	0.049893502	0.042143267	0.0510571	0.013683226
a13	0.010332702	0.014927738	0.13535346	0.105340056	0.42233428	0.123771235	0.06849103	0.04543366	0.019300438	0.0029442534	0.0026969295	0.009280581	0.03979358
a18	0.020576863	0.14838827	0.11437503	0.026543349	0.022284195	0.05851341	0.13677028	0.17813803	0.0015536451	0.08069065	0.09581119	0.109602295	0.0067527923
a31	0.017732156	0.03268917	0.06566421	0.038876716	0.032091048	0.04182417	0.039011396	0.22826438	0.00033553725	0.111382686	0.15444827	0.16858478	0.0690956
a11	0.008438269	0.013276463	0.08559177	0.092996225	0.5163654	0.123602815	0.027968315	0.040173687	0.015477801	0.006823984	0.0063535413	0.007995804	0.054935865
a31	0.02288689	0.034092497	0.062093154	0.04666168	0.10403759	0.04670837	0.024480501	0.12755091	0.0005164366	0.16082098	0.18814613	0.16877727	0.013227643
a46	0.0043728906	0.0048372056	0.014766415	0.03802927	0.20668873	0.030401243	0.033788912	0.06557254	0.0056155077	0.04901641	0.08878206	0.08103334	0.37709546
a31	0.032607518	0.051294256	0.06266633	0.03783087	0.01602639	0.030551367	0.019446567	0.07670211	0.00020209397	0.2048266	0.25699052	0.20544185	0.0054135774
a8	0.0027303987	0.0015674876	0.003632214	0.02650492	0.07596463	0.0136839105	0.012634234	0.053933714	0.003051129	0.06489975	0.1521992	0.13305722	0.45614123
</S>	0.035091273	0.043287992	0.059752796	0.039457563	0.017332057	0.02853167	0.015395487	0.045251317	0.00014591901	0.23101431	0.28285322	0.19797945	0.003906966
