 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.004229617	0.00028472816	0.008324063	0.002079082	0.0010913351	0.8947595	0.089231804	2.4968994e-09
a31	0.04123102	0.116917245	0.00976155	0.0015599517	0.003512488	0.008136356	0.7270757	0.091805674
a8	0.0007484726	0.0083159935	0.009100822	0.00026706618	4.2640255e-05	0.024817029	0.9380728	0.018635223
a31	0.8985772	0.017449047	3.5516827e-05	0.0009547696	0.0013649607	0.020804018	0.060758416	5.6131703e-05
a20	0.043300427	0.15960899	0.023006875	0.016439777	0.00041390734	0.22334677	0.52820194	0.005681365
a31	0.70100856	0.06293371	0.0012648774	0.015063472	0.0061836774	0.035558753	0.17797904	7.912676e-06
a24	0.040982187	0.10240219	0.00019740015	0.0012459939	1.5037611e-05	0.77213347	0.07733221	0.0056914496
a31	0.2962776	0.06288209	0.016192414	0.2535913	0.029515285	0.14301859	0.19814117	0.00038153736
a28	0.085704535	0.06708236	0.0103452625	0.030314026	0.0012651121	0.26503214	0.4983096	0.04194695
a17	0.013771425	0.030515304	0.01754869	0.3014006	0.021980979	0.39219505	0.222195	0.00039298704
a31	0.0077447593	0.025575422	0.018578997	0.10155006	0.0083681345	0.17219603	0.6608143	0.0051723323
a28	0.08669948	0.08790545	0.08279597	0.049946435	0.008757779	0.036203045	0.4279034	0.21978842
a13	0.027396945	0.055089008	0.041163534	0.13800284	0.04594312	0.28274542	0.40841696	0.0012421936
a31	0.032188416	0.058961358	0.053288665	0.13700043	0.058901995	0.23864587	0.41805628	0.002957003
a23	0.012336339	0.012333486	0.018506147	0.041789323	0.0072337477	0.084963344	0.45134354	0.37149397
a31	0.035834666	0.05374682	0.053400483	0.118015155	0.08204763	0.23805952	0.4166177	0.0022780863
a18	0.011727369	0.0058253375	0.017742822	0.052729987	0.02606229	0.25024974	0.44808385	0.18757865
a31	0.0768353	0.09225587	0.10062807	0.101351604	0.17382868	0.13874409	0.31439796	0.0019584142
a18	0.008439077	0.0036303066	0.018569402	0.03207587	0.047452502	0.36862364	0.26206455	0.25914463
a31	0.068300046	0.08099206	0.08690108	0.09850627	0.17371474	0.13502386	0.35404086	0.0025211135
a24	0.0124186855	0.0046746065	0.025898552	0.028678166	0.08884479	0.33224422	0.24348514	0.26375586
a17	0.037498888	0.03926864	0.0415117	0.110862516	0.07260619	0.20624478	0.48782763	0.0041795447
a20	0.13281356	0.05570549	0.17528498	0.01947329	0.39770904	0.02946528	0.149787	0.039761346
</S>	0.076524906	0.086290605	0.09740098	0.077741474	0.22648302	0.08820174	0.34221503	0.005142277
