 	non	mi	aspetti	che	non	vengo	</S>
a8	0.11913989	0.8075866	4.6583858e-07	0.019634454	0.051752195	0.0018864908	1.5931464e-09
a31	0.0014459932	0.0007292792	0.0038493625	0.06488581	0.13704012	0.48432446	0.30772504
a24	8.892799e-05	0.0012656308	0.029284261	0.37128362	0.41730905	0.0772789	0.10348967
a31	0.09147878	0.40022722	0.052976552	0.032303136	0.11151205	0.3075249	0.0039774254
a36	0.02724067	0.23265919	0.21533675	0.054177072	0.26900145	0.19391929	0.0076655354
a31	0.07397963	0.11887073	0.011204089	0.06359947	0.12809	0.60380435	0.00045177655
a39	0.25823605	0.23301744	0.0062729786	0.016939972	0.065319665	0.41777804	0.0024359133
a8	0.033086397	0.13344139	0.11746447	0.044552624	0.10673598	0.55546653	0.009252625
a31	0.006253012	0.037944704	0.11840236	0.06591789	0.086855605	0.6350725	0.049553845
a29	0.012844962	0.014127438	0.015351068	0.06779971	0.03452967	0.29145986	0.56388736
a31	0.008364064	0.07446548	0.15596437	0.05531482	0.11581543	0.5794767	0.010599138
a17	0.006297737	0.01269625	0.046258863	0.04609735	0.03312784	0.34282354	0.5126985
</S>	0.010059961	0.0780043	0.15499184	0.061110526	0.092266485	0.59313947	0.010427468
