 	non	ho	finito	lo	posso	finire	di	scrivere	</S>
a31	0.00010234082	6.8304325e-06	1.7633474e-05	0.9994609	0.00041008185	1.6334117e-09	2.2584345e-06	5.852946e-08	1.0013779e-09
a24	0.012786588	0.0056111515	7.2463576e-05	0.84642035	4.0742805e-05	0.00036029253	0.13306026	0.00029819008	0.0013500389
a28	0.20548776	0.21578062	0.0018425933	0.5742396	0.0016645865	5.384056e-06	0.00012361618	0.00085406954	1.7763215e-06
a31	0.13417521	0.05240577	0.1277416	0.19738537	0.43903446	0.00021932743	0.048857998	0.00017857827	1.6725888e-06
a8	0.010980286	0.008774646	0.0004197026	0.02672363	0.0023480738	0.0010226151	0.9477834	0.0016828483	0.00026481724
a0	0.35128838	0.5894812	0.00450393	0.046742126	0.0075774253	1.8976227e-05	0.00016234966	0.0002212831	4.4157273e-06
a31	0.111146614	0.7678085	0.0132093625	0.05540919	0.02826719	0.010132346	0.010740473	0.003096457	0.00018980185
a39	0.18845834	0.20217608	0.002413036	0.31418952	0.0029135086	0.01657502	0.073356114	0.19171177	0.008206659
a31	0.1472698	0.35427627	0.09728253	0.15023246	0.18704471	0.023944268	0.016039426	0.022992663	0.0009178992
a8	0.018640738	0.045982387	0.0028918178	0.25641596	0.003467776	0.08929979	0.10514593	0.43319517	0.044960376
a31	0.09935652	0.19432512	0.07001571	0.13890006	0.1317914	0.06778785	0.040595185	0.25021535	0.0070128175
a24	0.011549309	0.032966938	0.011088723	0.40128642	0.012403939	0.08239334	0.0841766	0.31349728	0.050637476
a46	0.11692975	0.2121365	0.08769378	0.115862735	0.1696757	0.07747327	0.05750395	0.15749146	0.005232821
a31	0.058567997	0.10402753	0.12994619	0.12550308	0.2546108	0.124878526	0.07263518	0.11803407	0.011796577
a1	0.0042644734	0.014604259	0.017136505	0.28494632	0.018507347	0.12320336	0.13213877	0.26543882	0.13976012
a31	0.09154171	0.1519356	0.12553413	0.104539774	0.24151763	0.11354237	0.07970031	0.08205916	0.009629223
</S>	0.0011559153	0.002002153	0.022354236	0.05072614	0.034082506	0.17046915	0.104933046	0.34844688	0.26582995
