 	voglio	che	Maria	è	di	venire	domani	</S>
a8	1.6931933e-06	0.00018229907	0.00037007776	6.813376e-07	0.0092086755	0.9902351	1.5410012e-06	1.6701186e-10
a20	0.00020228268	0.009743109	0.0012576779	4.141273e-05	0.07741169	0.89241564	8.599022e-05	0.018842263
a8	0.0017626586	0.019584976	0.0004478949	3.1364914e-05	0.013982988	0.95855534	0.005466881	0.00016789878
a20	0.00362202	0.034915835	0.0002800065	2.9077373e-05	0.03501596	0.92575043	0.00038654666	4.4946646e-08
a31	0.07388389	0.18688908	0.009918413	0.00013200287	0.10334805	0.62576544	6.311908e-05	3.279662e-09
a28	0.1403589	0.51663995	0.012010519	0.00013657667	0.054712214	0.27613422	7.3215324e-06	2.767321e-07
a31	0.20922326	0.17642392	0.019010693	0.0012667245	0.11651638	0.47145346	0.0061051203	4.857866e-07
a18	0.2977742	0.4132987	0.0052224603	0.00017809734	0.04551125	0.23712866	0.00068595714	0.00020074194
a31	0.026436444	0.035159405	0.031436555	0.0034665908	0.15986761	0.6799676	0.062744774	0.0009209094
a3	0.037050705	0.071641155	0.052550495	0.005048182	0.24023762	0.47928193	0.021130601	0.09305936
a31	0.036229126	0.03219467	0.031644046	0.016462367	0.11347697	0.6232004	0.1325109	0.01428152
a18	0.030451799	0.06416227	0.07906036	0.014815128	0.34285524	0.27696675	0.052206255	0.13948226
a31	0.09956518	0.042951994	0.0336398	0.06969426	0.08985231	0.5148161	0.13470669	0.0147736315
a17	0.032939103	0.043238267	0.04510192	0.04434968	0.3014541	0.21553452	0.11551099	0.20187145
a20	0.1526442	0.055110946	0.040289953	0.13211241	0.07712127	0.24814606	0.26733515	0.02724004
a31	0.12958102	0.08779385	0.050512113	0.19040951	0.097570725	0.15140077	0.28179204	0.010939943
a20	0.016071798	0.029375128	0.028170386	0.06783494	0.11933008	0.04130759	0.47614163	0.22176845
a31	0.18016817	0.09589129	0.05252256	0.16970989	0.070740655	0.18589278	0.23926587	0.005808796
a20	0.018469924	0.019324368	0.008353529	0.10035993	0.06382481	0.01548957	0.5072091	0.26696873
a46	0.15468277	0.052537695	0.03889687	0.11491085	0.043017108	0.18716682	0.397715	0.011072856
a31	0.15208319	0.075533316	0.040762875	0.18720621	0.06750159	0.15669991	0.30641037	0.013802548
a46	0.014589123	0.025412004	0.016312376	0.05756043	0.07220355	0.013805958	0.46938992	0.33072665
a8	0.13326222	0.050893478	0.039349977	0.12436287	0.04505403	0.20763311	0.3880494	0.011394995
a39	0.101079926	0.052376375	0.028312739	0.21725735	0.0691475	0.04190082	0.42663038	0.06329493
a31	0.074964285	0.049163267	0.04541832	0.09850603	0.048635084	0.04663311	0.60362685	0.033053026
</S>	0.0011428521	0.0029139854	0.0020441972	0.027458891	0.019160155	0.0018453347	0.21083651	0.73459804
