 	lo	posso	finire	di	scrivere	</S>
a20	0.99981827	3.737444e-05	2.530167e-07	2.6719712e-05	0.00011741356	3.6362596e-08
a31	0.13687585	0.0009627213	0.08304834	0.116948344	0.060304284	0.60186046
a39	0.0024803362	0.00049487787	0.014002913	0.5174032	0.012139875	0.45347875
a24	0.7594224	0.053086046	0.0006890529	0.00058149215	0.1831631	0.0030580184
a18	0.99393624	0.0005557862	0.00041367506	0.000916253	0.003985668	0.00019242907
a24	0.9352569	0.0008622553	0.00096658076	0.001586937	0.061283957	4.3289183e-05
a31	0.32059413	0.00064685347	0.009306618	0.018903913	0.6475315	0.0030170197
a20	0.9072783	0.0012667084	0.0050548157	0.007784162	0.07157463	0.007041421
a31	0.16527416	0.14271955	0.110278	0.2361125	0.3047241	0.040891692
a1	0.028246535	0.055793013	0.057295743	0.044603527	0.7138887	0.10017237
a31	0.034369484	0.50560683	0.3210512	0.114795215	0.019350713	0.0048265266
</S>	0.0008917296	0.0317877	0.055582296	0.06956336	0.49381882	0.3483561
