 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	5.523169e-06	9.1070564e-05	0.00044495414	0.00038650655	0.58539075	0.042650357	0.14056043	0.23036109	0.00010890721	4.955275e-07	8.070708e-10
a23	0.00079986535	0.05907559	0.032560285	0.0007645459	0.0012718885	0.103800945	0.5644814	0.21980853	0.01662643	0.00043580134	0.0003746379
a31	0.013346916	0.08636619	0.33395752	0.03136542	0.02741009	0.26374036	0.21075307	0.012569857	0.0010197739	0.019397927	7.285334e-05
a37	0.00012026432	0.002936778	0.002698043	6.7647255e-05	0.001189162	0.01782448	0.35411507	0.45738962	0.075249515	0.08840347	5.9424397e-06
a39	0.055328548	0.06926874	0.356808	0.04859301	0.07467769	0.120101	0.18311635	0.066920094	0.0036381278	0.021542292	6.1282085e-06
a17	0.096328855	0.3646916	0.21292654	0.03638415	0.08611009	0.029112574	0.04928588	0.10981759	0.011605248	0.003503066	0.00023443579
a11	0.2549041	0.19575825	0.50644755	0.004557993	0.004525379	0.004847618	0.008507753	0.006329511	0.0021049853	0.011653363	0.00036347407
a31	0.34262356	0.15798616	0.417901	0.005432633	0.006059786	0.013047533	0.03791835	0.012726382	0.0029463314	0.0030173021	0.00034100586
a20	0.034599192	0.05321932	0.037544858	0.0012545172	0.01755546	0.019544732	0.21554884	0.5325166	0.0545272	0.011812138	0.021877136
a31	0.064046726	0.0539435	0.08082186	0.019125843	0.02405707	0.036049757	0.16753255	0.32149726	0.2295143	0.0029154737	0.00049566355
a24	0.0014275109	0.0054387604	0.0086128935	0.0014538	0.016079018	0.006937852	0.14033577	0.5985185	0.130273	0.061228227	0.029694667
a31	0.06717931	0.0669754	0.06597315	0.037238874	0.02658602	0.054570336	0.13203411	0.31727365	0.22976246	0.0019107253	0.000495959
a8	0.0012417004	0.0053030476	0.009750928	0.0018004955	0.015284509	0.0068998127	0.12929559	0.5455199	0.14154622	0.103241384	0.04011641
a31	0.03186282	0.040076744	0.045861363	0.022557102	0.02120054	0.03311219	0.093617246	0.335398	0.36565045	0.0065174475	0.0041460656
a24	0.0009852503	0.0049903924	0.009180675	0.0025694072	0.029501744	0.008264488	0.123628296	0.728031	0.05780758	0.023563175	0.011478001
a6	0.012610526	0.016734084	0.016911846	0.010617788	0.033787586	0.016269414	0.06502655	0.38764665	0.43164998	0.0051753703	0.0035702032
a31	0.023268582	0.054569587	0.042163927	0.041344315	0.026656136	0.05729696	0.12080378	0.43784508	0.147476	0.043856196	0.0047194795
a20	0.0015509931	0.009166359	0.012943056	0.009421008	0.05670841	0.015426114	0.09972979	0.65226245	0.082938164	0.042001422	0.017852133
a31	0.039073214	0.071940124	0.04674112	0.057932705	0.04026851	0.074019514	0.106959276	0.35636622	0.19815955	0.0052708387	0.0032688533
a23	0.0035808969	0.026486475	0.018238598	0.054036748	0.1077158	0.052935895	0.09306277	0.352177	0.17760447	0.07440411	0.039757203
a28	0.025763953	0.06525473	0.050172385	0.064093366	0.08144847	0.07311929	0.0961426	0.29557383	0.2271624	0.008471769	0.0127971815
a31	0.041728258	0.1597214	0.076430924	0.18960486	0.07184994	0.19300482	0.09447425	0.14452934	0.017465724	0.0035549242	0.007635501
a0	0.00620616	0.048621926	0.032218367	0.12891096	0.19053508	0.104117654	0.09607982	0.23560691	0.05854555	0.047736093	0.051421504
a28	0.04191546	0.0975467	0.0653076	0.09036394	0.07197603	0.10379982	0.105841786	0.2531939	0.14680982	0.013740555	0.009504427
a35	0.045137245	0.17120591	0.08948601	0.21284686	0.053881753	0.20819426	0.09389188	0.1061371	0.009003455	0.0027869632	0.0074285786
a8	0.08160677	0.17765985	0.09785082	0.15605438	0.043713406	0.18096574	0.09878705	0.1393635	0.017158521	0.0041405014	0.0026994676
a20	0.04052739	0.16042686	0.07509401	0.18755999	0.05713899	0.19585842	0.114718854	0.12994584	0.02059939	0.010465632	0.0076646553
a31	0.049378444	0.118271954	0.09069516	0.11040261	0.098033756	0.13761975	0.11647306	0.17832884	0.034285918	0.05631039	0.010200114
a37	0.0019504342	0.013410279	0.010350706	0.06354854	0.05500072	0.03914819	0.054111887	0.08585938	0.14811282	0.14139554	0.38711154
a31	0.06675929	0.14346029	0.095816016	0.13002615	0.09686433	0.15470518	0.10072309	0.1622788	0.03028207	0.01087525	0.008209584
a37	0.0027762332	0.020368347	0.013160229	0.10549791	0.083940834	0.06214949	0.062037792	0.08016879	0.13569422	0.16279766	0.2714085
a19	0.0642295	0.14554566	0.09559391	0.13637862	0.10090204	0.15785715	0.09723363	0.15925166	0.028790167	0.0053005423	0.008917119
