 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	1.4766796e-05	2.272858e-05	0.059078626	4.890555e-07	0.58844936	0.0008827775	0.1670535	0.18187526	0.0026224332	1.658173e-10
a20	0.0034769147	0.007591927	0.032900676	0.009979161	0.45524898	0.0028501619	0.0797456	0.23653631	0.1703145	0.0013557939
a31	0.0044765132	0.23383625	0.38832304	0.030066974	0.057825293	0.000291788	0.22881755	0.045313507	0.011048329	8.0064507e-07
a21	0.0002864588	0.0002756621	0.0067483825	1.8650337e-05	0.1862217	0.0008821549	0.01763245	0.12448877	0.6634454	3.1679545e-07
a31	0.13010412	0.3352674	0.16836308	0.0050541447	0.20055503	0.0024869684	0.13472296	0.014977706	0.008467737	8.6702613e-07
a13	0.106988885	0.011029142	0.00850793	0.00010163904	0.7065824	0.034102302	0.021367097	0.020959716	0.09034202	1.8866387e-05
a31	0.1722692	0.15516372	0.21919568	0.029436097	0.15098828	0.18891713	0.04860966	0.028315641	0.0070938454	1.0813719e-05
a6	0.037043847	0.0034293924	0.011705949	0.00076774607	0.14838503	0.034288313	0.03285484	0.10655958	0.6155265	0.009438815
a46	0.029982058	0.028669702	0.070726834	0.014207868	0.10342484	0.48006365	0.05398481	0.11961584	0.09921969	0.000104686966
a31	0.022667725	0.024485122	0.08130849	0.015108121	0.20091456	0.15502927	0.10749862	0.17455755	0.21803173	0.00039881078
a46	0.040156014	0.013199167	0.05551804	0.006187964	0.3482912	0.04920448	0.081512295	0.10762723	0.10841776	0.1898859
a11	0.029247936	0.050833955	0.099920176	0.0377264	0.24665807	0.19826263	0.075110614	0.18261692	0.07912548	0.0004977787
a37	0.015128457	0.04022911	0.09624793	0.050378945	0.29980654	0.13610749	0.068311244	0.20140027	0.08836404	0.004026032
a18	0.017507503	0.024508595	0.08086046	0.015904095	0.29822862	0.080112934	0.07828369	0.19669664	0.20590259	0.0019949009
a46	0.014248138	0.030377595	0.07963199	0.022731846	0.29368415	0.046523537	0.065124	0.25184932	0.18702467	0.008804708
a31	0.029133309	0.059003267	0.13545589	0.042986955	0.18879929	0.10898635	0.07080701	0.22007136	0.14273515	0.0020213265
a20	0.006880256	0.004100302	0.011724978	0.009496424	0.18815014	0.17060755	0.027291313	0.044505544	0.07079771	0.4664458
a35	0.029980715	0.078867815	0.13751894	0.059029575	0.2532176	0.05354248	0.06530141	0.20224167	0.112489864	0.0078099263
a6	0.01565368	0.06899141	0.11795629	0.2186503	0.121619925	0.08105876	0.031052195	0.11313763	0.083844826	0.14803493
a13	0.033703923	0.0582462	0.090052985	0.07430047	0.32110715	0.057810053	0.076916575	0.110506006	0.12194239	0.055414222
a28	0.011397937	0.032518532	0.043639135	0.01605384	0.23221986	0.0022393088	0.061790507	0.19102977	0.1523782	0.25673288
a31	0.012487034	0.032574408	0.056028344	0.05139272	0.13197625	0.01969622	0.031027576	0.09397393	0.16227564	0.40856788
a10	0.010894273	0.007821003	0.012968782	0.022108799	0.13197961	0.340757	0.023893373	0.033995096	0.036317945	0.37926406
a24	0.027093288	0.11020318	0.16835931	0.11341003	0.19227621	0.00709582	0.054488104	0.15551046	0.09399	0.07757358
a31	0.0047546714	0.018645005	0.01852265	0.007286436	0.17329736	0.00058451336	0.05007081	0.18893553	0.058206234	0.47969672
</S>	0.007311048	0.0049133324	0.007250674	0.015252682	0.055820696	0.22508107	0.012434069	0.018255359	0.02930883	0.6243722
