 	credo	che	stanno	ancora	svegli	</S>
a31	0.023573777	0.81361824	0.16004692	0.0026864973	7.4621435e-05	7.696337e-09
a20	0.38309652	0.26418123	0.24310862	0.054091126	0.055506516	1.5901236e-05
a21	0.003282328	0.0479628	0.023155194	0.0014857091	0.9241119	2.039492e-06
a31	0.1654897	0.61149263	0.13726816	0.0474067	0.038342733	1.1114891e-08
a37	0.8632123	0.08083275	0.027356543	0.015729733	0.0128585985	1.0055902e-05
a31	0.2819636	0.32553902	0.057542704	0.01984132	0.31510466	8.654351e-06
a13	0.86548054	0.029078586	0.019014325	0.036008798	0.050226644	0.00019111767
a31	0.07290937	0.2127841	0.16745986	0.09648294	0.45005086	0.000312913
a20	0.2862248	0.05433847	0.05304644	0.063831836	0.3900643	0.15249412
a31	0.02003414	0.109337084	0.124601424	0.12957084	0.6144825	0.0019739824
a39	0.060444895	0.030631438	0.06046882	0.055049624	0.3953695	0.39803573
a18	0.025707994	0.12609972	0.14144634	0.161302	0.5408183	0.004625674
a33	0.024748253	0.059330817	0.08953437	0.13060516	0.6658751	0.029906325
a39	0.08632157	0.092339955	0.12060189	0.14176661	0.5084923	0.05047764
a31	0.12183205	0.0756693	0.12339351	0.08110437	0.49615854	0.10184229
a39	0.52426374	0.034486722	0.056624588	0.038929015	0.052894015	0.29280198
a33	0.053646408	0.11086764	0.1331455	0.17417933	0.50802284	0.020138282
a8	0.1018904	0.12799032	0.14963709	0.30677333	0.19766761	0.11604123
a31	0.2601802	0.14284839	0.18123505	0.15999097	0.16737662	0.08836885
a7	0.39383858	0.0418213	0.062828735	0.095301256	0.042463273	0.3637469
a31	0.12312653	0.14497311	0.15904972	0.2655169	0.25784355	0.049490113
a3	0.054750413	0.0073310216	0.010092334	0.031958725	0.012336104	0.88353145
a31	0.10234839	0.1666568	0.18560566	0.2376052	0.29162514	0.016158782
a13	0.05400772	0.008872707	0.013061247	0.06495875	0.01631583	0.8427838
a20	0.10062302	0.15282784	0.18832387	0.19738135	0.34989288	0.01095102
a7	0.062136527	0.11953588	0.15941629	0.44406256	0.06366552	0.15118319
a35	0.13103828	0.11023094	0.15429492	0.25280178	0.25568283	0.09595129
a31	0.053332	0.057993166	0.078991815	0.29288143	0.07461325	0.4421884
a20	0.05071706	0.0057524513	0.008524373	0.027984109	0.005674242	0.9013477
a31	0.14030354	0.14432383	0.17988351	0.2686641	0.22627188	0.04055313
</S>	0.03019631	0.0037910559	0.005436017	0.030190947	0.007059909	0.9233257
