 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.01209727	1.2917069e-06	0.06833137	0.003475011	0.000101725636	0.8944757	0.02151772	1.2156191e-10
a21	0.014387448	0.0004937874	0.09057105	0.026738739	0.22869755	0.48645663	0.15233982	0.00031501998
a37	0.06249767	0.0058560786	0.9141733	0.0069027664	0.0046598786	0.0018363175	0.0040693153	4.5688744e-06
a31	0.1813515	0.13085312	0.22590318	0.10582432	0.051144443	0.0201297	0.28478715	6.5861454e-06
a17	0.0013858225	7.769635e-05	0.00080882746	0.0023464272	0.009948051	0.3875144	0.595975	0.0019438294
a20	0.7868907	0.01891427	0.052881386	0.022033239	0.01711787	0.004637845	0.09752164	3.0251051e-06
a41	0.10188639	0.046958204	0.03537603	0.08011836	0.11892657	0.16990934	0.44042918	0.006395873
a31	0.16623825	0.063180044	0.10117758	0.07625054	0.058013264	0.08211027	0.44959247	0.0034376408
a46	0.0274991	0.00070932065	0.0115079	0.002915985	0.15274161	0.026975902	0.45039874	0.3272514
a31	0.09947289	0.097701594	0.05923941	0.149722	0.030142678	0.14444353	0.4170168	0.0022611008
a13	0.0052014003	0.001782449	0.007167941	0.0025605836	0.11421662	0.03220081	0.4732854	0.36358476
a41	0.11501084	0.12400213	0.05925101	0.1495253	0.031543303	0.14233838	0.3768233	0.0015056947
a31	0.018642422	0.019216951	0.013612869	0.036220577	0.07080607	0.15198898	0.6767972	0.012714852
a33	0.040091615	0.0069936	0.04433186	0.0041252486	0.08434376	0.035992444	0.5056496	0.2784719
a31	0.07202724	0.10045751	0.04392933	0.11263682	0.035159275	0.14992535	0.48366213	0.0022022822
a28	0.0084667215	0.0062960987	0.013295091	0.003279237	0.11832283	0.050321486	0.5433652	0.25665334
a20	0.067390375	0.07917987	0.03726305	0.09014069	0.038288824	0.167764	0.51807475	0.001898488
a8	0.02119109	0.033394873	0.01573673	0.046709407	0.09160855	0.1686716	0.6032113	0.019476421
a31	0.02887313	0.04626603	0.032159068	0.04504195	0.03759368	0.13831088	0.66390926	0.007845935
a39	0.011997036	0.014056822	0.019772356	0.0037793303	0.18362428	0.08139545	0.4111684	0.2742063
a41	0.064947955	0.09615681	0.040716235	0.101945244	0.03081514	0.17471306	0.4877127	0.002992778
a13	0.016328534	0.04719765	0.016244931	0.049164984	0.11880027	0.2566145	0.46327913	0.03236998
a31	0.047364138	0.040536944	0.04409124	0.034807224	0.04870239	0.13892104	0.6348834	0.01069363
a35	0.0011314332	0.0035433238	0.0015393986	0.0008690881	0.21218598	0.06236787	0.060791653	0.65757126
a31	0.046647917	0.06854273	0.03892067	0.08806106	0.029065194	0.17402613	0.5507257	0.004010653
a21	0.001587846	0.014784429	0.0033214954	0.002927132	0.37209362	0.1728295	0.11192077	0.32053518
a31	0.069974296	0.16632304	0.06517078	0.15098122	0.013343167	0.13092227	0.39749932	0.0057859113
a10	0.0029197354	0.046722174	0.007491094	0.0075411443	0.37530303	0.26298052	0.108450666	0.1885916
</S>	0.071327604	0.22695178	0.07406709	0.16698156	0.010179517	0.11192192	0.32676312	0.011807399
