 	la	pasta	vuole	sale	</S>
a31	0.13268039	0.18361254	0.6393606	0.04434652	1.7324414e-08
a15	0.0013991235	0.011948743	0.9862867	0.0003654556	1.94472e-08
a31	0.15454671	0.24749544	0.59777635	0.00018119789	2.7548535e-07
a13	0.0425819	0.14395837	0.8098412	0.0036185605	1.1036874e-08
a31	0.4325867	0.24589093	0.3106871	0.010828321	7.0140886e-06
a6	0.03795481	0.08286299	0.7744517	0.1047299	6.1155055e-07
a31	0.3204506	0.26101205	0.38740334	0.0307138	0.00042027896
a46	0.007395927	0.024314856	0.40611959	0.5576771	0.004492527
a31	0.27571753	0.18119638	0.53567183	0.0023948431	0.005019402
a46	0.05218851	0.07804397	0.7832232	0.08424222	0.0023020601
a20	0.8817483	0.068125196	0.04338107	0.0020443762	0.0047011776
</S>	0.56698614	0.26610315	0.13175386	0.0010854929	0.03407136
