 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	4.6263826e-06	2.3542347e-07	1.2683731e-05	2.9555274e-06	0.000432441	0.0004623018	0.019738348	0.10311236	0.61263067	0.26360345	5.432105e-11
a31	0.10925999	0.11735778	0.14723922	0.18402922	0.36400744	0.032631934	0.00047048612	0.00788711	0.026017636	0.010675408	0.0004237803
a20	0.007966288	0.05460846	0.16634457	0.0363441	0.18781266	0.056300666	0.0005762425	0.0070869345	0.3727269	0.108890615	0.0013426327
a31	0.0032536988	0.07463611	0.33352304	0.09874655	0.25721616	0.1031139	0.012185916	0.020754736	0.048360974	0.048205104	3.831005e-06
a7	0.003873433	0.0045159305	0.01752367	0.001319691	0.007253194	0.003386194	0.00039377488	0.004216705	0.53125715	0.42625713	3.1730085e-06
a31	0.1307125	0.29643977	0.21209115	0.028155947	0.048935983	0.02039934	0.13974167	0.103631616	0.0043249982	0.015566024	1.0359213e-06
a24	0.7591919	0.15123509	0.021368945	0.00055772514	0.0030740174	0.0014028283	0.0015596595	0.01118083	0.031942617	0.018431297	5.5075267e-05
a37	0.18777552	0.33713952	0.14824758	0.017651957	0.017851613	0.022475706	0.18315691	0.030270742	0.013072	0.04234665	1.1810976e-05
a31	0.09481358	0.14256567	0.18684337	0.062201943	0.03741139	0.11663696	0.008677732	0.00403897	0.08452268	0.261986	0.00030168582
a11	0.48524344	0.05686798	0.06271793	0.06538689	0.07813185	0.031710867	0.009200254	0.0068033715	0.0274253	0.05751155	0.119000524
a31	0.017779676	0.029238543	0.06723255	0.015135077	0.0083412	0.10760458	0.01980727	0.015206096	0.124992885	0.59450346	0.00015869972
a3	0.031510703	0.011353623	0.054146774	0.033056468	0.03580884	0.038166605	0.044958837	0.023374619	0.041881792	0.5397133	0.14602838
a27	0.015135179	0.021501122	0.052631166	0.0118643185	0.007119362	0.07096472	0.032959346	0.020202259	0.07982478	0.6872293	0.0005684812
a20	0.023010176	0.044438884	0.09134518	0.03886281	0.02683407	0.08870175	0.016209185	0.020386538	0.11025397	0.53973	0.00022744108
a31	0.010664374	0.017826907	0.07010277	0.014804265	0.013909604	0.056292094	0.008019047	0.007896041	0.09071781	0.7090572	0.0007098583
a20	0.0073809098	0.0041866936	0.020625068	0.021264248	0.022796124	0.014744478	0.08870683	0.056930464	0.022388706	0.40576872	0.33520776
a11	0.023751944	0.043047853	0.103744544	0.034037586	0.025803989	0.06217046	0.04644778	0.038848273	0.07130615	0.54864275	0.0021987238
a13	0.021155635	0.03910942	0.153239	0.07713509	0.07353718	0.05049198	0.07423866	0.07103306	0.05248302	0.3538622	0.033714764
a28	0.013019101	0.0058555705	0.038279735	0.0038075226	0.009642798	0.019973475	0.0019673323	0.0011970977	0.066456325	0.83860344	0.0011976126
a31	0.005211999	0.004377074	0.04678733	0.0068250787	0.019425437	0.01661005	0.005625224	0.0048107286	0.09165084	0.703589	0.09508721
a39	0.006019032	0.0031636246	0.011264393	0.01686727	0.02309416	0.007272497	0.11273697	0.08990333	0.013013164	0.12034787	0.5963177
a31	0.021141633	0.032767937	0.16104324	0.033954255	0.04837179	0.051984925	0.024759896	0.015597311	0.06670922	0.52910084	0.014568956
a8	0.0020631512	0.0018045245	0.0059808563	0.008917974	0.017287651	0.0034302236	0.16993192	0.11676771	0.004592506	0.09035141	0.5788721
</S>	0.02953714	0.055702124	0.253413	0.0678558	0.08563002	0.06135464	0.03246031	0.016110582	0.037038803	0.3501324	0.010765164
