 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.00050050684	1.6836924e-05	0.0022916032	0.05724634	0.040814027	0.004807431	0.35719097	0.43619594	0.10093633	8.591171e-10
a20	0.010925402	6.4458705e-05	0.21082808	0.06574801	1.35074915e-05	0.014520302	0.2466323	0.3374232	0.1128807	0.0009640094
a31	0.008104961	0.00018382943	0.010503253	0.034805372	0.00022268321	0.82009387	0.03655435	0.046107892	0.043420896	2.9116718e-06
a28	0.0002216951	6.778922e-06	0.0017062717	0.0018666348	1.531463e-06	0.0006578351	0.094355255	0.71119004	0.18999398	6.794928e-08
a37	0.069580026	0.0023971053	0.056019913	0.3749652	0.003107782	0.23968974	0.15519977	0.031871554	0.06716876	1.3474191e-07
a24	0.08238247	0.1490672	0.055260707	0.122048534	0.077857986	0.03006865	0.3708057	0.06473737	0.0477577	1.359532e-05
a31	0.012156783	0.8226291	0.012011434	0.06646477	0.015231517	0.01091835	0.034518335	0.0069091604	0.019147275	1.3278319e-05
a20	0.03188159	0.35228285	0.11502229	0.36032125	0.004572475	0.014073532	0.03915979	0.047813445	0.026846835	0.008025927
a1	0.011403901	0.54140717	0.008694606	0.09379716	0.01082201	0.044787634	0.08911059	0.07120383	0.12874693	2.620304e-05
a31	0.026433378	0.23838484	0.021391867	0.11584539	0.027040338	0.13288614	0.1004927	0.16941708	0.16793977	0.00016848867
a28	0.01017966	0.2892383	0.102044426	0.41440386	0.03049101	0.02242726	0.022774352	0.03390707	0.018087545	0.056446433
a24	0.021181282	0.28795344	0.010576864	0.117505126	0.014780848	0.062294018	0.16198933	0.1146879	0.20878588	0.000245354
a28	0.019141383	0.20718238	0.013277484	0.107755676	0.038868524	0.08184653	0.122468114	0.18072492	0.22796068	0.0007743902
a24	0.009347809	0.30353233	0.024405366	0.2536872	0.008464855	0.045715827	0.054554936	0.07525394	0.22215797	0.0028797672
a46	0.008035894	0.47046354	0.016758358	0.17759076	0.0065373355	0.020888237	0.057787143	0.064306766	0.1767312	0.0009006934
a14	0.0149200875	0.29310447	0.032536644	0.22342382	0.018105982	0.09132417	0.052011512	0.09301931	0.17209946	0.009454467
a31	0.008056544	0.45169505	0.024700934	0.28305638	0.006270997	0.016711555	0.04943291	0.03893079	0.116011865	0.0051329616
a11	0.0017894923	0.551489	0.032495398	0.28921708	0.03020436	0.0036569093	0.016006965	0.0075880596	0.017603548	0.049949143
a31	0.039600406	0.059833292	0.039731007	0.15724814	0.057095952	0.23820345	0.07721436	0.10754979	0.2151973	0.0083263945
a47	0.0027812344	0.100350656	0.047867	0.2054687	0.10284611	0.012946547	0.02541817	0.01675544	0.1472169	0.3383492
a31	0.03357875	0.080336116	0.028887069	0.11282772	0.16743515	0.17514628	0.06797057	0.08820891	0.24196097	0.003648458
a24	0.0018806707	0.11520046	0.028852176	0.2954374	0.026981441	0.013707365	0.030439327	0.036154266	0.18202807	0.26931876
a1	0.021918844	0.12324119	0.025680589	0.15220612	0.030531367	0.13968444	0.07479738	0.103516705	0.32281104	0.005612309
a20	0.09191208	0.05110265	0.07152483	0.1836255	0.10284892	0.3054806	0.060848005	0.0530096	0.074074015	0.0055738306
a31	0.026589936	0.038905274	0.07227775	0.23128118	0.059542075	0.2545003	0.03153389	0.045401778	0.22701474	0.01295308
a20	0.0032551421	0.058159173	0.058902465	0.3018593	0.08320708	0.014735326	0.034403753	0.02158148	0.1558322	0.26806408
a37	0.05472086	0.028371299	0.06378685	0.13902216	0.08050053	0.39433268	0.04037367	0.063236274	0.12711705	0.0085386615
a24	0.045582645	0.021096224	0.086356506	0.15768953	0.128674	0.2868231	0.0428697	0.05970222	0.0785353	0.09267081
a29	0.022138022	0.06041712	0.0915862	0.20094158	0.06293698	0.31934315	0.015035081	0.03695293	0.16748592	0.023162987
a20	0.021974767	0.026369488	0.09484043	0.10802952	0.083479814	0.3975892	0.008604775	0.032541048	0.05616365	0.17040735
a10	0.015656574	0.056655884	0.07681458	0.18521553	0.05336958	0.21187022	0.015115805	0.04506316	0.13948847	0.20075023
a31	0.011405593	0.046002965	0.07152954	0.19104372	0.051504347	0.13919476	0.015461872	0.035763193	0.14726537	0.29082862
a17	0.0025721556	0.24753058	0.051368203	0.24240717	0.04105037	0.0059623825	0.028307835	0.011633441	0.0445858	0.32458213
a20	0.033478808	0.011711363	0.107619405	0.1325002	0.119994104	0.44558045	0.01205276	0.035575744	0.075762324	0.025724886
a28	0.018720035	0.008992045	0.120586164	0.10179901	0.14100489	0.3285368	0.0074753966	0.028490102	0.05088009	0.19351542
a0	0.012911357	0.011972725	0.1366045	0.1407661	0.12922284	0.20020019	0.0055765947	0.017180061	0.070454486	0.2751111
a18	0.010178907	0.008820496	0.12708507	0.10030835	0.112176076	0.22383443	0.0030752087	0.012392353	0.04521711	0.35691205
a33	0.008068326	0.0081211	0.14571586	0.07798241	0.10609112	0.2752709	0.0016461264	0.007332534	0.028361782	0.3414098
a20	0.011323566	0.014249088	0.11135576	0.1087649	0.10542664	0.18726024	0.0054066754	0.018813116	0.057216648	0.3801834
a31	0.011974863	0.017429247	0.18727435	0.15858841	0.13433313	0.15337081	0.0028862685	0.0068121175	0.03941205	0.2879187
a8	0.0027479313	0.16158916	0.049189948	0.09284149	0.06210969	0.0048123104	0.01662363	0.0073405467	0.029411923	0.57333344
a23	0.03218805	0.008431433	0.1292799	0.117596686	0.13279897	0.47032338	0.006705374	0.024503702	0.055481676	0.022690848
</S>	0.008709034	0.005927901	0.15059969	0.07952365	0.21280576	0.14287183	0.004360703	0.015270003	0.047949944	0.33198154
