 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	2.8853054e-05	6.132479e-05	0.00021514177	0.0003806735	0.00012644427	0.03498781	0.49889192	0.002579742	0.0001149432	0.019505806	0.0002255119	0.013762828	0.4053427	0.00014948803	0.013449316	0.010177567	8.989044e-12
a11	0.00030755092	0.019000284	0.10085049	0.039934754	0.26878425	0.35839984	0.1609766	0.0089093875	0.002985509	0.020253329	0.0019499329	0.010797722	0.00014333286	0.0011145127	0.0026783198	0.0027953563	0.00011876571
a37	0.14216144	0.042760715	0.027996946	0.0069055515	0.17332573	0.04298549	0.30206874	0.058607582	0.0076088854	0.11172989	0.0009278373	0.048673563	0.0017506187	0.0069706594	0.0016075682	0.023913225	5.571846e-06
a28	8.90084e-05	0.004793074	0.0020828445	0.0032381262	0.012752139	0.01337191	0.018823538	0.037807453	0.013590208	0.114608526	0.0100909	0.091714844	0.020748194	0.15583473	0.43117824	0.069275044	1.215129e-06
a31	0.0012119809	0.022237513	0.023284396	0.009628145	0.05510037	0.114514165	0.08054293	0.09565562	0.019722935	0.2676834	0.010095942	0.239005	0.014124408	0.014845395	0.015903743	0.016437355	6.710521e-06
a21	0.0016566664	0.13200408	0.10812298	0.01207825	0.12913862	0.11963234	0.089980386	0.014957323	0.005792185	0.029097952	0.004669984	0.03239306	0.0011968323	0.084464565	0.15699188	0.07582631	0.001996582
a31	0.0024895621	0.0010086078	0.00060184696	0.0023215355	0.01245064	0.040888358	0.031827837	0.10702828	0.027101653	0.34694102	0.013539266	0.33385125	0.01786641	0.003072978	0.0035411124	0.05546894	7.797534e-07
a10	0.00074247585	0.004470641	0.014271956	0.004794146	0.06411399	0.07686194	0.04097267	0.062087383	0.016858913	0.09656194	0.009750563	0.12556207	0.0036254504	0.12117437	0.17240056	0.17514613	0.010604788
a31	0.0011387554	0.002015399	0.001844906	0.0018577416	0.007935252	0.02292098	0.028914586	0.094224066	0.07775703	0.28594282	0.03972106	0.16633475	0.06320738	0.0021574022	0.0018670644	0.20209982	6.0991937e-05
a3	0.00013679214	0.00041506017	0.003778368	0.0034934275	0.037560377	0.12143125	0.06675392	0.14221074	0.035870094	0.21229053	0.017798776	0.230007	0.007631913	0.034806397	0.056902092	0.027103476	0.0018099189
a28	0.0014463029	0.0044429344	0.002243567	0.001980261	0.0073261433	0.016612353	0.023665693	0.09431101	0.11475831	0.23309925	0.06234571	0.13474372	0.14267647	0.0037180902	0.0035482189	0.15302272	5.929451e-05
a31	0.0015517237	0.003836689	0.0034894494	0.0022798826	0.01884734	0.024530267	0.02176429	0.09440262	0.08008921	0.2696425	0.04857091	0.1698706	0.06436767	0.011734719	0.011354178	0.17253637	0.0011315712
a20	0.00018511218	0.00036788647	0.0036765747	0.0038854443	0.032263502	0.15465184	0.0978165	0.18481119	0.056042444	0.21692196	0.027192285	0.17803526	0.011694067	0.009978742	0.018288394	0.002682257	0.0015065813
a0	0.00093890243	0.0030887353	0.0016425158	0.0014390615	0.0066980086	0.01736929	0.022782728	0.11513985	0.116269216	0.27245483	0.069399856	0.15862328	0.1552703	0.003383532	0.0042380374	0.05122433	3.7535166e-05
a20	0.0009772877	0.0029485903	0.0021473556	0.0014353776	0.011774186	0.01990335	0.019164337	0.10702843	0.093992144	0.27674782	0.06718499	0.17757457	0.09722158	0.014823073	0.01835592	0.08784336	0.0008776535
a31	0.0035559707	0.004314339	0.006241661	0.0033388084	0.03709155	0.030389294	0.018830752	0.0688249	0.036889635	0.19976857	0.02250573	0.13693476	0.017913476	0.015757818	0.018739743	0.3783117	0.00059124985
a20	0.00021212363	0.00023799828	0.0024522976	0.0025545927	0.033663876	0.16694249	0.08460972	0.19442081	0.041973215	0.23659918	0.02221259	0.17106308	0.010235413	0.006916057	0.0138450805	0.003965519	0.008095953
a8	0.0018388536	0.004574172	0.0027691897	0.0020687378	0.012468625	0.019741386	0.021720316	0.08988063	0.09239208	0.2376117	0.06087844	0.12830395	0.09540161	0.012826883	0.013694315	0.2036912	0.00013795275
