 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
a46	0.000101850586	2.349685e-07	4.2675107e-05	0.000109107605	0.9899935	0.0055993604	3.033123e-06	0.0041469582	3.3293568e-06	6.9980843e-13	1.3730865e-11
a31	0.037310503	0.005341482	0.13418351	0.07085599	0.52664393	0.007948552	0.0002281323	0.14147939	0.014983714	7.865491e-05	0.060946133
a17	0.0014276342	0.0001351872	0.005999237	0.012325005	0.10569059	0.07260424	8.7983266e-05	0.74755085	0.0059726057	1.04812194e-07	0.048206627
a41	0.018057652	0.0017859677	0.005277506	0.003025677	0.95751405	0.011650888	8.926572e-06	0.0026209087	4.6086305e-05	2.628751e-06	9.694121e-06
a31	0.17585468	0.10645781	0.09354074	0.021319864	0.43885422	0.14342126	0.008104797	0.011382598	0.0009890072	4.4217827e-06	7.060246e-05
a38	0.02346011	0.019471997	0.13953492	0.101756416	0.24535099	0.104518935	0.33968025	0.021382052	0.0014260467	0.00088610256	0.002532154
a31	0.027853899	0.6145632	0.02210697	0.008143068	0.29175746	0.020491868	0.012692448	0.0009977367	0.00017294088	0.0012178335	2.608101e-06
a17	0.046335977	0.13990553	0.031002609	0.01644856	0.666304	0.027768783	0.01996278	0.006399422	0.032102313	0.0136190895	0.00015093133
a31	0.002224451	0.6016188	0.005388172	0.010893378	0.29410988	0.043155104	0.005960683	0.0065098195	0.0034091615	0.026550261	0.00018021069
a39	0.0016968639	0.34523812	0.0149313845	0.04148768	0.33652294	0.029775323	0.0035605347	0.015358921	0.07005835	0.134067	0.0073028915
a35	0.036679372	0.22894819	0.025842072	0.03629751	0.30030808	0.26497155	0.008390867	0.07311987	0.0019086003	0.022439988	0.0010940009
a31	0.025734954	0.2477051	0.02581118	0.039825134	0.3195581	0.19899602	0.011414554	0.069949284	0.011082234	0.04349574	0.0064276517
a46	0.0050227484	0.23951814	0.05356428	0.13623685	0.27069178	0.021850051	0.0042404127	0.019719057	0.12491719	0.060120862	0.06411861
a38	0.082199834	0.16221252	0.037329547	0.06540473	0.22970061	0.3058256	0.01321715	0.097536415	0.0031698998	0.0022516993	0.0011519935
a13	0.04933361	0.11529276	0.03551309	0.074957706	0.26068792	0.21677904	0.051869117	0.091020085	0.05500811	0.03126141	0.018277152
a11	0.028603837	0.379804	0.023711983	0.03215303	0.24833126	0.20472807	0.008591597	0.054765794	0.0047244653	0.012567119	0.0020188566
a13	0.038676728	0.13468705	0.02773537	0.0499751	0.14614777	0.14602639	0.13885792	0.05773747	0.12971981	0.0652108	0.065225564
a31	0.017566584	0.4997233	0.01970591	0.02383233	0.21190967	0.12947801	0.017660525	0.02372371	0.016662491	0.036437985	0.003299465
a49	0.0008499815	0.04840633	0.0039924835	0.0075532156	0.013670573	0.0052150423	0.031297006	0.0012338491	0.20062952	0.56204975	0.12510225
a13	0.10804255	0.1466752	0.05061234	0.07834802	0.18917327	0.24051343	0.0550408	0.10364273	0.010203658	0.005946567	0.011801419
a20	0.22931212	0.03836187	0.10709788	0.1358615	0.028948862	0.08191294	0.036587074	0.10373138	0.06000471	0.0009297611	0.17725188
a31	0.09286413	0.06410695	0.10301365	0.12551688	0.07750259	0.059726074	0.114239484	0.033626266	0.05630235	0.029656459	0.24344528
a8	0.0024978237	0.016954027	0.01311346	0.020912176	0.011184945	0.009831369	0.1513898	0.0016238156	0.118406475	0.41219676	0.24188933
a31	0.31884962	0.03136406	0.1760621	0.2544645	0.053091	0.039774947	0.017500088	0.07494421	0.004939372	0.0005131869	0.02849681
a45	0.0033699565	0.0036257317	0.019991454	0.034148432	0.0051281764	0.0056029465	0.3478932	0.0021401297	0.03557103	0.20598559	0.3365433
a31	0.028385079	0.016178984	0.1494824	0.22666225	0.025522579	0.019805532	0.24521096	0.009229991	0.018394276	0.07705893	0.18406904
</S>	0.023897965	0.014365069	0.13319081	0.21270159	0.020609768	0.016579729	0.26418597	0.008651019	0.01912531	0.07023235	0.21646048
