 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.000365079	0.31459197	0.6848497	0.00010642369	6.759197e-06	8.0030615e-05	1.9745732e-08
a46	0.004393455	0.653036	0.18099263	0.00024156756	0.003488792	0.061969113	0.09587859
a35	0.008334841	0.833225	0.014971177	0.020714497	0.0033958298	0.115288824	0.0040698824
a3	0.03454941	0.91227114	0.03531898	8.2837454e-05	0.007008524	0.010768922	1.9568785e-07
a31	0.21353	0.6964875	0.028420048	1.6561526e-05	0.059351746	0.0021941767	8.479723e-09
a18	0.0377764	0.8312627	0.0062984144	3.6295853e-05	0.11255787	0.012044844	2.343926e-05
a31	0.119249195	0.11221763	0.034352023	0.006341769	0.7151722	0.010198251	0.0024690293
a46	0.12873274	0.17918228	0.0049633943	0.00016215222	0.58066934	0.10356412	0.0027259581
a31	0.01878631	0.028839	0.017715655	0.0076536266	0.7684997	0.14464428	0.01386153
a46	0.008333736	0.015631268	0.007621681	0.0012946265	0.44844392	0.4652629	0.05341191
a31	0.046225477	0.08880604	0.10906097	0.2398858	0.2827022	0.21279699	0.020522542
a17	0.0010577634	0.0036456625	0.0046214075	0.0065689865	0.67453706	0.25445062	0.055118464
a20	0.081152566	0.12124372	0.18338346	0.56213665	0.038483556	0.006532495	0.0070675733
a31	0.02978349	0.06988919	0.14151384	0.50825226	0.13951102	0.09078383	0.020266421
a7	0.00193172	0.006530744	0.012724742	0.06664879	0.5711491	0.17874527	0.1622696
a39	0.08217851	0.13796763	0.20921099	0.53801614	0.02083209	0.006621723	0.005172847
a31	0.015320612	0.03489136	0.10081421	0.4604546	0.28872105	0.05308928	0.0467089
</S>	0.0016812603	0.0044871895	0.009755136	0.06348928	0.5836936	0.07553508	0.26135838
